ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
50,HINES RD,K2K 2M5,Ward 4,4R-3699,PT LOT 8,MATTAMY DEVELOPMENT CORPORATION,Office,Kanata,Tenant fit-up on the 1st floor in a 2 storey office building (Mattamy Deverlopments),0,200000,8882,1108525,Construction,2011-12-01
36,GERTIE ST,K0A 2Z0,Ward 21,4M-1183,111,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (The McKinley Elev A2),1,192420,2606,1108526,Construction,2011-12-01
680,BIRCHLAND CRES,K2S 0S9,Ward 6,4M-1447,5,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (Model: Helmsley),1,235750,3225,1108527,Construction,2011-12-01
145,GENERAL AVE,K1Z 7W9,Ward 16,268159,169,"EVANS, BRADLEY",Single,Old Ottawa,Plumbing only - Interior alterations to change all plumbing in a 2 storey detached dwelling,0,0,0,1108528,Construction,2011-12-01
336,CRESTVIEW RD,K1H 5G6,Ward 18,626,6,***CONTRACTOR***,Single,Old Ottawa,Interior renovations to an  existing garage converting  it to a workshop in a one storey single family dwelling,0,1000,17,1108529,Construction,2011-12-01
700,BIRCHLAND CRES,K2S 0S9,Ward 6,4M-1447,,HOLITZNER HOMES INC.,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage - Model Hampton (2010),1,181000,2078,1108530,Construction,2011-12-01
69,ST. FRANCIS ST,K1Y 1W8,Ward 15,98608,65,OTTAWA GENERAL CONTRACTORS,Single,Old Ottawa,Construct an addition at the side of a 1 storey detached dwelling,0,10000,41,1108531,Construction,2011-12-01
1110,LONGFIELDS DR,K2J 0H9,Ward 22,4M1303,,CONTRACTOR UNKNOWN,Institutional,Nepean,Construct a 1 storey addition at the side of a 2 storey institutional building - [Ècole Secondaire Catholique Pierre-Savard],0,1574410,9690,1108532,Construction,2011-12-01
1460,MERIVALE RD,K2E 5P2,Ward 9,30,PT LOTS 17 TO 19,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit-up on the 1st floor of a 1 storey commercial building - (Booster Juice),0,35860,646,1108533,Construction,2011-12-01
1481,CYRVILLE RD,K1B 3L7,Ward 11,,24-25,DILFO MECHANICAL LTD,Mixed,Gloucester,Interior alterations to the 2nd floor of a 2 storey mixed warehouse and office building,0,168833,4833,1108535,Construction,2011-12-01
500,EAGLESON RD,K2M 1H4,Ward 23,,32,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up  to the main floor of a 1 storey retail building (Unit 40),0,6000,1001,1108536,Construction,2011-12-01
516,BRETBY CRES,K2J 5P9,Ward 3,,58,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Griffin 2007 A 4 bdrm,1,158470,2121,1108537,Construction,2011-12-01
501,BRETBY CRES,K2J 5P9,Ward 3,,51,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 B,1,170687,2295,1108538,Construction,2011-12-01
20,MONKLAND AVE,K1S 1Y9,Ward 17,4M-18,20,CROSSFORD CONSTRUCTION,Single,Old Ottawa,Interior alterations in the basement and on the 1st floor of a 2 storey detached dwelling,0,150000,2024,1108539,Construction,2011-12-01
560,DUNDONALD DR,,Ward 3,,40,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Summerbrook 2007 A,1,142311,1890,1108540,Construction,2011-12-01
545,DUNDONALD DR,,Ward 3,,62,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Fernhaven 2011 A,1,125890,1727,1108541,Construction,2011-12-01
85,BENTLEY AVE,K2E 6T7,Ward 9,459792,,RON ENGINEERING & CONSTRUCTION (EASTERN) LTD,Industrial,Nepean,Interior and Exterior alterations to a 1 storey industrial building,0,120000,2000,1108542,Construction,2011-12-01
564,DUNDONALD DR,,Ward 3,,42,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Ridgemont C 2011,1,128410,1763,1108543,Construction,2011-12-01
8,TUNIS AVE,K1Z 7R5,Ward 16,268159,113,***CONTRACTOR***,Single,Old Ottawa,Install a wood stove in a detached garage,0,2500,0,1108544,Construction,2011-12-01
392,ASHBURY RD,K1M 0R8,Ward 13,251,18 & 19,BELANGER PLUMBING & HEATING,Single,Rockcliffe Park,Reroute building drain from rear to front under the basement slab,0,0,0,1108545,Construction,2011-12-01
2639,COWELL RD,K0A 2T0,Ward 21,,1,FRANK VENA CONSTRUCTION,Single,Rideau,Construct an attached garage and mudroom to a 2 storey detached dwelling,0,85000,2000,1108546,Construction,2011-12-01
147,FANSHAW AVE,K1H 6C8,Ward 18,608,67,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations in the basement and 1st floor of a 1 storey detached dwelling,0,5000,40,1108547,Construction,2011-12-01
33,FULLER ST,K1Y 3R9,Ward 15,114306,125,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Construct a 2 storey addition at the rear and a covered deck at the front, rear and side of a 2 storey detached dwelling",0,60000,700,1108548,Construction,2011-12-02
1061,ALENMEDE CRES,K2B 8H2,Ward 7,4R2015,43,***CONTRACTOR***,Semi - Detached,Old Ottawa,Interior alterations in the basement of a 2 storey detached dwelling,0,5000,194,1108549,Construction,2011-12-02
514,BRETBY CRES,K2J 5P9,Ward 3,,57,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 B,1,170687,2295,1108550,Construction,2011-12-02
562,DUNDONALD DR,,Ward 3,,41,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Ridgemont B 2011,1,128410,1763,1108551,Construction,2011-12-02
533,DUNDONALD DR,,Ward 3,,68,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Highwood 2011 A,1,149200,2060,1108552,Construction,2011-12-02
541,DUNDONALD DR,,Ward 3,,64,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Ridgemont B 2011,1,128410,1763,1108553,Construction,2011-12-02
528,DUNDONALD DR,,Ward 3,,74,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Ridgemont 2011 C,1,128410,1763,1108554,Construction,2011-12-02
401,MEADOWHAWK CRES,,Ward 3,,88,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Harrisbrook 2011 D,1,122390,1677,1108555,Construction,2011-12-02
1071,RICHMOND RD,K0A 1B0,Ward 7,,PT LOT 24,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Construct a 1 storey addition at the rear of an existing 4 storey institutional building ( Larga Baffin Residence),0,400000,95,1108556,Construction,2011-12-02
2148,BLOSSOM DR,K1H 6G8,Ward 18,608,164&165,"DUVAL, YANNICK",Single,Old Ottawa,Construct a 2 storey addition at the side of a 2 storey detached dwelling,0,90000,1300,1108557,Construction,2011-12-02
212,FLORA ST,K1R 5R7,Ward 14,30,PT LOT 31,"DONATO, DOMINIC",Detached Garage/Shed,Old Ottawa,Construct a detached garage in the rear yard of a duplex,0,28000,270,1108558,Construction,2011-12-02
36,HUNTSMAN CRES,K2M 1C4,Ward 23,M-183,194,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,1200,0,1108559,Construction,2011-12-02
123,FOURTH AVE,K1S 2L3,Ward 17,44183,46,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior alterations to a 3 storey semi-detached dwelling for a retrofit project,0,30000,200,1108560,Construction,2011-12-02
125,FOURTH AVE,K1S 2L3,Ward 17,44183,46,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior alterations to a 3 storey semi-detached dwelling for a retrofit project,0,30000,200,1108560,Construction,2011-12-02
1160,CARP RD,K2S 0T2,Ward 6,4M- 1089,BLK 95,TRAUGOTT BUILDING CONTRACTORS INC.,Retail,Goulbourn,Tenant Fit up in a one storey commercial building (The Barley Mow),0,125000,4000,1108563,Construction,2011-12-02
7481  -48,MITCH OWENS RD,K1G 3N4,Ward 20,,PT 30,SOUTH SIDE MOBILE HOME PARK,Single,Gloucester,Construct a foundation for a 1storey detached dwelling (mobile home),1,55000,1020,1108564,Construction,2011-12-02
101,CORNDAV WAY,,Ward 21,4M-1409,28,PROSPECT BUILDERS LTD.,Single,Goulbourn,Construct a 1 storey detached dwelling with attached garage,1,350000,1750,1108565,Construction,2011-12-02
111,IRONSTONE CRT,K2S 0L4,Ward 21,4M-1358,2,PROSPECT BUILDERS LTD.,Single,Goulbourn,Construct a 1 storey detached dwelling with attached 3 car garage,1,650000,3650,1108566,Construction,2011-12-02
676,LAKERIDGE DR,K4A 0J8,Ward 19,4M1352,,CONTRACTOR UNKNOWN,Institutional,Cumberland,"Interior alterations to plumbing, lighting, ventilation and sprinkler system in a 1 storey Elementary School - (Ecole elementaire catholique Alain-Fortin)",0,25000,194,1108569,Construction,2011-12-02
3,CAMPBELL REID CRT,K2K 1X7,Ward 5,,15,WILSON FRAMING CONTRACTING LTD,Single,Kanata,Construct an attached garage with loft at the side of existing 1 storey single family dwelling.,0,40000,2583,1108570,Construction,2011-12-02
371,GRAMMOND CIRC,,Ward 19,,49 C,TAMARACK DEVELOPMENTS CORPORATION,Single,Cumberland,Construct a 2 storey detached dwelling with attached garage,1,221400,3020,1108571,Construction,2011-12-02
9,SEYMOUR AVE,K2E 6P3,Ward 9,289002,156,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a garage in the side yard of a 2 storey detached dwelling,0,16000,800,1108572,Construction,2011-12-02
262,COMPTON AVE,K2B 5A9,Ward 7,446,PT LOT 29-30,TOP HAT HOME COMFORT SERVICES,Single,Old Ottawa,Install a fireplace insert in a 1 storey detached dwelling,0,4000,0,1108574,Construction,2011-12-02
230,VIEWMOUNT DR,K2E 8B6,Ward 9,530290,,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations in a 1 storey institutional building,0,35000,95,1108575,Construction,2011-12-02
130,IRONSTONE CRT,K2S 0L4,Ward 21,4M1358,24,***CONTRACTOR***,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garages,1,500000,5000,1108576,Construction,2011-12-02
5929,JEANNE D'ARC BLVD S,K1C 6V8,Ward 1,,PT LOTS 10 & 11,AQUALIFE,Retail,Gloucester,Interior alterations to a 1 storey commercial building (Aqualife),0,3000,910,1108577,Construction,2011-12-02
212,FLORA ST,K1R 5R7,Ward 14,30,PT LOT 31,"DONATO, DOMINIC",Duplex,Old Ottawa,Remove and replace a 1 storey addition to create a 3 unit converted dwelling.,1,140000,1242,1108578,Construction,2011-12-02
30  -200,COLONNADE RD N,,Ward 9,4M-478,,SITE CAST CONSTRUCTION,Office,Nepean,Interior alteration on the main floor of a 1 storey commercial building - adding a new demising wall,0,30000,315,1108579,Construction,2011-12-02
148,MARAVISTA DR,K2J 0L4,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 6, 2 storey rowhouses with attached garages  Models Regent III 4 Bed, Wembley III, Queenby III x2, Avondale III, Regent III 3 Bed",6,656530,8581,1108580,Construction,2011-12-02
150,MARAVISTA DR,K2J 0L4,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 6, 2 storey rowhouses with attached garages  Models Regent III 4 Bed, Wembley III, Queenby III x2, Avondale III, Regent III 3 Bed",6,656530,8581,1108580,Construction,2011-12-02
152,MARAVISTA DR,K2J 0L4,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 6, 2 storey rowhouses with attached garages  Models Regent III 4 Bed, Wembley III, Queenby III x2, Avondale III, Regent III 3 Bed",6,656530,8581,1108580,Construction,2011-12-02
154,MARAVISTA DR,K2J 0L4,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 6, 2 storey rowhouses with attached garages  Models Regent III 4 Bed, Wembley III, Queenby III x2, Avondale III, Regent III 3 Bed",6,656530,8581,1108580,Construction,2011-12-02
156,MARAVISTA DR,K2J 0L4,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 6, 2 storey rowhouses with attached garages  Models Regent III 4 Bed, Wembley III, Queenby III x2, Avondale III, Regent III 3 Bed",6,656530,8581,1108580,Construction,2011-12-02
158,MARAVISTA DR,K2J 0L4,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 6, 2 storey rowhouses with attached garages  Models Regent III 4 Bed, Wembley III, Queenby III x2, Avondale III, Regent III 3 Bed",6,656530,8581,1108580,Construction,2011-12-02
132,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses Models Cambridge III x3, Queensby III",4,413820,5626,1108581,Construction,2011-12-02
134,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses Models Cambridge III x3, Queensby III",4,413820,5626,1108581,Construction,2011-12-02
136,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses Models Cambridge III x3, Queensby III",4,413820,5626,1108581,Construction,2011-12-02
138,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses Models Cambridge III x3, Queensby III",4,413820,5626,1108581,Construction,2011-12-02
140,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages  Models Wembley III, Avondale III, Bexley III, Sitrling III",4,440875,5711,1108582,Construction,2011-12-02
142,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages  Models Wembley III, Avondale III, Bexley III, Sitrling III",4,440875,5711,1108582,Construction,2011-12-02
144,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages  Models Wembley III, Avondale III, Bexley III, Sitrling III",4,440875,5711,1108582,Construction,2011-12-02
146,MARAVISTA DR,K2J 0K7,Ward 3,4M1335,,CLARIDGE HOMES (STRANDHERD) INC,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages  Models Wembley III, Avondale III, Bexley III, Sitrling III",4,440875,5711,1108582,Construction,2011-12-02
529,DUNDONALD DR,,Ward 3,,70,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Fernhaven 2011 A,1,125890,1727,1108583,Construction,2011-12-05
2685,IRIS ST,K2C 3S4,Ward 8,383389,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to a 1 storey commercial retail building (IKEA),0,104933,101600,1108584,Construction,2011-12-05
531,DUNDONALD DR,,Ward 3,,69,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Meadowridge 2011 B,1,161520,2236,1108585,Construction,2011-12-05
550,DUNDONALD DR,,Ward 3,,85,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Forestlane 2009 A,1,147100,2030,1108586,Construction,2011-12-05
548,DUNDONALD DR,,Ward 3,,84,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Meadowridge 2011 B,1,161520,2236,1108587,Construction,2011-12-05
935,AGES DR,K1G 6L3,Ward 10,5R-14577,PT LOT 2,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit up on the 1st floor of a 2 storey industrial warehouse,0,91875,429,1108588,Construction,2011-12-05
527,DUNDONALD DR,,Ward 3,,71,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Havenhurst 2007 A 3 bed rev,1,137930,1899,1108589,Construction,2011-12-05
554,DUNDONALD DR,,Ward 3,,87,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Harrisbrook 2011 C,1,127040,1672,1108592,Construction,2011-12-05
570,DUNDONALD DR,,Ward 3,,45,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Sandfield 2007 B 4 bdrm,1,168130,2254,1108593,Construction,2011-12-05
537,DUNDONALD DR,,Ward 3,,66,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Birchgrove 2011 B,1,108880,1484,1108594,Construction,2011-12-05
125  -1,SPRINGFIELD RD,K1M 1C5,Ward 13,293,,***CONTRACTOR***,Rowhouse,Old Ottawa,Interior alterations to the washroom and relocate rear deck steps on a 3 storey rowhouse,0,5000,0,1108595,Construction,2011-12-05
1468,WATER'S EDGE WAY,K4P 0C6,Ward 20,4M-1398,,PICASSO CUSTOM HOMES,Single,Osgoode,Construct a 2 storey detached dwelling with attached garage,1,300000,3000,1108596,Construction,2011-12-05
22,HAZEL ST,K1S 0E9,Ward 17,102,1,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling,0,20000,600,1108597,Construction,2011-12-05
539,DUNDONALD DR,,Ward 3,,65,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Ridgemont C 2011,1,128410,1763,1108598,Construction,2011-12-05
9,SEYMOUR AVE,K2E 6P3,Ward 9,289002,156,***CONTRACTOR***,Demolition,Nepean,Demolish a 1 storey single family dwelling,-1,7000,-1400,1108599,Demolition,2011-12-05
1654,DES RAVINS PL,K1C 6H4,Ward 2,4M-583,63,KHARMONT,Single,Gloucester,Interior alterations to add a washroom in the basement of a 2 storey detached dwelling,0,6000,50,1108600,Construction,2011-12-05
1250,LIVINGSTONE AVE,K1H 7P8,Ward 18,365,201 TO 202PT,"CHATELAIN, MATHIEU",Single,Old Ottawa,Construct a 2 storey addition at the rear of a 2 storey detached dwelling,0,35000,450,1108601,Construction,2011-12-05
2649,FALLINGWATER CIRC,K2J 0R6,Ward 3,4M-1378,409,***CONTRACTOR***,Single,Nepean,Interior alteration to finish the basement in a 2 storey detached dwelling,0,5000,800,1108602,Construction,2011-12-05
2650,QUEENSVIEW DR,K2B 8H6,Ward 7,372212,325 & 326,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations in a 2 storey commercial office building,0,160340,4844,1108603,Construction,2011-12-05
534,DUNDONALD DR,,Ward 3,,77,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Ridgemont 2011 C rev,1,128410,1763,1108604,Construction,2011-12-05
566,DUNDONALD DR,,Ward 3,,43,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Birchgrove 2011 C,1,108880,1484,1108605,Construction,2011-12-05
6208,RENAUD RD,K4B 1H9,Ward 2,4M-,PT LOT 5,CONTRACTOR UNKNOWN,Single,Gloucester,PLUMBING PERMIT ONLY - Changeover from Septic System to City Sewers in a Detached Dwelling,0,0,0,1108606,Construction,2011-12-05
900,WATTERS RD,K4A 0B4,Ward 1,4M-,PT BLK 89,CONTRACTOR UNKNOWN,Retail,Cumberland,Interior/exterior alterations to a 1 storey retail store (Giant Tiger),0,150000,2216,1108607,Construction,2011-12-06
875,MELFA CRES,K2C 0P6,Ward 16,455,PT LOT 3,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Single,Old Ottawa,Exterior alteration -partial foundation replacement of the rear wall of a 2 storey detached dwelling,0,35000,377,1108608,Construction,2011-12-06
902,CHALEUR WAY,K1C 2S1,Ward 1,M-215,130,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Detached Garage/Shed,Gloucester,Exterior alteration for a partial foundation replacement to the detached garage of a 2 storey detached dwelling,0,6200,0,1108609,Construction,2011-12-06
6,BOOTH ST,K1R 6K8,Ward 14,10,1 to 5,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish above-grade portion only of a 1 storey commercial building (ground floor slab to remain with new infils for existing floor openings),0,225000,-14532,1108611,Demolition,2011-12-06
538,DUNDONALD DR,,Ward 3,,79,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Birchgrove 2011 C rev,1,108880,1484,1108612,Construction,2011-12-06
72,CLARENDON AVE,K1Y 0P7,Ward 15,M-48,2185,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Construct a 2nd storey addition, on existing 1 storey addition, at the rear of a 2 storey detached dwelling",0,45000,460,1108613,Construction,2011-12-06
1705,PLAYFAIR DR,K1H 8P6,Ward 18,500,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Remove and replace fire alarm panel in a 16 storey residential building (CCC 500),0,64000,54,1108616,Construction,2011-12-06
240,KEDEY ST,,Ward 5,77,234,THE BETTER LIVING SOLUTIONS GROUP,Single,West Carleton,Interior alterations to relocate a bathroom and laundryroom in a 1 storey detached dwelling,0,10000,54,1108617,Construction,2011-12-06
35,WHERNSIDE TER,K2W 1E6,Ward 4,4M-1154,58,***CONTRACTOR***,Detached Garage/Shed,Kanata,Construct a shed in the rear yard of a detached dwelling,0,3000,288,1108618,Construction,2011-12-06
46,CHAMPAGNE AVE S,K1S 4P2,Ward 15,146,11,CONTRACTOR UNKNOWN,Detached Garage/Shed,Old Ottawa,Exterior/Interior alterations to the garage in the rear yard of a 2 storey detached dwelling,0,6500,538,1108620,Construction,2011-12-06
526,DUNDONALD DR,,Ward 3,,73,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Oakriver 2007 C,1,154270,2061,1108621,Construction,2011-12-06
530,DUNDONALD DR,,Ward 3,,75,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Cedarhills 2011 B,1,116650,1595,1108622,Construction,2011-12-06
543,DUNDONALD DR,,Ward 3,,63,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Havenhurst 2007 A 3 bed,1,137930,1899,1108623,Construction,2011-12-06
1173,HIGHCROFT DR,,Ward 21,,1,***CONTRACTOR***,Detached Garage/Shed,Rideau,Construct a detached garage in the side yard of a 1 storey detached dwelling,0,12000,420,1108625,Construction,2011-12-06
181,ACACIA AVE,K1M 0R5,Ward 13,251,14,THE LAKE PARTNERSHIP INC.,Single,Rockcliffe Park,Construct a 2 storey addition at the rear of a 2 storey detached dwelling,0,168000,502,1108626,Construction,2011-12-06
1024,WELLINGTON ST W,K1Y 2X9,Ward 15,111,C,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 1st floor of a 2 storey mixed use building - [Bridgehead],0,119000,1929,1108627,Construction,2011-12-06
325,BAMBURGH WAY,K2J 5R1,Ward 3,,70,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chatam 2007 B,1,174080,2344,1108628,Construction,2011-12-07
540,BRETBY CRES,K2J 5R1,Ward 3,4M-XXXX,66,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Griffin 2007 A 4 bdrm,1,158470,2121,1108629,Construction,2011-12-07
226,HOYLAKE CRES,K1E 2M8,Ward 1,M24,41,HIGH ENERGY GAS & WOOD,Single,Cumberland,Interior alterations to install a fireplace insert on the main floor of a detached dwelling,0,4500,0,1108630,Construction,2011-12-07
2386,THOMAS A. DOLAN PKWY,,Ward 5,5R-5779,27,"SHACKLETON, DAVID",Single,West Carleton,Install a woodstove in an accessory structure (small cabin),0,4000,0,1108632,Construction,2011-12-07
538,BRETBY CRES,K2J 5R1,Ward 3,,65,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 B,1,170687,2295,1108633,Construction,2011-12-07
150,METCALFE ST,K2P 1P1,Ward 14,4556,48,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the Penthouse level of a 23 storey commercial building,0,50000,3550,1108634,Construction,2011-12-07
232,HUNTSVILLE DR,K2T 0C7,Ward 4,4M-1413,76,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 35-4 2009 B 4 bdrm,1,179680,2424,1108635,Construction,2011-12-07
1425,ROSENTHAL AVE,K1Z 8J2,Ward 16,4M-387,99-108,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Exterior alterations to repair the balconies of a 5 storey apartment building,0,30000,0,1108636,Construction,2011-12-07
209,HUNTSVILLE DR,K2T 0C6,Ward 4,4M-1413,2,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 35-1 2009 A,1,116575,1523,1108637,Construction,2011-12-07
45,DRESSLER DR,K2L 3A6,Ward 23,4M-462,15,"ODAM, JOHN",Single,Kanata,Construct a 2nd storey addition above an attached garage of a 2 storey detached dweling,0,40000,360,1108639,Construction,2011-12-07
3500,HIGHWAY 17,,Ward 5,4M-,PART LOT 7,FIREPLACE CENTRE,Single,West Carleton,Interior alterations to install a woodstove in a one storey detached dwelling,0,8000,0,1108640,Construction,2011-12-07
322,SOMERSET ST E,K1N 6W3,Ward 12,147991,55,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit-up to the 1st floor of a retail store (Ayoub Mini Mart),0,80000,2153,1108641,Construction,2011-12-07
733,MERLIN CRT,K4M 0A1,Ward 20,1261,19,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 1 storey detached dwelling,1,294000,3680,1108642,Construction,2011-12-07
3500,FALLOWFIELD RD,K2J 4A7,Ward 3,,20,SKARLAN ENTERPRISES LTD.,Retail,Nepean,Interior alterations to the 1st floor of a 1 storey retail building,0,110000,1400,1108643,Construction,2011-12-07
109,SCOTTWOOD GRV,,Ward 5,4M-768,12,POWER PLAY POOLS,Single,West Carleton,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1108644,Pool Enclosure,2011-12-07
237,CELTIC RIDGE CRES,K2W 0C3,Ward 4,4M-1326,209,PIERRE GARAND ENTERPRISES LTD.,Single,Kanata,Construct a 2 storey detached dwelling with attached garage,1,230500,3150,1108645,Construction,2011-12-07
85,GRANDVIEW RD,K2H 8B7,Ward 7,444,7 PT 10,***CONTRACTOR***,Single,Nepean,Interior alterations to the basement of a 1 storey detached dwelling,0,5000,92,1108646,Construction,2011-12-07
