ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
25,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302554,Construction,2013-05-08
27,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302554,Construction,2013-05-08
29,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302554,Construction,2013-05-08
113,QUIGG PRIV,K1K 4G1,Ward 13,M-22,22 & 23,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302555,Construction,2013-05-08
115,QUIGG PRIV,K1K 4G1,Ward 13,M-22,22 & 23,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302555,Construction,2013-05-08
117,QUIGG PRIV,K1K 4G1,Ward 13,M-22,22 & 23,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302555,Construction,2013-05-08
119,QUIGG PRIV,K1K 4G1,Ward 13,M-22,22 & 23,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302555,Construction,2013-05-08
140,QUIGG PRIV,K1K 4G2,Ward 13,M-122,22 & 23,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302556,Construction,2013-05-08
140,QUIGG PRIV,K1K 4G2,Ward 13,M-122,22 & 23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302556,Construction,2013-05-08
142,QUIGG PRIV,K1K 4G2,Ward 13,M-122,22 & 23,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302556,Construction,2013-05-08
142,QUIGG PRIV,K1K 4G2,Ward 13,M-122,22 & 23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,6000,40,1302556,Construction,2013-05-08
7,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,OTTAWA COMMUNITY HOUSING CORPORATION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
7,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
9,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,OTTAWA COMMUNITY HOUSING CORPORATION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
9,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
11,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,OTTAWA COMMUNITY HOUSING CORPORATION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
11,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
13,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,OTTAWA COMMUNITY HOUSING CORPORATION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
13,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
15,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,OTTAWA COMMUNITY HOUSING CORPORATION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
15,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
17,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,OTTAWA COMMUNITY HOUSING CORPORATION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
17,LAFAYETTE PRIV,K1K 4E9,Ward 13,M-122,22-23,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Exterior alterations to remove and replace concrete posts on a 2 storey rowhouse,0,9000,60,1302557,Construction,2013-05-08
1675,CARSONBY RD E,K0A 2E0,Ward 21,4M-,PT LOT 10,CONTRACTOR UNKNOWN,Single,Rideau,Construct an addition over an existing garage and interior and exterior alterations to a 1 storey detached dwelling,0,87133,1862,1302558,Construction,2013-05-08
3190,HAWTHORNE RD,K1G 5H5,Ward 10,,3,1597661,Industrial,Old Ottawa,"Install a recessed oil interceptor and floor C.B. and to connect to 3"" internal sewer drain",0,5000,54,1302559,Construction,2013-05-08
10,HEARST WAY,K2L 2P4,Ward 23,M310,,CHUBB EDWARDS,Office,Kanata,Interior alterations for installation of a fire alarm system in a part of 1 storey office building.,0,30000,0,1302560,Construction,2013-05-08
54,JARLAN TERR,K2L 3L3,Ward 23,4M-581,15,***CONTRACTOR***,Single,Kanata,Construct an attached deck (rear yard),0,8000,422,1302561,Construction,2013-05-08
2229,CARNEGIE ST,K1G 2V4,Ward 18,728,705,***CONTRACTOR***,Single,Old Ottawa,Install an enclosure for a hot tub (rear yard),0,0,0,1302562,Pool Enclosure,2013-05-08
304,SEAGRAM HTS,,Ward 5,4M-1444,46,CONTRACTOR UNKNOWN,Single,West Carleton,Construct a 1 storey addition to a 2 storey detached dwelling (rear yard),0,44592,300,1302563,Construction,2013-05-08
499,TERRY FOX DR,K2T 1H7,Ward 4,4M-789,,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit up to a 1 storey retail building (Fratelli),0,200000,2951,1302564,Construction,2013-05-08
126,YORK ST,K1N 5T5,Ward 12,42482,21 to 23,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations on the 1st floor of a 5 storey mixed use building. (Fire alarm panel),0,5000,1,1302565,Construction,2013-05-08
128,YORK ST,K1N 5T5,Ward 12,42482,21-23,HOUSE OF CANVAS,Retail,Old Ottawa,Install a canopy on a 2 storey retail building (Live Lounge),0,5000,10,1302566,Construction,2013-05-08
525 D,BAY ST,K1R 6B4,Ward 14,30,pt lot 5,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations on the 1st floor of a 3 storey rowhouse (relocation of plumbing and removal of non-load bearing wall),0,5000,90,1302567,Construction,2013-05-08
4256,KELLY FARM DR,K1T 0A6,Ward 22,4M1321,61,***CONTRACTOR***,Semi - Detached,Gloucester,Finish the basement in a 2 storey semi-detached dwelling,0,9141,246,1302568,Construction,2013-05-08
773,MANITOU DR,K2A 3C8,Ward 7,,,MR ROOTER PLUMBING,Single,Old Ottawa,PLUMBING PERMIT ONLY - to replace a sanitary drain in the basement of a 2 storey detached dwelling,0,0,0,1302569,Construction,2013-05-08
164,LAURIER AVE W,K1P 5J4,Ward 14,4556,52,SUPERIOR EQUIPMENT,Retail,Old Ottawa,Interior alterations on the 1st floor of a 2 storey restaurant (replace fire damaged hood),0,15000,215,1302570,Construction,2013-05-08
802,FAIRWINDS TERR,K1C 2X6,Ward 1,M215,244,KEMPTVILLE POOL & SPA,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1302571,Pool Enclosure,2013-05-08
227,GRACEWOOD CRES,K1T 0J1,Ward 22,4M-1454,26,KEMPTVILLE POOL & SPA,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1302572,Pool Enclosure,2013-05-08
7205,EVENING SHADOW AVE,K4P 0C7,Ward 20,4M-1403,2,KEMPTVILLE POOL & SPA,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1302573,Pool Enclosure,2013-05-08
38,SUNVALE WAY,K2G 6Y1,Ward 22,4M-1140,90,KEMPTVILLE POOL & SPA,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1302574,Pool Enclosure,2013-05-08
12,GOLDERS GREEN LANE,K2J 5C1,Ward 3,4M-1149,117,KEMPTVILLE POOL & SPA,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1302575,Pool Enclosure,2013-05-08
657,WOODBRIAR WAY,K1T 0J6,Ward 22,4M-1426,96,KEMPTVILLE POOL & SPA,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1302576,Pool Enclosure,2013-05-08
124,CORNDAV WAY,K0A 2Z0,Ward 21,4M1456,13,KEMPTVILLE POOL & SPA,Single,Goulbourn,Install an enclosure for an inground pool & hot tub (rear yard),0,0,0,1302577,Pool Enclosure,2013-05-08
1331,VANCOUVER AVE,K1V 6T8,Ward 16,677,10,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations in the basement to construct a secondary dwelling unit and alterations on the 1st floor and garage.,1,7000,2152,1302578,Construction,2013-05-08
837  -105,EASTVALE DR,K1J 7T5,Ward 11,4M-,,,Rowhouse,Gloucester,ReConstruct a 2 storey rowhouse due to fire,1,133776,1200,1302579,Construction,2013-05-08
1840,WOODWARD DR,K2C 0P7,Ward 8,409807,17,RON ENGINEERING & CONSTRUCTION (EASTERN) LTD,Office,Old Ottawa,Interior alterations in a 1 storey office building,0,264912,10000,1302580,Construction,2013-05-08
858,DUNDEE AVE,K2B 5S9,Ward 7,311,71,CDS BUILDING MOVERS,Single,Old Ottawa,"Interior alterations in a 2 storey detached dwelling (repair foundation, framing)",0,15000,621,1302581,Construction,2013-05-08
1159,FIELDOWN ST,K4C 1R7,Ward 19,4M959,2,CAMPBELL POOLS,Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1302582,Pool Enclosure,2013-05-08
377,RIDEAU ST,K1N 5Y6,Ward 12,43586,16 & 17,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to the basement of a 1 storey library (Rideau Street Branch),0,9000,861,1302583,Construction,2013-05-08
2737,GLENWOOD DR,,Ward 20,4M-1141,28,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct a pool shed (rear yard),0,10000,360,1302584,Construction,2013-05-08
2737,GLENWOOD DR,,Ward 20,4M-1141,28,***CONTRACTOR***,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1302585,Pool Enclosure,2013-05-08
19,BLUEMEADOW WAY,K2M 1L7,Ward 23,4M476,60,GARTH HAUGRUD CONSTRACTING,Single,Kanata,Remove and replace a 2nd storey balcony and stairs (rear),0,15000,137,1302586,Construction,2013-05-08
212,GABBRO CRES,K2T 0H3,Ward 5,,148,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Kanata,Construct a 2 storey detached dwelling with attached garage,1,182583,2465,1302587,Construction,2013-05-08
103,EMMA ST,,Ward 5,,24,MERMAID POOLS (MERIVALE),Single,West Carleton,Install an enclosure for an above ground pool (rear yard),0,0,0,1302588,Pool Enclosure,2013-05-08
246,RIVERTREE ST,K2M 0J5,Ward 23,,100,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Wildflower 2012 C,1,139680,1924,1302589,Construction,2013-05-08
1807,WINDFLOWER WAY,K1C 5Z5,Ward 2,4M-497,319,***CONTRACTOR***,Single,Gloucester,Interior alterations to a 2 storey detached dwelling,0,1500,3,1302590,Construction,2013-05-08
72,SHADETREE CRES,K2E 7R2,Ward 9,4M-345,41,POOL BUILDERS OTTAWA,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1302591,Pool Enclosure,2013-05-08
32,BANEBERRY CRES,K2L 2Y4,Ward 23,252,,DALE PERNEEL INTERIORS,Rowhouse,Kanata,Interior alterations on the 1st floor of a 2 storey condominium unit (remove non load bearing walls),0,2500,25,1302592,Construction,2013-05-08
261,BUENA VISTA RD,K1M 0V9,Ward 13,4M-22,26+27,CONTRACTOR UNKNOWN,Other,Rockcliffe Park,"TEMPORARY PERMIT: Erect a temporary tent for a special event (Elmwood School, closing ceremonies)",0,8333,4000,1302594,Construction,2013-05-09
30,RENSHAW AVE,K2S 1G9,Ward 6,671,78,CONTRACTOR UNKNOWN,Single,Goulbourn,Install an enclosure for an above ground pool (rear yard),0,0,0,1302595,Pool Enclosure,2013-05-09
45,BERTONA ST,K2G 4G7,Ward 9,4M333,3,CONTRACTOR UNKNOWN,Single,Nepean,Remove and replace roof trusses on a 1 storey deatched dwelling,0,8000,800,1302596,Construction,2013-05-09
136,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,712801,6394,1302597,Construction,2013-05-09
138,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,712801,6394,1302597,Construction,2013-05-09
140,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,712801,6394,1302597,Construction,2013-05-09
142,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,712801,6394,1302597,Construction,2013-05-09
812,MCMANUS AVE,K4M 0B3,Ward 21,4M1445,13,JOHN GERARD HOMES,Single,Rideau,Construct a 2 storey detached dwelling,1,559927,3767,1302598,Construction,2013-05-09
127,KINCARDINE DR,K2V 1B1,Ward 23,4M-,,CWW,Rowhouse,Kanata,PLUMBING ONLY- Install an open port backwater valve on the sanitary sewer in a rowhouse,0,0,0,1302599,Construction,2013-05-09
655,BAYVIEW DR,K0A 3M0,Ward 5,4M-479,40,,Retail,West Carleton,Construct a covered entrance on the main floor of a 1 storey retail building (Light House Restaurant & Grocery),0,10000,119,1302600,Construction,2013-05-09
5281,HILLCREST DR,K4M 1E9,Ward 21,727,35,CONTRACTOR UNKNOWN,Single,Rideau,PLUMBING ONLY - Changeover from Septic System to City Sewers in a detached dwelling,0,0,0,1302602,Construction,2013-05-09
1481,REINDEER WAY,K4P 1N1,Ward 20,4M-833,42,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct a gazebo (rear yard),0,10000,162,1302603,Construction,2013-05-09
334,SEAGRAM HTS,,Ward 5,4M-1444,31,HOLITZNER HOMES INC.,Single,West Carleton,Construct a 2 storey detached dwelling,1,461676,3106,1302604,Construction,2013-05-09
8821,COPELAND RD,K0A 1B0,Ward 21,,2,VALLEY POOLS AND SPA,,Goulbourn,Install an enclosure for an above ground pool (rear yard),0,0,0,1302605,Pool Enclosure,2013-05-09
3952,FARMERS WAY,K0A 1K0,Ward 19,,12,MERMAID POOLS (OGILVIE ROAD),Single,Gloucester,Install an enclosure for an above ground pool (rear yard),0,0,0,1302606,Pool Enclosure,2013-05-09
203,MACOUN CIR,K1T 0H8,Ward 10,4M-1395,,***CONTRACTOR***,Rowhouse,Old Ottawa,Interior alterations to add bathroom in basement of a 2 storey rowhouse,0,3000,100,1302607,Construction,2013-05-09
58,KINCARDINE DR,K2V 1B3,Ward 23,4M-956,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY:  Install a Protecive Plumbing Device on the building drain,0,0,0,1302608,Construction,2013-05-09
191,KINCARDINE DR,K2V 1C5,Ward 23,4M-1081,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1302609,Construction,2013-05-09
18,DUNHAM ST,K1J 7L6,Ward 11,591,PT 99,CONTRACTOR UNKNOWN,Detached Garage/Shed,Gloucester,Construct a detached 2 car garage (rear yard),0,22000,588,1302610,Construction,2013-05-09
183,MCELROY DR,K2L 1X7,Ward 23,896,PART LOT 1223,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protecive Plumbing Device on the building drain,0,0,0,1302611,Construction,2013-05-09
3017,HARBISON RD,K0A 2Z0,Ward 21,,PT LOT 16,***CONTRACTOR***,Detached Garage/Shed,Rideau,Construct a detached garage (side yard),0,20000,1800,1302612,Construction,2013-05-09
280,BEECHWOOD AVE,K1L 8A6,Ward 13,,,CONTRACTOR UNKNOWN,Other,Old Ottawa,Construct a 1 storey building in a cemetary,0,93481,1185,1302613,Construction,2013-05-09
1051,CHABLIS PK,K1C 2T5,Ward 1,M-87,1044,MERMAID POOLS (OGILVIE ROAD),Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1302614,Pool Enclosure,2013-05-09
260,OWL DR,K1V 9J6,Ward 16,158,297,***CONTRACTOR***,Single,Old Ottawa,Finish the basement in a 1 1/2 storey detached dwelling,0,20798,560,1302615,Construction,2013-05-09
4840,BANK ST,K0A 2P0,Ward 20,,22,JUSTICE CONSTRUCTION LTD.,Demolition,Gloucester,Demolish a 1 storey detached dwelling and 1 storey garage,-1,12000,-1436,1302616,Demolition,2013-05-09
661,ISLAND PARK DR,K1Y 0B8,Ward 15,220358,35,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Remove a 1 storey addition, construct a 2 storey addition, and interior alterations to a 2 storey detached dwelling (rear)",0,215882,2804,1302617,Construction,2013-05-09
1751,RUSSELL RD,K1G 0N1,Ward 18,,15,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"PARTIAL PERMIT - Construct a 1 level parking structure and the foundations for a 4 block, 3 storey apartment building",82,1484022,26624,1302619,Construction,2013-05-09
171,IRONSTONE CRT,K2S 0L4,Ward 21,4M-1358,8,CONTRACTOR UNKNOWN,Single,Goulbourn,Construct a 1 storey detached dwelling,1,609127,4098,1302620,Construction,2013-05-09
340,OMER-LACASSE AVE,K1E 2X8,Ward 1,50M-74,98,RENOVATION CONNECTIONS,Single,Cumberland,Interior alterations on the main floor of a 2 storey detached dwelling,0,2000,0,1302621,Construction,2013-05-09
226,SERRA RIDGE,K4A 0V8,Ward 19,4M1464,47,***CONTRACTOR***,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,16945,456,1302622,Construction,2013-05-09
27,MONTAVISTA AVE,K2J 2P2,Ward 3,M-208,210,***CONTRACTOR***,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1302623,Pool Enclosure,2013-05-09
1270,PEBBLE RD,,Ward 10,812,,GLOUCESTER GLASS AND MIRROR,Demolition,Old Ottawa,Demolish rink shack,0,6000,-360,1302624,Demolition,2013-05-09
2252,LOUISIANA AVE,K1H 6T6,Ward 18,799,61,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to the main floor of a 2 storey detached dwelling,0,7000,42,1302626,Construction,2013-05-10
11,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a 3 storey, 6 unit rowhouse with attached garages",6,1239818,14953,1302627,Construction,2013-05-10
13,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a 3 storey, 6 unit rowhouse with attached garages",6,1239818,14953,1302627,Construction,2013-05-10
15,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a 3 storey, 6 unit rowhouse with attached garages",6,1239818,14953,1302627,Construction,2013-05-10
17,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a 3 storey, 6 unit rowhouse with attached garages",6,1239818,14953,1302627,Construction,2013-05-10
19,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a 3 storey, 6 unit rowhouse with attached garages",6,1239818,14953,1302627,Construction,2013-05-10
21,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a 3 storey, 6 unit rowhouse with attached garages",6,1239818,14953,1302627,Construction,2013-05-10
327,DONALD B. MUNRO DR,K0A 1L0,Ward 5,148,58,SUMMIT H0MES,Semi - Detached,West Carleton,Construct a 2 storey semi-detached dwelling with attached garage,2,345000,3428,1302628,Construction,2013-05-10
329,DONALD B. MUNRO DR,K0A 1L0,Ward 5,148,58,SUMMIT H0MES,Semi - Detached,West Carleton,Construct a 2 storey semi-detached dwelling with attached garage,2,345000,3428,1302628,Construction,2013-05-10
233,KNOX CRES,K1G 0K6,Ward 18,567,182,CONSTRUCT RIGHT INC,Single,Old Ottawa,Construct a bathroom in the basement of a 2 storey detached dwelling,0,7000,58,1302629,Construction,2013-05-10
159,HENDERSON AVE,K1N 7P7,Ward 12,45224,25,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey single family dwelling,-1,8000,-1561,1302630,Demolition,2013-05-10
159,HENDERSON AVE,K1N 7P7,Ward 12,45224,25,BUILT BY BELAGIO INC,Apartment,Old Ottawa,Construct a 3 storey triplex,2,479125,6553,1302631,Construction,2013-05-10
2700,PIERRETTE DR,K4C 1B6,Ward 19,50M-208,20,MCI POOLS,Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1302632,Pool Enclosure,2013-05-10
3343,MUSTANG ST,K4B 1M5,Ward 19,4R25636,9,***CONTRACTOR***,Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1302633,Pool Enclosure,2013-05-10
6060,HERBERTS CORNERS RD,K4P 1H3,Ward 20,,15,CONTRACTOR UNKNOWN,Detached Garage/Shed,Osgoode,Construct an accessory storage shed at the side of a 2 storey detached dwelling,0,10000,577,1302634,Construction,2013-05-10
374,THIRD AVE,K1S 2K5,Ward 17,4M-187277,290,AMSTED CONSTRUCTION (RESTORAL) LTD.,Single,Old Ottawa,"Construct a 1 storey addition (side yard), construct a stair and landing (front), and interior alterations on the 1st floor of a 2 storey detached dwelling",0,62783,477,1302635,Construction,2013-05-10
1820,KINGSDALE AVE,K1T 1H8,Ward 10,326,960-961,***CONTRACTOR***,Single,Gloucester,Construct a 2 storey detached dwelling,1,451420,3037,1302636,Construction,2013-05-10
4263,BOUNDARY RD,K0A 1K0,Ward 19,50R-5641,1/2 PT LOT 15,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a detached garage in the side yard of a 1 storey detached dwelling,0,10640,532,1302637,Construction,2013-05-10
7837,BLEEKS RD,K0A 1B0,Ward 21,,Pt Lot 10,OTTAWA POOL AND PATIO LIMITED,Single,Goulbourn,Install an enclosure for an inground pool (side yard),0,0,0,1302638,Pool Enclosure,2013-05-10
39,JAMES LEWIS AVE,K2S 1K4,Ward 6,4M-687,12,MERMAID POOLS - RON BARBEAU,Single,Goulbourn,Install an enclosure for an above ground pool (rear yard),0,0,0,1302639,Pool Enclosure,2013-05-10
57,LOUIS PASTEUR PRIV,K1N 6N5,Ward 12,14141,1-2,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to the ground floor of a 5 storey school building ( University of Ottawa),0,370000,3875,1302640,Construction,2013-05-10
102,MAILES AVE,K1Z 6V6,Ward 15,400,77,OAKRIDGE CONSTRUCTION LTD.,Single,Old Ottawa,Interior alterations on the ground floor of a 2 storey detached dwelling,0,36402,400,1302642,Construction,2013-05-10
116,POPPLEWELL CRES,K2J 5R3,Ward 3,4M-1449,,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,Construct a 2 storey block of 4 rowhouse dwellings,4,768134,7875,1302643,Construction,2013-05-10
118,POPPLEWELL CRES,K2J 5R3,Ward 3,4M-1449,,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,Construct a 2 storey block of 4 rowhouse dwellings,4,768134,7875,1302643,Construction,2013-05-10
120,POPPLEWELL CRES,K2J 5R3,Ward 3,4M-1449,,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,Construct a 2 storey block of 4 rowhouse dwellings,4,768134,7875,1302643,Construction,2013-05-10
122,POPPLEWELL CRES,K2J 5R3,Ward 3,4M-1449,,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,Construct a 2 storey block of 4 rowhouse dwellings,4,768134,7875,1302643,Construction,2013-05-10
460,WEST HUNT CLUB RD,K2E 0B8,Ward 9,4M-382,PT LOT 28,"FAJIMI, KUNLE",Office,Nepean,Tenant fit up on the 1st floor of a 2 storey office building (Medical Offices - Suite 106),0,40500,2039,1302644,Construction,2013-05-10
1987,OLYMPIA CRES,K1G 2B3,Ward 18,4M-643,484,***CONTRACTOR***,Single,Old Ottawa,Interior alterations in a 1 storey detached dwelling (basement),0,10000,76,1302645,Construction,2013-05-10
149,STE. CECILE ST,K1L 5L3,Ward 12,M27,68,CONTRACTOR UNKNOWN,Semi - Detached,Vanier,Construct a 2 storey semi-detached dwelling with attached garages,2,262209,4117,1302646,Construction,2013-05-10
151,STE. CECILE ST,K1L 5L3,Ward 12,M27,68,CONTRACTOR UNKNOWN,Semi - Detached,Vanier,Construct a 2 storey semi-detached dwelling with attached garages,2,262209,4117,1302646,Construction,2013-05-10
151,STE. CECILE ST,K1L 5L3,Ward 12,M-27,68,CONTRACTOR UNKNOWN,Demolition,Vanier,Demolish a 2 storey detached dwelling,-1,1200,-1200,1302647,Demolition,2013-05-10
1980,PHELAN RD W,K0A 2T0,Ward 21,,PT LOT 16,STRATHMERE FARM INC.,Other,Rideau,Interior alteration on the 1st floor of a 1 storey reception hall,0,4400,32,1302648,Construction,2013-05-10
748,GARNER AVE,K1V 6M6,Ward 16,775,11 & 12,CANNONBYE CONSTRUCTION LIMITED,Demolition,Old Ottawa,Demolition of a 2 storey detached dwelling,-1,20000,-1525,1302649,Demolition,2013-05-10
38,DE LA COTE-DES-NEIGES RD,K2G 2C4,Ward 8,375,1077-1080,K-DECK,Single,Nepean,Construct a porch (front yard),1,4000,90,1302650,Construction,2013-05-10
2132,PROVENCE AVE,K4A 0E8,Ward 19,4M-1313,163,***CONTRACTOR***,Single,Cumberland,Install an enclosure for a semi inground pool (rear yard),0,0,0,1302651,Pool Enclosure,2013-05-10
