ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
555,PINAWA CIR,,Ward 3,4M-1423,224,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Aspen 2010 B,1,441163,2968,1306984,Construction,2013-10-01
580,PINAWA CIR,,Ward 3,4M-1423,248,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Evergreen 2010 B,1,532131,3580,1306985,Construction,2013-10-01
510,PINAWA CIR,,Ward 3,4M-1423,50205,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Aspen 2010 B,1,441163,2968,1306986,Construction,2013-10-01
506,PINAWA CIR,,Ward 3,,50203,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Magnolia 2010 A,1,331467,2230,1306987,Construction,2013-10-01
551,PINAWA CIR,,Ward 3,4M-1423,22,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Aspen 2010 B,1,441163,2968,1306988,Construction,2013-10-01
1244,DONALD ST,K1J 8V6,Ward 11,,26,CONTRACTOR UNKNOWN,Apartment,Gloucester,Interior alterations to the laundry room in an 18 storey apartment building,0,20000,538,1306989,Construction,2013-10-01
1600,JAMES NAISMITH DR,K1B 5N8,Ward 11,,,FRECON CONSTRUCTION LIMITED,Office,Gloucester,Exterior alterations on the 1st floor of an 8 storey commercial office building to replace access stairs and rear ramp (TD Bank),0,200000,1000,1306990,Construction,2013-10-01
2016,OGILVIE RD,K1J 7N9,Ward 11,,20,CONTRACTOR UNKNOWN,Retail,Gloucester,Tenant fit up in a 1 storey office building (Landsdowne Sales Office),0,63000,1991,1306991,Construction,2013-10-01
6,MINUETTE PL,K2G 6Z2,Ward 22,4M-1190,64,MERMAID POOLS (OGILVIE ROAD),Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1306992,Pool Enclosure,2013-10-01
1480,HERON RD,K1V 6A5,Ward 18,31,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to the elevator and lobby in a 2 storey  community centre  ( Heron Rd CC),0,465000,120,1306993,Construction,2013-10-01
349,TERRY FOX DR,K2K 2V6,Ward 4,4M642,,CONTRACTOR UNKNOWN,Office,Kanata,Tenant fit up in a 3 storey office building,0,50000,1614,1306994,Construction,2013-10-01
83,PLACEL RD,K1L 5B9,Ward 13,90,46,CONTRACTOR UNKNOWN,Single,Rockcliffe Park,Interior alterations to the basement of a 2 storey detached dwelling,0,40000,1184,1306995,Construction,2013-10-01
292,KIRCHOFFER AVE,K2A 1Y2,Ward 15,M28,152,TOMAR CUSTOM HOMES LIMITED,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,713472,4800,1306996,Construction,2013-10-01
294,KIRCHOFFER AVE,K2A 1Y2,Ward 15,M28,152,TOMAR CUSTOM HOMES LIMITED,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,713472,4800,1306996,Construction,2013-10-01
292,KIRCHOFFER AVE,K2A 1Y2,Ward 15,M-28,152,TOMAR CUSTOM HOMES LIMITED,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,10000,-1200,1306997,Demolition,2013-10-01
45,WALLFORD WAY,K2E 6B7,Ward 9,429066,20,"CONTY, RICHARD",Single,Nepean,Construct an addition to a 2 storey detached dwelling (side & rear),0,194310,2092,1306998,Construction,2013-10-01
165,PREM CIR,K2J 0C4,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
167,PREM CIR,K2J 0C4,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
169,PREM CIR,K2J 0C4,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
171,PREM CIR,K2J 0C4,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
173,PREM CIR,K2J 0C4,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
175,PREM CIR,K2J 0C4,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
177,PREM CIR,K2J 0C4,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
200,KENNEVALE DR,,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with attached 2 storey rowhouses (Building 3),11,2951511,27425,1306999,Construction,2013-10-01
240,KENNEVALE DR,,Ward 3,1289,138,CONTRACTOR UNKNOWN,Mixed,Nepean,Construct a 3 storey mixed use building with underground parking garage (BLDG 2),6,3176288,29009,1307000,Construction,2013-10-01
69,ROSS AVE,K1Y 0N6,Ward 15,4M-52,pt lot 794,***CONTRACTOR***,Semi - Detached,Old Ottawa,Interior alterations to a 2 storey semi-detached dwelling (add new window),0,5000,107,1307001,Construction,2013-10-01
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1-67,MCKENZIE CONSTRUCTION GROUP,Retail,Old Ottawa,"Tenant fit-up to the 1rst floor of a 3 storey retail building (HMV, Unit 130)",0,100000,1950,1307002,Construction,2013-10-01
1647,KILMAURS SIDE RD,K0A 3M0,Ward 5,4M-,16,***CONTRACTOR***,Single,West Carleton,Install a woodstove in a detached garage,0,1000,10,1307003,Construction,2013-10-01
61,PINEGLEN CRES,K2G 0G9,Ward 9,,24,"BARBOSA, ROB",Single,Nepean,Exterior and interior alterations to a  2 storey detached dwelling,0,25000,689,1307004,Construction,2013-10-01
35,MCINTOSH WAY,K2L 2N9,Ward 23,M226,160,CONTRACTOR UNKNOWN,Single,Kanata,Exterior alteations and finish the basement of a 2 storey detached dwelling,0,38349,633,1307009,Construction,2013-10-01
1419,RAINBOW CRES,K1J 8E3,Ward 11,854,219,"MASIH, SHAILESH",Single,Gloucester,Interior alterations to a 1 storey detached dwelling (basement window),0,3500,136,1307011,Construction,2013-10-01
1,BUFFALO CIR,K2E 5J7,Ward 9,404422,397,MERMAID POOLS (OGILVIE ROAD),Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1307012,Pool Enclosure,2013-10-01
1826,ROBERTSON RD,K2H 5Z6,Ward 8,392092,,CONTRACTOR UNKNOWN,Commercial,Nepean,"Interior alterations to a 1 storey commercial building (Fortinet Technologies Canada Inc, Unit 10)",0,786000,26027,1307014,Construction,2013-10-01
332,TWEEDSMUIR AVE,K1Z 5N4,Ward 15,263,32,***CONTRACTOR***,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling (rear yard),0,44706,301,1307015,Construction,2013-10-01
7,WITHROW AVE,K2G 2H5,Ward 8,,,CONTRACTOR UNKNOWN,Single,Nepean,Construct a deck (rear yard),0,1500,180,1307016,Construction,2013-10-01
665,EARL ARMSTRONG RD,K1V 2G2,Ward 22,4M-1099,,CONTRACTOR UNKNOWN,Retail,Gloucester,Tenant fit up in unit 10 in a 1 storey building (ZIZIS Kitchen),0,40000,1220,1307018,Construction,2013-10-01
840,KINGSMERE AVE,K2A 3J9,Ward 7,,27,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,25000,-1399,1307027,Demolition,2013-10-01
185,FOURTH AVE,K1S 2L5,Ward 17,44183,pt 62,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 3rd storey of a 3 storey detached dwelling,0,18000,420,1307028,Construction,2013-10-01
94,REBECCA CRES,K1J 6C4,Ward 11,652,39,DOYLE HOMES,Demolition,Gloucester,Demolish a 1 storey detached dwelling,-1,10000,-2500,1307030,Demolition,2013-10-01
94,REBECCA CRES,K1J 6C4,Ward 11,652,39,DOYLE HOMES,Single,Gloucester,Construct a 2 storey detached dwelling,1,621167,4179,1307031,Construction,2013-10-01
90,SIROCCO CRES,K2S 2C9,Ward 6,4M-1160,43,CONTRACTOR UNKNOWN,Single,Goulbourn,Install an enclosure for an above ground pool (rear yard),0,0,0,1307032,Pool Enclosure,2013-10-01
427,LAURIER AVE W,K1A 1M3,Ward 14,,,MINTO PROPERTIES INC,Office,Old Ottawa,Interior alterations to the 13th floor of a 14 storey office building ( Canada Revenue Agency),0,25000,1991,1307033,Construction,2013-10-01
557,DEVONWOOD CIR,K1T 4E5,Ward 22,4M-1208,62,CAMPBELL POOLS (YOUVILLE),Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1307034,Pool Enclosure,2013-10-01
1980,OGILVIE RD,K1J 9L3,Ward 11,4M-,,CONTRACTOR UNKNOWN,Retail,Gloucester,Interior alterations of an existing retail store (Loblaws Gloucester Centre),0,1200000,105206,1307035,Construction,2013-10-01
2026,CHERINGTON CRES,K4A 4Z8,Ward 19,4M1212,9,***CONTRACTOR***,Single,Cumberland,Install an enclosure for a semi inground pool (rear yard),0,0,0,1307036,Pool Enclosure,2013-10-01
599,BROOKRIDGE CRES,K4A 1Z6,Ward 1,50M-95,28,OAKWOOD BUILDERS,Single,Cumberland,Interior alterations to a 2 storey detached dwelling (ensuite),0,10000,91,1307037,Construction,2013-10-02
123,FARADAY ST,K1Y 3M3,Ward 15,M-48,pt 2331,OAKWOOD BUILDERS,Single,Old Ottawa,Finish a portion of the basement in a 2 storey detached dwelling,0,2304,62,1307038,Construction,2013-10-02
574,DUFF CRES,K1J 7C5,Ward 11,837,974W,OAKWOOD BUILDERS,Single,Gloucester,Interior alterations to a 2 storey detached dwelling (bathrooms on the 2nd floor),0,15000,110,1307039,Construction,2013-10-02
1432,PROGRESS PL,K1B 5M3,Ward 11,4M506,33,OAKWOOD BUILDERS,Single,Gloucester,Interior alterations to finish the basement and laundry room,0,18417,850,1307040,Construction,2013-10-02
101,WEST VILLAGE PRIV,K1Z 1C8,Ward 15,1185,,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling (1st and 2nd storey bathrooms),0,25000,134,1307041,Construction,2013-10-02
349,SPARTAN AVE,K1K 1J6,Ward 13,640,106,***CONTRACTOR***,Single,Old Ottawa,Construct a 2nd storey addition to a 1 storey detached dwelling,0,14864,100,1307042,Construction,2013-10-02
1151,ST. JEROME CRES,K1C 2A7,Ward 1,M171,537,OAKWOOD BUILDERS,Single,Gloucester,Interior alterations to the kitchen (main floor),0,10000,153,1307043,Construction,2013-10-02
1295,PLUMBER AVE,K1K 4B2,Ward 13,877,513,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations the 2nd floor of a 2 storey detached dwelling (bathroom),0,8000,42,1307044,Construction,2013-10-02
875,AARON AVE,K2A 3P1,Ward 7,,,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Replace a deck, move a deck, and block off basement and ground floor windows",0,6000,200,1307045,Construction,2013-10-02
52,CHAMPAGNE AVE S,K1S 4P2,Ward 15,146,PT 12,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,Construct a 3 storey triplex dwelling,3,352062,5495,1307046,Construction,2013-10-02
128 A,BASELINE RD,K2C 0A1,Ward 16,509,,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2,515928,3471,1307047,Construction,2013-10-02
128 B,BASELINE RD,K2C 0A1,Ward 16,509,,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2,515928,3471,1307047,Construction,2013-10-02
52,CHAMPAGNE AVE S,K1S 4P2,Ward 15,146,12,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 1/2 storey detached dwelling,-2,1000,-1080,1307048,Demolition,2013-10-02
1929,OGILVIE RD,,Ward 13,,PT LOTS 21 & 22,PCL CONSTRUCTORS CANADA INC.,Office,Gloucester,Construct 1 storey building (Daycare),0,1284360,7276,1307049,Construction,2013-10-02
1929,OGILVIE RD,,Ward 13,M-50,,PCL CONSTRUCTORS CANADA INC.,Office,Gloucester,Construct a 1 storey building (Royal Bank),0,893184,4370,1307050,Construction,2013-10-02
222,GERRY LALONDE DR,K4A 0W6,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,822498,7378,1307051,Construction,2013-10-02
224,GERRY LALONDE DR,K4A 0W6,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,822498,7378,1307051,Construction,2013-10-02
226,GERRY LALONDE DR,K4A 0W6,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,822498,7378,1307051,Construction,2013-10-02
228,GERRY LALONDE DR,K4A 0W6,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,822498,7378,1307051,Construction,2013-10-02
230,GERRY LALONDE DR,K4A 0W6,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,822498,7378,1307051,Construction,2013-10-02
2869,GIBFORD DR,,Ward 16,,6,CONTRACTOR UNKNOWN,Demolition,Gloucester,Demolish a 2 storey office building,-1,12500,-2734,1307052,Demolition,2013-10-02
6451,ASTON RD,K4M 1B3,Ward 21,720,5,ROB ROBERTS WOODWORK,Single,Rideau,Exterior / Interior alterations to a 1 storey detached dwelling (new foundation and interior renovation),0,165000,1830,1307053,Construction,2013-10-02
6553,WATERDOWN ST,,Ward 20,,73,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Osgoode,Construct a 2 storey detached dwelling - S2 2008 A 4bdrm.,1,330575,2224,1307054,Construction,2013-10-02
26,KILBARRY CRES,K1K 0G8,Ward 13,M82,62,"SIMARD, ALAIN",Single,Old Ottawa,Interior alterations in a detached dwelling,0,10000,0,1307055,Construction,2013-10-02
89,FORWARD AVE,K1Y 4M2,Ward 15,4M-,,HOUSE OF CANVAS,Apartment,Old Ottawa,Exterior alterations on the 1st floor of a 14 storey apartment building to install an entrance canopy,0,12700,194,1307056,Construction,2013-10-02
187,THIRD AVE,K1S 2K2,Ward 17,102979,146,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition to a 2 storey detached dwelling (rear yard),0,70455,474,1307057,Construction,2013-10-02
288,OLD QUARRY RD,K0A 3M0,Ward 5,548,3,***CONTRACTOR***,Demolition,West Carleton,Demolish a 1 storey detached dwelling and shed,-1,6000,-646,1307058,Demolition,2013-10-02
115,WOODHURST CRES,K2S 0T4,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouse units",6,1080241,9690,1307059,Construction,2013-10-02
117,WOODHURST CRES,K2S 0T4,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouse units",6,1080241,9690,1307059,Construction,2013-10-02
119,WOODHURST CRES,K2S 0T4,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouse units",6,1080241,9690,1307059,Construction,2013-10-02
121,WOODHURST CRES,K2S 0T4,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouse units",6,1080241,9690,1307059,Construction,2013-10-02
123,WOODHURST CRES,K2S 0T4,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouse units",6,1080241,9690,1307059,Construction,2013-10-02
125,WOODHURST CRES,K2S 0T4,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouse units",6,1080241,9690,1307059,Construction,2013-10-02
134,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 6 rowhouse dwellings,6,1049473,9414,1307060,Construction,2013-10-02
136,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 6 rowhouse dwellings,6,1049473,9414,1307060,Construction,2013-10-02
138,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 6 rowhouse dwellings,6,1049473,9414,1307060,Construction,2013-10-02
140,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 6 rowhouse dwellings,6,1049473,9414,1307060,Construction,2013-10-02
142,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 6 rowhouse dwellings,6,1049473,9414,1307060,Construction,2013-10-02
144,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 6 rowhouse dwellings,6,1049473,9414,1307060,Construction,2013-10-02
2635,MER BLEUE RD,K4B 1H9,Ward 19,,pt 6,2343065 ONTARIO LTD,Demolition,Cumberland,"Demolish a detached dwelling, detached garage, 2 sheds, swimming pool",-1,5000,-1900,1307061,Demolition,2013-10-02
113,WAVERLEY ST,K2P 0V3,Ward 14,15558,58,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior repair to a 2 storey detached dwelling (foundation),0,30000,0,1307062,Construction,2013-10-02
30,EDINA ST,K1Y 3N9,Ward 15,M48,2479,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to the basement of a 2 storey detached dwelling (alter staircase and basement floor due to water damage),0,10000,772,1307063,Construction,2013-10-02
42,SECOND AVE,K1S 2H3,Ward 17,35085,12,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations in a 3 storey detached dwelling,0,116667,861,1307064,Construction,2013-10-02
2586,ST. JOSEPH BLVD,K1C 1G3,Ward 2,10,"1,2,3",PCO CONSTRUCTION GROUP,Retail,Gloucester,Tenant fit up in a 1 storey retail building (Hair salon),0,52024,1400,1307065,Construction,2013-10-02
1328,NORMANDY CRES,K2C 0N3,Ward 16,291190,32,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,8000,-1000,1307066,Demolition,2013-10-02
23,BRADLEY GREEN CRT,K2S 1B7,Ward 6,12,pt lot 26,PBC SWEETNAM HOLDINGS INC,Demolition,Goulbourn,Demolish a 1 storey detached dwelling (mobile home),-1,1000,-748,1307067,Demolition,2013-10-02
2635,HALF MOON BAY,K2J 0Y9,Ward 3,1391,,***CONTRACTOR***,Rowhouse,Nepean,Finish the basement in a 2 storey rowhouse,0,16000,431,1307068,Construction,2013-10-02
683,ROCKROSE WAY,K1T 0L7,Ward 22,4M-1484,40,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,350902,2882,1307069,Construction,2013-10-02
1218,PEBBLE RD,K1V 8V4,Ward 10,14,,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to the 1st floor of a 1storey detached dwelling,0,6000,13,1307070,Construction,2013-10-02
150,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,"Construct a block of 5, 2 storey rowhouses",5,1050736,10712,1307071,Construction,2013-10-03
152,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,"Construct a block of 5, 2 storey rowhouses",5,1050736,10712,1307071,Construction,2013-10-03
154,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,"Construct a block of 5, 2 storey rowhouses",5,1050736,10712,1307071,Construction,2013-10-03
156,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,"Construct a block of 5, 2 storey rowhouses",5,1050736,10712,1307071,Construction,2013-10-03
158,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,"Construct a block of 5, 2 storey rowhouses",5,1050736,10712,1307071,Construction,2013-10-03
2148,DUBLIN AVE,K2C 0X6,Ward 8,341791,100,***CONTRACTOR***,Single,Old Ottawa,Interior alterations in the basement of a 2 storey detached dwelling,0,5000,800,1307072,Construction,2013-10-03
58,LEONARD AVE,K1S 4V2,Ward 17,115,15 16,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a deck (front yard); repair an existing 2nd storey deck (front yard),0,5000,114,1307073,Construction,2013-10-03
234,WELLINGTON ST,K1A 0G9,Ward 14,3922,1-5,PCL CONSTRUCTORS CANADA INC.,Office,Old Ottawa,Interior alterations - selective removals/preparation throughout a 12 storey office building for future building retrofit (Bank of Canada),0,10000000,831953,1307074,Construction,2013-10-03
46,BASSWOOD AVE,,Ward 6,779,22,DOYLE HOMES,Single,Goulbourn,Construct a 2 storey detached dwelling,1,417781,3158,1307075,Construction,2013-10-03
1665,ABBEY RD,K1G 0H4,Ward 18,561,47,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to the 1st floor of a 2 storey detached dwelling,0,15000,62,1307076,Construction,2013-10-03
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,17,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant fit-up on the 2 floor of a 3 storey retail shopping centre (Bayshore, Zara, units C261 and Zara Temp)",0,35000,3187,1307077,Construction,2013-10-03
1600,CARLING AVE,K1Z 1G3,Ward 15,367,104-109,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit up on the 3rd floor of an 8 storey office building,0,225000,588,1307078,Construction,2013-10-03
3535  -90,ST. JOSEPH BLVD,K1C 1T1,Ward 1,,33,"JONCAS, EUCLIDE",Single,Cumberland,"Construct an addition, add a roof & change windows and doors to existing mobile trailer",0,33295,224,1307079,Construction,2013-10-03
553,PINAWA CIR,,Ward 3,4M-1423,50223,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Canterbury 2010 C,1,401328,2700,1307080,Construction,2013-10-03
1914,MERIVALE RD,K2G 1E8,Ward 9,,,PEGASUS DEVELOPMENT CORPORATION,Demolition,Nepean,"Remove slab on grade and broken piers with foundations to remain (Argos Carpets, Phase 2, Demolition)",0,10000,-1000,1307081,Demolition,2013-10-03
602,NETLEY CIR,K1T 0A3,Ward 22,4M-1321,2,CONTRACTOR UNKNOWN,Single,Gloucester,Install an enclosure for a pool,0,0,0,1307082,Pool Enclosure,2013-10-03
219,BROXBURN CRES,K2J 0N7,Ward 3,4M1419,106,MERMAID POOLS (OGILVIE ROAD),Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1307083,Pool Enclosure,2013-10-03
6418,ST. LOUIS DR,K1C 2Y2,Ward 1,4R-3825,W 1/2 LOT 11,***CONTRACTOR***,Single,Gloucester,Finish the basement in a detached dwelling,0,2000,285,1307084,Construction,2013-10-03
1,COURTNEY RD,K2L 1L7,Ward 23,839,527,CONTRACTOR UNKNOWN,Single,Kanata,Exterior alterations to a 2 storey detached dwelling (repair foundation),0,100000,500,1307085,Construction,2013-10-03
87,MELANIE CRES,K2L 2E4,Ward 23,M-220,Pt Lot 1316,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307086,Construction,2013-10-03
1015,BANK ST,K1S 3W7,Ward 17,26085,17-18,TRINITY DEVELOPMENT GROUP INC.,Retail,Old Ottawa,SHELL ONLY - Construct a 2 storey retail building  (Building B),0,7838640,53929,1307087,Construction,2013-10-03
99,MELANIE CRES,K2L 2E4,Ward 23,M-220,pt lot 1313,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307088,Construction,2013-10-03
63,WINCHESTER DR,K2L 2R3,Ward 23,,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307089,Construction,2013-10-03
47,WOLISTON CRES,K2W 1G3,Ward 4,4M-1154,239,K-DECK,Single,Kanata,Construct a deck (rear yard),0,7500,100,1307090,Construction,2013-10-03
115,WHISPERING WINDS WAY,K1W 0B7,Ward 2,4M-1373,,TREVI POOLS,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1307091,Pool Enclosure,2013-10-03
220,MCELROY DR,K2L 1Y1,Ward 23,896,1210,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307092,Construction,2013-10-03
217,MCELROY DR,K2L 1Y2,Ward 23,896,1214,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307093,Construction,2013-10-03
219,MCELROY DR,K2L 1Y2,Ward 23,,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307094,Construction,2013-10-03
32,MCKITRICK DR,K2L 1T7,Ward 23,,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307095,Construction,2013-10-03
49,WINCHESTER DR,K2L 2R3,Ward 23,,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1307096,Construction,2013-10-03
3012,ST. JOSEPH BLVD,K1E 1E2,Ward 1,,,CONTRACTOR UNKNOWN,Other,Cumberland,Construct a 2nd storey addition and interior alteration (Place D'Orleans Dental Office),0,2500000,15510,1307097,Construction,2013-10-03
1015,BANK ST,K1S 3W7,Ward 17,26085,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,SHELL ONLY - Construct a 2 storey retail building (Building D),0,3597180,22354,1307098,Construction,2013-10-03
78,STIRLING AVE,K1Y 1R1,Ward 15,43,8,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a deck (rear yard),0,2000,200,1307099,Construction,2013-10-03
357,GALLANTRY WAY,K2S 0R1,Ward 6,4M-1486,13,***CONTRACTOR***,Single,Goulbourn,Install an enclosure for a hot tub (rear yard),0,0,0,1307100,Pool Enclosure,2013-10-03
249  -4,GARNEAU ST,K1L 7T7,Ward 12,4M-25,PT LOT 248,HICKORY DICKORY DECKS - OTTAWA EAST,Rowhouse,Vanier,Construct a deck (rear yard),0,3206,106,1307101,Construction,2013-10-03
452,RAHUL CRES,K2C 4H7,Ward 16,4M-1258,19,MERMAID POOLS (OGILVIE ROAD),Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1307102,Pool Enclosure,2013-10-03
285,FLORA ST,K1R 5S1,Ward 14,4M-30,36,***CONTRACTOR***,Semi - Detached,Old Ottawa,Legalization of secondary dwelling unit in semi detached dwelling. Interior alterations in the basement (construct a storage room),1,5068,230,1307103,Construction,2013-10-03
