ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
240,DOVERCOURT AVE,,Ward 15,377,211,PRESTWICK BUILDING CORP,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,507883,3913,1306487,Construction,2013-09-11
238,DOVERCOURT AVE,K1Z 7H2,Ward 15,377,211 - 212,PRESTWICK BUILDING CORP,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,5000,-861,1306488,Demolition,2013-09-11
1125,COLONEL BY DR,K1S 5B6,Ward 17,4M-,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to the ground floor of the Residence Commons Building - Carleton University,0,40000,1001,1306489,Construction,2013-09-12
55,WOLISTON CRES,K2W 1G3,Ward 4,4M-1154,243,"PATERSON, JUSTIN",Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,31586,850,1306490,Construction,2013-09-12
444,GLADSTONE AVE,K1R 5N8,Ward 14,30,1 pt 2,***CONTRACTOR***,Single,Old Ottawa,Add a dwelling unit in a 2 storey townhouse,1,8000,0,1306491,Construction,2013-09-12
3313,DEVINE RD,,Ward 19,,25,GUILDCREST BUILDING CORPORATION,Single,Cumberland,Construct a 1 storey detached dwelling,1,22884,1639,1306492,Construction,2013-09-12
1015,BANK ST,K1S 3W7,Ward 17,26085,17-18,,Mixed,Old Ottawa,STRUCTURAL ONLY - Construct a 2 storey retail Building ( J),0,0,0,1306493,Construction,2013-09-12
5687,OLD RICHMOND RD,K2R 1G4,Ward 21,4M-,21,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a 1 storey garage (rear yard),0,50000,1600,1306494,Construction,2013-09-12
515,ATHLONE AVE,K1Z 5M9,Ward 15,4M-272,87 PT LOT 88,NORTHWIND BUILDERS INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,639152,4300,1306495,Construction,2013-09-12
517,ATHLONE AVE,K1Z 5M9,Ward 15,4M-272,87 PT LOT 88,NORTHWIND BUILDERS INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,639152,4300,1306495,Construction,2013-09-12
13,CASTLETHORPE CRES,K2G 5P6,Ward 8,4M-628,pt 4,VALCON CONSTRUCTION,Detached Garage/Shed,Nepean,Repair a detached garage (vehicle impact),0,15000,377,1306496,Construction,2013-09-12
3742,INNES RD,K1W 0C8,Ward 2,4M-,3,VCL CONSTRUCTION,Retail,Gloucester,Construct a 1 storey retail shell building (B3 - Toys R Us),0,2931487,45079,1306497,Construction,2013-09-12
30,RHAPSODY LANE,K1V 1B2,Ward 16,4M-935,,ABERDEEN DEVELOPMENT GROUP,Rowhouse,Old Ottawa,Construct a deck (rear yard),0,4900,305,1306498,Construction,2013-09-12
113,HEATHER ST,K0A 1T0,Ward 5,742,,HARDING THE FIREPLACE,Single,West Carleton,Remove and replace a fireplace on the 1st floor of a 2 storey detached dwelling,0,4000,0,1306499,Construction,2013-09-12
1200,ST. LAURENT BLVD,K1K 4K9,Ward 13,747,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to divide a unit into 2 units by constructing a demising wall and a Fit-up  in 1 of the 2 units on the 1st floor of a 2 storey mall - Unit 106-109,0,100000,4295,1306500,Construction,2013-09-12
1015,BANK ST,K1S 3W7,Ward 17,26085,17-18,CONTRACTOR UNKNOWN,Retail,Old Ottawa,STRUCTURAL ONLY (partial permit) - Contruct a 2 storey retail building (Building H),0,5105800,78515,1306501,Construction,2013-09-12
1691,DES SAPINS GDN,K1C 8E3,Ward 2,4M-618,60,CORNELIS GREY CONSTRUCTION INC.,Single,Gloucester,Interior alterations to a 2 storey detached dwelling (bathroom),0,6000,54,1306502,Construction,2013-09-12
355,RIVERWOOD DR,K0A 3M0,Ward 5,780,8,OTTAWA POOL SERVICES,Single,West Carleton,Install an enclosure for an inground pool (rear yard),0,0,0,1306503,Pool Enclosure,2013-09-12
248,QUEEN ELIZABETH DRWY,K1S 3M5,Ward 17,M18,28,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations to remove a detached garage with a 2nd storey addition (side yard),0,3000,10,1306504,Construction,2013-09-12
901,BANK ST,K1S 3W5,Ward 17,4M-13,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations on the 1st floor of a 3 storey retail building (The Running Room),0,6000,2777,1306505,Construction,2013-09-12
980,BEAUDRY ST,K1K 3S1,Ward 13,4M-593,2,***CONTRACTOR***,Single,Old Ottawa,Construct a secondary dwelling in a 1 storey detached dwelling (basement),1,18000,902,1306506,Construction,2013-09-12
192,IVY CRES,K1M 1X8,Ward 13,4M-98806,29,***CONTRACTOR***,Single,Old Ottawa,Remove and replace a porch on a 2 storey detached dwelling (front yard),0,6000,50,1306507,Construction,2013-09-12
3318,MORNINGMIST WAY,,Ward 20,4M-1457,4,6750460 CANADA INC. O/A HABITATION TRILLIUM HOMES,Single,Osgoode,Construct a 1 storey detached dwelling,1,228311,1536,1306508,Construction,2013-09-12
2436,JOLIFFE ST,K1G 1G9,Ward 18,4M-102,137,"BRYAN, WALTER",Single,Old Ottawa,Exterior alterations to install a door on a 1 storey detached dwelling (front),0,2000,21,1306509,Construction,2013-09-12
3321,MORNINGMIST WAY,,Ward 20,4M-1457,16,6750460 CANADA INC. O/A HABITATION TRILLIUM HOMES,Single,Osgoode,Construct a 1 storey detached dwelling,1,219839,1479,1306510,Construction,2013-09-12
306,AUTUMNFIELD ST,K2M 0J4,Ward 23,4M-1468,156,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Kingsley 2012 A,1,339939,2287,1306511,Construction,2013-09-12
4992,EIGHTH LINE RD,K0A 1K0,Ward 19,,13,CONTRACTOR UNKNOWN,Detached Garage/Shed,Gloucester,Construct a storage shed (side yard),0,125000,3200,1306514,Construction,2013-09-13
8,BEAUMARIS DR,K2H 7J9,Ward 8,4M-479669,148,CONTRACTOR UNKNOWN,Single,Nepean,Exterior alterations to replace an awning on a 1 storey detached dwelling (front entry),0,5000,54,1306515,Construction,2013-09-13
2998,RANKIN ST,K1V 8L3,Ward 16,4M-776,228,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations to install piling to the foundation wall on a 1 storey detached dwelling (front),0,15000,138,1306516,Construction,2013-09-13
3420,DONNELLY DR,,Ward 21,,12,***CONTRACTOR***,Single,Rideau,Install an enclosure for an above gound pool (rear yard),0,0,0,1306518,Pool Enclosure,2013-09-13
177,HOPEWELL AVE,K1S 2Z4,Ward 17,4M-,12,CONTRACTOR UNKNOWN,Detached Garage/Shed,Old Ottawa,Construct a detached garage (side yard),0,15000,112,1306519,Construction,2013-09-13
924,HARKNESS AVE,K1V 6P3,Ward 16,4M-761,18,***CONTRACTOR***,Single,Old Ottawa,Interior alterations in a 2 storey detached dwelling (basement),0,6314,287,1306520,Construction,2013-09-13
736,LAKEBREEZE CIR,K4A 0R6,Ward 19,4M1435,115,***CONTRACTOR***,Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0,0,0,1306521,Pool Enclosure,2013-09-13
984,BUNCHBERRY WAY,K1T 0L6,Ward 22,4M 1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T7 2007,T1 2007,T6 2007,T6 2007",4,733537,6580,1306522,Construction,2013-09-13
986,BUNCHBERRY WAY,K1T 0L6,Ward 22,4M 1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T7 2007,T1 2007,T6 2007,T6 2007",4,733537,6580,1306522,Construction,2013-09-13
988,BUNCHBERRY WAY,K1T 0L6,Ward 22,4M 1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T7 2007,T1 2007,T6 2007,T6 2007",4,733537,6580,1306522,Construction,2013-09-13
990,BUNCHBERRY WAY,K1T 0L6,Ward 22,4M 1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T7 2007,T1 2007,T6 2007,T6 2007",4,733537,6580,1306522,Construction,2013-09-13
21,BIRCHDALE AVE,K2H 5A1,Ward 7,315,16,"LYNCH, TOM",Single,Nepean,Construct an attached deck (rear yard),0,12000,162,1306523,Construction,2013-09-13
201,KINCARDINE DR,K2V 1C5,Ward 23,4M-1081,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing device on the building drain,0,0,0,1306524,Construction,2013-09-13
130,KING ARTHUR ST,K4C 0A2,Ward 19,4M-1302,19,***CONTRACTOR***,Single,Cumberland,Construct a detached garage (side yard),0,35000,729,1306526,Construction,2013-09-13
73,SHOULDICE CRES,K2L 1M8,Ward 23,879,676,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install A Protective Plumbing Device in a building drain,0,0,0,1306527,Construction,2013-09-13
275,ST. DENIS ST,K1L 5J6,Ward 12,4M-246,549,,Single,Vanier,Exterior alterations to relocate the door of a 2 storey detached dwelling (front),0,5000,25,1306528,Construction,2013-09-13
208,ANCASTER AVE,K2B 5B3,Ward 7,407,296,BULAT HOMES LTD.,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,15000,-1800,1306529,Demolition,2013-09-13
327,DONALD B. MUNRO DR,K0A 1L0,Ward 5,148,58,TROPICANA POOLS,Single,West Carleton,Install an enclosure for a semi inground pool (rear yard),0,0,0,1306530,Pool Enclosure,2013-09-13
176,GRASSY PLAINS DR,K2M 2S2,Ward 23,4M-957,30,CONTRACTOR UNKNOWN,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,19806,533,1306531,Construction,2013-09-13
1015,BANK ST,K1S 3W7,Ward 17,26085,17-18,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Construct a 3 storey institutional building - South Side Stadium,0,34689300,251570,1306532,Construction,2013-09-13
732,DEERTAIL LANE,K0A 1L0,Ward 5,4M-1268,44,CONTRACTOR UNKNOWN,Demolition,West Carleton,Demolish a 1 storey detached dwelling (due to fire),-1,18000,-1400,1306533,Demolition,2013-09-13
424,CHAPMAN MILLS DR,,Ward 22,4M-1301,,EXEL CONTRACTING,Other,Nepean,Construct a park shelter in Chapman Mills Park,0,38000,484,1306534,Construction,2013-09-13
1072,RICHARD AVE,K1H 8C4,Ward 17,527,35,OTTAWA POOL AND PATIO LIMITED,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1306535,Pool Enclosure,2013-09-13
7,BINSCARTH CRES,K2L 1R9,Ward 23,887,1041,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device in a building drain,0,0,0,1306536,Construction,2013-09-13
206,ANCASTER AVE,K2B 5B3,Ward 7,407,296,BULAT HOMES LTD.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,566541,4446,1306537,Construction,2013-09-13
208,ANCASTER AVE,K2B 5B3,Ward 7,407,296,BULAT HOMES LTD.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,566541,4446,1306537,Construction,2013-09-13
21,AVONHURST AVE,K2J 4K9,Ward 3,4M-851,80-81,***CONTRACTOR***,Single,Nepean,Finish partial basement in a 2 storey detached dwelling,0,29765,801,1306538,Construction,2013-09-13
2220,EARL ARMSTRONG RD,K1X 0A1,Ward 20,,PT LOT 21,CONTRACTOR UNKNOWN,Retail,Gloucester,"Construct a 1 storey steel storage building on slab ""Building B14""",0,154000,4200,1306539,Construction,2013-09-13
981,ROSSBURN CRES,K2J 0G4,Ward 3,4M-1394,41,FENCE MASTERS,Single,Nepean,Construct a deck (rear yard),0,6200,321,1306540,Construction,2013-09-13
25,SHELDRAKE DR,K2L 1S5,Ward 23,88,1082,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device in a building drain,0,0,0,1306541,Construction,2013-09-13
202,BOREALIS CRES,K1K 4V1,Ward 13,4M-1120,39,***CONTRACTOR***,Single,Old Ottawa,Construct a detached sunroom (rear yard),0,7000,260,1306542,Construction,2013-09-13
7349,RIDEAU VALLEY DR S,K0A 2E0,Ward 21,4M-,34,CONTRACTOR UNKNOWN,Single,Rideau,Interior and exterior alterations to a 2 storey detached dwelling (Repair deck and fill in existing stair opening),1,5000,700,1306543,Construction,2013-09-13
15,RIVERGREEN CRES,K2M 2E1,Ward 23,4M-1071,8,CONTRACTOR UNKNOWN,Single,Kanata,Construct a deck (rear yard),0,2400,240,1306544,Construction,2013-09-13
40,ALEUTIAN RD,K2H 7C8,Ward 8,485692,57,RENOVATIONS ONLY LTD.,Single,Nepean,Construct a 1 storey addition to a 2 storey detached dwelling (rear yard),0,18877,127,1306546,Construction,2013-09-13
23,SHELDRAKE DR,K2L 1S5,Ward 23,87,1082,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device in a building drain,0,0,0,1306547,Construction,2013-09-13
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,pt 17,SALWOOD GENERAL CONTRACTORS,Retail,Nepean,Interior alterations to existing retail space (Softmoc unit C10),0,82000,2024,1306548,Construction,2013-09-13
5515,CLAYTON RD,K4B 1J1,Ward 19,,pt 23,CONTRACTOR UNKNOWN,Demolition,Cumberland,Demolish a 1 storey detached dwelling,-1,10000,-1301,1306549,Demolition,2013-09-13
180,GLENORA ST,K1S 1J7,Ward 17,102,6,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a porch (front yard) and interior alterations in a 2 storey detached dwelling,0,25000,252,1306550,Construction,2013-09-13
3602,REVELSTOKE DR,K1V 7C1,Ward 16,564,1,"KAVANAGH, GLENN",Single,Old Ottawa,Construct an addition to a 1 storey detached dwelling,0,81306,1094,1306551,Construction,2013-09-13
1850,MICKELBERRY CRES,,Ward 19,,NS322,RICHCRAFT HOMES LIMITED,Single,Cumberland,Construct a 2 Storey Single with attached garage,1,411435,2768,1306552,Construction,2013-09-13
3318,MARCH RD,K0A 1L0,Ward 5,,15,K.W. FIELDS CONSTRUCTION SERVICES LIMITED,Detached Garage/Shed,West Carleton,Construct an addition to a detached garage,0,15000,300,1306553,Construction,2013-09-13
49,MANNING CRT,K2K 3N3,Ward 4,4M-1170,70,ELITE LANDSCAPING LTD,Single,Kanata,Construct a second storey deck (rear yard),1,10000,308,1306554,Construction,2013-09-13
292,BELL ST S,K1S 4K2,Ward 17,87004,28,"BULL, DAVID",Single,Old Ottawa,Interior/exterior alterations to repair the balcony on a 2 storey detached dwelling,0,5000,128,1306555,Construction,2013-09-13
1050,BOUCHER CRES,K4M 1B3,Ward 21,487,2,***CONTRACTOR***,Detached Garage/Shed,Rideau,Construct a boathouse,0,10000,288,1306558,Construction,2013-09-13
6870,BLEEKS RD,,Ward 21,,18,***CONTRACTOR***,Single,Goulbourn,Install an enclosure for a hot tub (rear yard),0,0,0,1306559,Pool Enclosure,2013-09-13
1685,TRENHOLM LANE,K4A 4B2,Ward 1,4M-988,,OAKWOOD BUILDERS,Single,Cumberland,Interior alterations to renovate kitchen and powder room,0,15000,196,1306560,Construction,2013-09-13
714,HIGHLAND AVE,K2A 2K7,Ward 15,469,15,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations to the bathroom in a 2 storey detached dwelling,0,10000,73,1306561,Construction,2013-09-13
7,ROSELAWN CRT,K2G 4J3,Ward 9,4M319,22,OAKWOOD BUILDERS,Single,Nepean,Interior alterations to the kitchen in a 2 storey detached dwelling,0,30000,614,1306562,Construction,2013-09-13
49,STITT ST,K2S 1C5,Ward 6,4M596,9,OAKWOOD BUILDERS,Single,Goulbourn,Interior alterations to renovate the kitchen in a detached dwelling,0,12000,119,1306563,Construction,2013-09-13
3007,COWAN CRES,K1V 8K9,Ward 16,776,184,OAKWOOD BUILDERS,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,27109,730,1306564,Construction,2013-09-13
1551,GOTH AVE,K1T 1E3,Ward 10,,8,OTTAWA GENERAL CONTRACTORS,Single,Gloucester,Finish basement in a 2 storey detached dwelling,0,5000,1092,1306565,Construction,2013-09-13
811,MANCUSO CRT,K2T 0E8,Ward 4,4M1380,212,CONTRACTOR UNKNOWN,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,46004,1238,1306566,Construction,2013-09-13
156,DAHLIA AVE,K1H 6G2,Ward 18,616,20,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct an addition to enlarge the kitchen of a detached dwelling,0,8918,60,1306567,Construction,2013-09-13
26,BIRKENDALE DR,K2K 2X5,Ward 4,975,6,CONTRACTOR UNKNOWN,Single,Kanata,Construct deck (rear yard),0,6500,65,1306569,Construction,2013-09-16
90,ELGIN ST,,Ward 14,3922,55-56,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit up on the 3rd to 8th floors of a 17 storey office building,0,8407510,180000,1306570,Construction,2013-09-16
266,ST. DENIS ST,K1L 5J5,Ward 12,246,526 & 527,OTTAWA HOME IMPROVEMENT CORP,Single,Vanier,Construct a porch (front yard),0,18000,100,1306572,Construction,2013-09-16
3545,WILHAVEN DR,K4C 1J7,Ward 19,,4,***CONTRACTOR***,Single,Cumberland,Interior alterations to convert a detached garage with a Group F3 occupancy to a Group D occupancy (Beauty Shop),0,16000,936,1306573,Construction,2013-09-16
2310,FOX CRES,K2B 7K7,Ward 7,4M-426858,,DAN-MARC ESTIMATE,Apartment,Old Ottawa,Remove railings and replace with glass railings on a 7 storey apartment building (all 21 units at rear),0,180000,937,1306574,Construction,2013-09-16
29,BULLOCK AVE,K1S 1G9,Ward 17,278096,10,CONTRACTOR UNKNOWN,Single,Old Ottawa,PLUMBING ONLY- Install an open port backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1306576,Construction,2013-09-16
120,PENFIELD DR,K2K 1M3,Ward 4,847,711,ABC PLUMBING,Single,Kanata,PLUMBING ONLY - Install A Protective Plumbing Device in a building drain,0,0,0,1306577,Construction,2013-09-16
304,AUTUMNFIELD ST,K2M 0J4,Ward 23,4m-1468,155,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Meadowbrook 2012 B,1,320170,2154,1306578,Construction,2013-09-16
318,AUTUMNFIELD ST,K2M 0J4,Ward 23,4m-1468,162,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Birchfield 2012 B,1,279591,1881,1306579,Construction,2013-09-16
207,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,149,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Meadowbrook 2012 A,1,320170,2154,1306580,Construction,2013-09-16
372,LEWIS ST,K2P 0S9,Ward 14,15558,13,ACADIA RENOVATIONS,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling (bathroom),0,25000,174,1306581,Construction,2013-09-16
130,LILY POND ST,K2M 0J3,Ward 23,,19,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Ridgemont 2012 A,1,260268,1751,1306582,Construction,2013-09-16
156,LILY POND ST,K2M 0J5,Ward 23,,32,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Wildflower 2012 C,1,285983,1924,1306583,Construction,2013-09-16
150,LILY POND ST,K2M 0J5,Ward 23,,29,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Wildflower 2012 C,1,285983,1924,1306584,Construction,2013-09-16
300,PERCHERON WAY,K2V 0A9,Ward 6,4m-1491,99,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Berkshire II 2011 A4,1,486796,3275,1306585,Construction,2013-09-16
300,AUTUMNFIELD ST,K2M 0J4,Ward 23,4M-1468,153,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 B,1,285388,1920,1306586,Construction,2013-09-16
52,WILLARD ST,K1S 1T8,Ward 17,,,CLARK MECHANICAL,Single,Old Ottawa,PLUMBING PERMIT ONLY  - Install 3 fixtures,0,0,0,1306587,Construction,2013-09-16
239,KEYWORTH AVE,K1Y 0G2,Ward 15,388,71,OTTAWA GENERAL CONTRACTORS,Single,Old Ottawa,Construct a 2nd storey addition to a 1 storey detached dwelling,0,119358,803,1306588,Construction,2013-09-16
190,BOOTH ST,K1R 7J4,Ward 14,13,8-9,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Remove and replace a deck at the rear of a 4 unit 2 storey condominium building,0,50000,1184,1306589,Construction,2013-09-16
1602,KINGSDALE AVE,K1T 1H4,Ward 10,326,440,CONTRACTOR UNKNOWN,Single,Gloucester,Remove and replace a covered porch (front yard),0,6000,32,1306590,Construction,2013-09-16
190,BOOTH ST,K1R 7J4,Ward 14,13,8 & 9,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to the laundry room in a 3 storey apartment building,0,12000,240,1306591,Construction,2013-09-16
2713,LANCASTER RD,K1B 5R6,Ward 18,4M- 121,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey commercial building (Canada Blood Services),0,60000,12375,1306592,Construction,2013-09-16
45,CHAMPAGNE AVE S,K1S 4P1,Ward 15,4M-,,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,Construct a 1 storey addition with a roof top deck at the rear of a 2 storey duplex,0,35000,298,1306594,Construction,2013-09-16
2 A,LOVELL LANE,K2H 9B6,Ward 8,,,JOHN D. COOMBS MULTI MAINTENANCE LTD.,Apartment,Nepean,Repair side entrance of a 2 storey condo building,0,120000,969,1306595,Construction,2013-09-16
774 /,BRONSON AVE,K1S 4G4,Ward 17,28,3,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all building and accessory structures,-1,162000,-4683,1306597,Demolition,2013-09-16
774,BRONSON AVE,K1S 4G4,Ward 17,28,3,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all building and accessory structures,-1,162000,-4683,1306597,Demolition,2013-09-16
780,BRONSON AVE,K1S 4G4,Ward 17,28,3,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all building and accessory structures,-1,162000,-4683,1306597,Demolition,2013-09-16
784,BRONSON AVE,K1S 4G4,Ward 17,28,3,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all building and accessory structures,-1,162000,-4683,1306597,Demolition,2013-09-16
551,CAMBRIDGE ST S,K1S 4J4,Ward 17,28,pt 37,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all buildings,-1,180000,-8923,1306598,Demolition,2013-09-16
553,CAMBRIDGE ST S,K1S 4J4,Ward 17,28,pt 37,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all buildings,-1,180000,-8923,1306598,Demolition,2013-09-16
555,CAMBRIDGE ST S,K1S 4J4,Ward 17,28,pt 37,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all buildings,-1,180000,-8923,1306598,Demolition,2013-09-16
557,CAMBRIDGE ST S,K1S 4J4,Ward 17,28,pt 37,ENTREPRISE DE CONSTRUCTIONS PANZINI INC.,Demolition,Old Ottawa,Demolish all buildings,-1,180000,-8923,1306598,Demolition,2013-09-16
481,KEITH CRES,K1W 0A3,Ward 2,4M-1318,41,MEL CONSTRUCTION,Single,Gloucester,Construct a deck at the rear of a detached dwelling,0,5382,538,1306599,Construction,2013-09-16
410,CHAPEL ST,K1N 7Z8,Ward 12,4M-,,CANADIAN MASONRY SERVICES,Single,Old Ottawa,Exterior alterations to remove and replace front entrance concrete steps of a 2 storey 6 unit apartment building,0,19000,30,1306601,Construction,2013-09-16
724,MOONEY'S BAY PL,K1V 9R2,Ward 16,2442,27,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to replace a beam on the main floor of a 2 storey detached dwelling,0,3900,135,1306602,Construction,2013-09-16
5,SUTCLIFFE TERR,K2J 4R3,Ward 3,4M-886,,***CONTRACTOR***,Single,Nepean,Construct a 1 storey addition to a 2 storey detached dwelling ( rear yard),0,22296,210,1306603,Construction,2013-09-16
9,SKEEL CRT,K0A 1B0,Ward 21,4M-360,pt lot 3,***CONTRACTOR***,Detached Garage/Shed,Goulbourn,Construct a storage shed (rear yard),0,30000,635,1306604,Construction,2013-09-16
1463,RICHMOND RD,K2B 6R9,Ward 7,,,SITECAST CONSTRUCTION CORPORATION,Demolition,Old Ottawa,Removal of a concrete slab due to fire,0,100000,-20000,1306605,Demolition,2013-09-16
5624,MANOTICK MAIN ST,K4M 1B3,Ward 21,,PT LOT 3,MINTO COMMUNITIES INC.,Demolition,Rideau,Demolish a 2 storey detached dwelling and detached shed,-1,5000,-2680,1306606,Demolition,2013-09-16
141,COLONNADE RD S,,Ward 9,,28 & 29,CONTRACTOR UNKNOWN,Office,Nepean,Construct a vestibule addition and interior alterations to a 2 storey office building,0,361873,9071,1306607,Construction,2013-09-16
340,LAURIER AVE W,K1A 0P9,Ward 14,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 5th floor of a 14 storey office building,0,25833,453,1306608,Construction,2013-09-16
463,BROADVIEW AVE,K2A 2L2,Ward 15,283,282,"BLACKWELL, MARK",Single,Old Ottawa,Construct a 1 storey addition (mudroom) and a deck on a 2 storey detached dwelling (rear yard),0,16567,191,1306609,Construction,2013-09-16
971,BUNCHBERRY WAY,K1T 0L6,Ward 22,4M-1484,104,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2,660030,5223,1306610,Construction,2013-09-16
973,BUNCHBERRY WAY,K1T 0L6,Ward 22,4M-1484,104,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2,660030,5223,1306610,Construction,2013-09-16
21,SELWYN CRES,K2K 1N9,Ward 4,847,732,***CONTRACTOR***,Single,Kanata,Install an enclosure for a hot tub (rear yard),0,0,0,1306611,Pool Enclosure,2013-09-16
5809,RED CASTLE RIDGE,K4M 0A4,Ward 20,4M-1346,12,CONTRACTOR UNKNOWN,Single,Osgoode,Install an enclosure for an inground (rear yard),0,0,0,1306612,Pool Enclosure,2013-09-16
117,INVERARY DR,K2K 2R9,Ward 4,4M-777,41,MERMAID POOLS (MERIVALE),Single,Kanata,Install an enclosure for an above ground pool (rear yard),0,0,0,1306613,Pool Enclosure,2013-09-16
2269  -2,LAWN AVE,K2B 7B1,Ward 7,461,15,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior alterations to the main floor of a 2 storey semi-detached dwelling,0,1600,2,1306614,Construction,2013-09-16
32,CAMERON AVE,K1S 0W7,Ward 17,33,9,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a shed (rear yard),0,25000,534,1306615,Construction,2013-09-16
861,BUNCHBERRY WAY,K1T 0K7,Ward 22,4M-1484,13,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,441164,2968,1306616,Construction,2013-09-17
