ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
210,SOLDATS RIENDEAU ST,,Ward 3,4M-1490,22,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Wildflower 2012 A,1,288064,1938,1402389,Construction,2014-05-01
207,SOLDATS RIENDEAU ST,,Ward 3,4M-1490,238,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Elm 2012 A,1,281821,1896,1402390,Construction,2014-05-01
212,MISSION TRAIL CRES,K2T 0H7,Ward 4,4M-1502,29,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Gainsborough 2009 A,1,375316,2525,1402391,Construction,2014-05-01
2491,RIVER MIST RD,K2J 5Z1,Ward 3,4M-1490,171,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner C,1,252836,1701,1402392,Construction,2014-05-01
100,DIDSBURY RD,K2T 0C2,Ward 4,4M-938,3,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up a 1 storey office building (Paul Rushforth Realty),0,40000,1825,1402393,Construction,2014-05-01
346,AUTUMNFIELD ST,K2M 0J6,Ward 23,4M-1468,176,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 A,1,245850,1654,1402394,Construction,2014-05-01
2134,MONTREAL RD,K1J 6M7,Ward 11,4M-916,,CONTRACTOR UNKNOWN,Retail,Gloucester,"Interior/External alterations to a 1 storey retail building (Tim Hortons, interior work & exterior facade upgrades)",0,337000,2520,1402395,Construction,2014-05-01
2818,COLONIAL RD,K0A 3E0,Ward 19,,10,CLUB PISCINE,Single,Cumberland,Install an enclosure for an above ground pool (side yard),0,0,0,1402396,Pool Enclosure,2014-05-01
342,AUTUMNFIELD ST,K2M 0J6,Ward 23,4M-1468,174,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 A,1,245850,1654,1402397,Construction,2014-05-01
1250,MERIVALE RD,K2C 3Z5,Ward 16,4M-970,,RK PORTER GENERAL CONTRACTING,Retail,Old Ottawa,Interior alterations in a 1 storey retaurant (Tim Hortons),0,346000,3030,1402398,Construction,2014-05-01
56,SUNDRAGON WAY,K2J 5Z4,Ward 3,4M-1490,241,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Forestlane 2012 D,1,306049,2059,1402399,Construction,2014-05-01
340,AUTUMNFIELD ST,K2M 0J6,Ward 23,4M-1468,173,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 A,1,285388,1920,1402400,Construction,2014-05-01
504,SILVER SAGE AVE,K2J 5Z5,Ward 3,4M-1500,3,RICHCRAFT HOMES LIMITED,Single,Nepean,Construct a 1 Storey Single with attached garage  Model: 31-12 Waterton 2011,1,170936,1150,1402401,Construction,2014-05-01
217,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,144,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 A,1,285388,1920,1402402,Construction,2014-05-01
241,RIVERTREE ST,K2M 0J6,Ward 23,4M-1468,132,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Kingsley 2012 B,1,339939,2287,1402403,Construction,2014-05-01
219,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,143,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 A,1,245850,1654,1402404,Construction,2014-05-01
215,RIVERSEDGE CRES,K1V 0Z7,Ward 22,4M-1349,26,MCI POOLS (LOBELIA),Single,Gloucester,Install an enclosure for an inground pool,0,0,0,1402405,Pool Enclosure,2014-05-01
221,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,142,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 B,1,285388,1920,1402406,Construction,2014-05-01
239,CRAIG HENRY DR,K2G 5V1,Ward 9,645571,,BASSI CONSTRUCTION LTD,Apartment,Nepean,Construct an addition to a 4 storey apartment building (entrance vestibule),0,6094,41,1402407,Construction,2014-05-01
227,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,139,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 A,1,285388,1920,1402408,Construction,2014-05-01
308,LEGGET DR,K2K 1Y6,Ward 4,,6,ARROW PROPERTY SERVICE,Office,Kanata,Interior alterations to install drain and pit on the 1st floor of a 3 storey office building (Avocet Aerospace Technologies),0,3500,100,1402409,Construction,2014-05-01
229,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,138,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 B,1,245850,1654,1402410,Construction,2014-05-01
1464,FARNSWORTH AVE,K1H 7C3,Ward 18,615,25,"JUSTIN, RICHARD",Single,Old Ottawa,Interior alterations in a 1 storey detached dwelling,0,20000,1615,1402411,Construction,2014-05-01
3,ROWE DR,K2L 3Y4,Ward 23,4M626,99,***CONTRACTOR***,Single,Kanata,Construct a deck (front yard),0,1500,50,1402412,Construction,2014-05-01
96,LARKIN DR,K2J 1C1,Ward 3,4M-127,485,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 2 storey addition (rear) and interior alterations on the 1st floor of a 2 storey detached dwelling,0,145000,1382,1402413,Construction,2014-05-01
6575,COURTLAND GROVE CRES,K4P 1G5,Ward 20,4M-640,45,***CONTRACTOR***,Single,Osgoode,Install an enclosure for a semi inground pool (rear yard),0,0,0,1402414,Pool Enclosure,2014-05-01
419,KENWOOD AVE,K2A 0K5,Ward 15,4M-,,"BELLEY, ANDRE",Single,Old Ottawa,Construct an addition to a 2 storey detached dwelling (side yard),0,34336,231,1402415,Construction,2014-05-01
450,RIVER RD,K1V 1E7,Ward 22,,PT 13,KHARMONT,Single,Gloucester,Interior alterations to create an accessory apartment in the basement of a 2 storey detached dwelling,1,13545,903,1402416,Construction,2014-05-01
3677,LEVADIA AVE,,Ward 10,653,pt lot 52,POWER PLAY POOLS,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1402417,Pool Enclosure,2014-05-01
233,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,136,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 A,1,245850,1654,1402418,Construction,2014-05-01
235,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,135,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 B,1,285388,1920,1402419,Construction,2014-05-01
203,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,151,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 36-04 2014 B,1,331764,2232,1402420,Construction,2014-05-01
130,SLATER ST,K1P 6E2,Ward 14,3922,48-49,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up in a 13 storey office building (TFO Canada, Unit 1025)",0,48259,1640,1402422,Construction,2014-05-01
237,RIVERTREE ST,K2M 0J4,Ward 23,4M-1468,134,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 B,1,245850,1654,1402423,Construction,2014-05-01
150,ELGIN ST,K2P 1L4,Ward 14,4556,53 57 52,PCL CONSTRUCTORS CANADA INC.,Mixed,Old Ottawa,Tenant fit-up on the 14th floor of a 23 storey office building (Ottawa Tourism),0,250793,6749,1402424,Construction,2014-05-01
482,KILSPINDIE RIDGE,,Ward 22,,,UNIFORM URBAN DEVELOPMENTS LTD.,Rowhouse,Nepean,Construct a 2 storey block of 3 rowhouse dwellings,3,611728,6144,1402425,Construction,2014-05-01
484,KILSPINDIE RIDGE,,Ward 22,,,UNIFORM URBAN DEVELOPMENTS LTD.,Rowhouse,Nepean,Construct a 2 storey block of 3 rowhouse dwellings,3,611728,6144,1402425,Construction,2014-05-01
486,KILSPINDIE RIDGE,,Ward 22,,,UNIFORM URBAN DEVELOPMENTS LTD.,Rowhouse,Nepean,Construct a 2 storey block of 3 rowhouse dwellings,3,611728,6144,1402425,Construction,2014-05-01
13,MAPLE STAND WAY,K2G 6P4,Ward 22,4M-1045,48,POOLARAMA SWIMMING POOLS,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1402426,Pool Enclosure,2014-05-01
136,PIAZZA CIR,,Ward 22,4M-1469,19,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Griffin 2011 B,1,254917,1715,1402427,Construction,2014-05-01
625,MEADOWRIDGE CIR,,Ward 5,4M-1498,,D&H RIVINGTON ENTERPRISES INC.,Semi - Detached,West Carleton,Construct a 1 storey semi-detached dwelling,2,366918,3262,1402428,Construction,2014-05-01
627,MEADOWRIDGE CIR,,Ward 5,4M-1498,,D&H RIVINGTON ENTERPRISES INC.,Semi - Detached,West Carleton,Construct a 1 storey semi-detached dwelling,2,366918,3262,1402428,Construction,2014-05-01
941,CLOSSE WAY,K1K 4A6,Ward 13,877,447,"CARRIER, PAUL JOSEPH VICTOR",Single,Old Ottawa,Interior alterations in kitchen and dining room in a detached dwelling,0,5000,350,1402429,Construction,2014-05-01
235,SPRINGFIELD RD,K1M 0L1,Ward 13,M33,24 to 26,CONTRACTOR UNKNOWN,Single,Rockcliffe Park,"Add french doors with exterior landing/stairs, and Interior alterations on the 1st floor of a 2 storey detached dwelling",0,31667,355,1402430,Construction,2014-05-01
102,PIAZZA CIR,,Ward 22,4M-1469,2,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Riverbend 2009 A,1,464797,3127,1402431,Construction,2014-05-01
556,BROOKRIDGE CRES,K4A 1Z2,Ward 1,50M-95,81,***CONTRACTOR***,Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1402432,Pool Enclosure,2014-05-01
19,SHAW CRT,K2L 2L9,Ward 23,M231,147,CONTRACTOR UNKNOWN,Single,Kanata,Enclose an exisiting front porch,0,5000,50,1402433,Construction,2014-05-01
89,GUIGUES AVE,K1N 5H8,Ward 12,42482,12,***CONTRACTOR***,Rowhouse,Old Ottawa,Construct a deck (rear yard),0,5000,224,1402434,Construction,2014-05-01
130,PIAZZA CIR,,Ward 22,4M-1469,16,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Willowdale 2013 A,1,310806,2091,1402435,Construction,2014-05-02
132,PIAZZA CIR,,Ward 22,4M-1469,17,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Griffin 2011 A,1,253431,1705,1402437,Construction,2014-05-02
138,PIAZZA CIR,,Ward 22,4M-1469,20,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hudson 2012 B,1,253133,1703,1402438,Construction,2014-05-02
140,PIAZZA CIR,,Ward 22,4M-1469,21,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hudson 2012 D,1,252539,1699,1402439,Construction,2014-05-02
312,CADRIAN WALK,K2J 5S2,Ward 22,4M-1469,77,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hathaway 4 2007 C,1,321211,2161,1402440,Construction,2014-05-02
134,PIAZZA CIR,,Ward 22,4M-1469,18,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hudson 2012 D,1,252539,1699,1402441,Construction,2014-05-02
149,PIAZZA CIR,,Ward 22,4M-1469,87,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Westminster 2007 C,1,403706,2716,1402442,Construction,2014-05-02
302,CADRIAN WALK,K2J 5S2,Ward 22,4M-1469,72,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Willowdale 2013 B,1,310806,2091,1402443,Construction,2014-05-02
4,BAYWOOD DR,K2S 1K5,Ward 6,4M-1054,,THE FIA GROUP (CONSTRUCTION DIVISION),Institutional,Goulbourn,Construct a 1 storey addition at the side of a 1 storey elementary school,0,329146,1974,1402445,Construction,2014-05-02
653,TWEEDSMUIR AVE,K1Z 5P7,Ward 15,206,,MENT CONTRACTING INC,Single,Old Ottawa,Construct a 2nd storey addition and interior alterations to a 1 storey detached dwelling,0,166240,1800,1402446,Construction,2014-05-02
64,GLENCAIRN AVE,K1S 1M6,Ward 17,277185,,CONRAD CONSTRUCTION AND DESIGN INC,Semi - Detached,Old Ottawa,Interior alterations in a 2 storey semi-detached dwelling (basement washroom),0,1301,35,1402447,Construction,2014-05-02
885,MEADOWLANDS DR,K2C 3N2,Ward 16,4M-517,10,GOVAN BROWN INC.,Mixed,Old Ottawa,Interior alterations on the 4th floor of a 5 storey mixed-use building (T-Base Communications),0,267000,6600,1402448,Construction,2014-05-02
124,POWELL AVE,K1S 2A3,Ward 17,4M-20,59,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition and deck (rear) and a 1 storey addition (side) to a 2 storey detached dwelling,0,105373,1196,1402450,Construction,2014-05-02
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1 - 10,DAMA CONSTRUCTION,Retail,Old Ottawa,"Tenant fit up on the 3rd floor of a 3 storey retail building (Rideau centre, Nine West, Unit #375)",0,25000,1076,1402451,Construction,2014-05-02
259,RIVERTREE ST,K2M 0J6,Ward 23,4M-1468,123,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Meadowbrook 2012 A,1,320170,2154,1402452,Construction,2014-05-02
245,RIVERTREE ST,K2M 0J6,Ward 23,4M-1468,130,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 A,1,285388,1920,1402453,Construction,2014-05-02
253,RIVERTREE ST,K2M 0J6,Ward 23,4M-1468,126,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Robindale 2012 B,1,193677,1303,1402454,Construction,2014-05-02
320,AUTUMNFIELD ST,K2M 0J4,Ward 23,4M-1468,163,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 A,1,245850,1654,1402455,Construction,2014-05-02
2483,ALTA VISTA DR,K1H 7N2,Ward 18,585,1,"CHAMMAS, BASSAM",Mixed,Old Ottawa,Convert 2 bedrooms to establish a Home-Based Business (Dental) in a 1 storey detached dwelling (Plumbing only),0,2000,0,1402456,Construction,2014-05-02
249,RIVERTREE ST,K2M 0J6,Ward 23,4M-1468,128,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 B,1,285388,1920,1402457,Construction,2014-05-02
1388,BLACKHORSE CRT,K4M 0A6,Ward 20,4M-1406,4,POOL TIME,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1402458,Pool Enclosure,2014-05-02
1574,PAYETTE DR,K1E 1S9,Ward 1,50M-23,99,"ERIC, PLOURDE",Single,Cumberland,Install an enclosure for an above ground pool,0,0,0,1402459,Pool Enclosure,2014-05-02
114,MINTO PL,K1M 0B7,Ward 13,M33,112 114,G.M. FRENCH CONSTRUCTION,Single,Rockcliffe Park,Finish the basement in a detached dwelling,0,15000,485,1402460,Construction,2014-05-02
50,RIDEAU ST,K1N 9J7,Ward 12,4M-3922,PTS 1-10 67-72,GROUP 4 INTERIORS,Retail,Old Ottawa,"Interior alterations on the 3rd floor of a 3 storey retail building (Rideau Centre, Eddie Bauer, Unit 291)",0,250000,4865,1402461,Construction,2014-05-02
712,ST. LAURENT BLVD,K1K 3A5,Ward 13,4M-,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,"Convert a duplex to a detached dwelling, construct a new second storey, side (elevator lift) and rear additions, rear deck and interior alterations, with a home based business in the basement level.",0,194114,2529,1402462,Construction,2014-05-02
255,RIVERTREE ST,K2M 0J6,Ward 23,4M-1468,125,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Copperwood 2012 A,1,245850,1654,1402463,Construction,2014-05-02
269,RIVERTREE ST,K2M 0J6,Ward 23,4M-1468,118,GLENVIEW (KANATA) HOLDINGS LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Greystone 2012 A,1,285388,1920,1402464,Construction,2014-05-02
141,FELICITY CRES,K1W 0C3,Ward 2,4M1473,11,VALECRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling,1,324332,2182,1402465,Construction,2014-05-02
5,ANCONA CRES,K2G 0N7,Ward 8,551284,22,CKC GROUP,Single,Nepean,Interior alterations in a 2 storey detached dwelling (main floor),0,32000,635,1402466,Construction,2014-05-02
65,WOLISTON CRES,K2W 1E5,Ward 4,4M-1154,248,CLUB PISCINE,Single,Kanata,Install an enclosure for an above ground pool and hot tub (rear yard),0,0,0,1402467,Pool Enclosure,2014-05-02
245,BRIDGESTONE DR,K2M 0C5,Ward 23,4M776,109,***CONTRACTOR***,Single,Kanata,Construct a deck at the rear of a 2 storey detached dwelling,0,10000,372,1402468,Construction,2014-05-02
137,PIAZZA CIR,,Ward 22,4M-1469,93,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 storey detached dwelling,1,314820,2118,1402469,Construction,2014-05-02
4000,INNOVATION DR,K2K 3K1,Ward 4,4M-1104,,CONTRACTOR UNKNOWN,Office,Kanata,Tenant fit up on the 1st floor of a 3 storey office building (BlackBerry Ltd),0,81740,768,1402470,Construction,2014-05-02
90,SOUTHAM WAY,K2J 5Y4,Ward 22,4M-1469,116,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 storey detached dwelling,1,314820,2118,1402471,Construction,2014-05-02
5872,LONGHEARTH WAY,K4M 1M1,Ward 20,4M-1254,14,GEMLIE POOLS,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1402472,Pool Enclosure,2014-05-02
1393,ORILLIA ST,K1H 7N6,Ward 18,549,19,OTTAWA RENOVATION GROUP,Single,Old Ottawa,PLUMBING ONLY - Move plumbing fixtures in the second floor bathroom of a 2 storey detached dwelling,0,0,0,1402473,Construction,2014-05-02
2960,OLD MONTREAL RD,K4C 1G3,Ward 19,4R-8588,11,CONTRACTOR UNKNOWN,Industrial,Cumberland,Construct 1 storey storage building,0,25000,576,1402474,Construction,2014-05-02
604,WOODBRIAR WAY,K1T 0J6,Ward 22,4M-1426,82,POOL SCAPES,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1402475,Pool Enclosure,2014-05-02
215,GRACEWOOD CRES,K1T 0J1,Ward 22,4M-1426,44,POOL SCAPES,Single,Gloucester,Install  an enclosure for an inground pool (rear yard),0,0,0,1402476,Pool Enclosure,2014-05-02
7025,STILL MEADOW WAY,K4P 0C9,Ward 20,4M-1436,7,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 2 storey detached dwelling,1,440569,2964,1402477,Construction,2014-05-02
51,BRIDLE CREST CRT,K2M 0H5,Ward 23,4M-1495,63,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,479810,3228,1402479,Construction,2014-05-02
779,BLAIR RD,K1J 7M5,Ward 11,562,12,GERRY BRAZEAU CONSTRUCTION 2000 INC,Single,Gloucester,Remove the 2nd floor and rebuild & update plumbing,0,96994,1627,1402480,Construction,2014-05-02
68,DUNDALK PRIV,K2J 0J5,Ward 3,4M-1509,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: The Classic (Model C) 2012 A,The Classic (Model C) 2012 A,The Players 2012 Middle,The Classic (Model C) 2012 A",4,768169,5168,1402481,Construction,2014-05-02
70,DUNDALK PRIV,K2J 0J5,Ward 3,4M-1509,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: The Classic (Model C) 2012 A,The Classic (Model C) 2012 A,The Players 2012 Middle,The Classic (Model C) 2012 A",4,768169,5168,1402481,Construction,2014-05-02
72,DUNDALK PRIV,K2J 0J5,Ward 3,4M-1509,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: The Classic (Model C) 2012 A,The Classic (Model C) 2012 A,The Players 2012 Middle,The Classic (Model C) 2012 A",4,768169,5168,1402481,Construction,2014-05-02
74,DUNDALK PRIV,K2J 0J5,Ward 3,4M-1509,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: The Classic (Model C) 2012 A,The Classic (Model C) 2012 A,The Players 2012 Middle,The Classic (Model C) 2012 A",4,768169,5168,1402481,Construction,2014-05-02
1390,EL PASEO CRT,K4P 0C4,Ward 20,4M-1397,6,***CONTRACTOR***,Single,Osgoode,Construct a 2 storey detached dwelling,1,436853,2939,1402482,Construction,2014-05-02
3985,BELGREEN DR,K1G 3N2,Ward 10,,,"MACDOUGALL, TIM",Industrial,Gloucester,Construct an open covered loading bay accessory to an existing industrial warehouse,0,341129,6120,1402483,Construction,2014-05-02
15,BLACK RIVERS PL,K2M 2E2,Ward 23,4M-776,84,***CONTRACTOR***,Single,Kanata,Interior alterations to a 2 storey detached dwelling (remove load bearing wall and kitchen renovations),0,4000,550,1402484,Construction,2014-05-02
97,OSPREY CRES,K2M 2Z8,Ward 23,4M-1219,101,CAMPBELL POOLS (YOUVILLE),Single,Kanata,Install an enclosure for an inground pool (rear yard),0,0,0,1402485,Pool Enclosure,2014-05-05
162,LYMAN ST,K1Z 6Y1,Ward 15,440,18,CROSSFORD CONSTRUCTION,Single,Old Ottawa,"Construct a detached garage (rear yard), a 2nd storey addition, and interior alterations to a 1 storey detached dwelling",0,172508,2369,1402486,Construction,2014-05-05
558,ADAMSON CRES,K2S 0S7,Ward 6,4M-1447,127,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling,1,364168,2450,1402487,Construction,2014-05-05
11,ROSECLIFFE CRT,K2J 4M7,Ward 3,4M-889,PT LOT 97,CLUB PISCINE,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1402488,Pool Enclosure,2014-05-05
97,DE LA COTE-DES-NEIGES RD,K2G 2C9,Ward 8,375,1213 - 1216,ANDRE GODIN DESIGN INC.,Single,Nepean,Construct a 2 storey detached dwelling,1,398950,3299,1402489,Construction,2014-05-05
99,DE LA COTE-DES-NEIGES RD,K2G 2C9,Ward 8,375,1213 - 1216,URBAN EDGE DEVELOPMENTS CORP.,Single,Nepean,Construct a 2 storey detached dwelling,1,355250,3005,1402490,Construction,2014-05-05
83,ANDERSON ST,K1R 6T6,Ward 14,4M-51,13 & 14,"HOWSE, CHARLES",Single,Old Ottawa,"Interior and exterior alterations to a 2 storey detached dwelling (Remove a 1 storey addition at rear, renovate kitchen and bathroom)",0,5000,400,1402491,Construction,2014-05-05
175,KEYROCK DR,K2T 0A9,Ward 4,4M-1362,153,***CONTRACTOR***,Single,Kanata,Construct a deck (rear yard),0,2677,192,1402492,Construction,2014-05-05
1007,BATEAU PL,K1C 2N2,Ward 1,M-215,206,OTTAWA POOL AND PATIO LIMITED,Single,Gloucester,Install an enclosure for an inground pool,0,0,0,1402493,Pool Enclosure,2014-05-05
21,AVENUE RD,K1S 0N5,Ward 17,283252,99,POWER PLAY POOLS,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1402494,Pool Enclosure,2014-05-05
6588,CARRIERE ST,K1C 1J4,Ward 2,,3,CONTRACTOR UNKNOWN,Institutional,Gloucester,Interior alterations to the basement and 1st floor of a 3 storey school (Ecole Garneau),0,1380000,14531,1402495,Construction,2014-05-05
938,ROTARY WAY,K1T 0L2,Ward 22,4M1462,53,CONTRACTOR UNKNOWN,Single,Gloucester,Install a window (front) and construct a deck (rear yard),0,4760,382,1402496,Construction,2014-05-05
34,SIESTA CRT,K4A 5B2,Ward 1,4M1228,273,B & B CUSTOME CARPENTRY & GLAZING,Single,Cumberland,Construct a bathroom and finish the basement in a detached dwelling,0,27461,739,1402497,Construction,2014-05-05
110,KING ARTHUR ST,K4C 0A2,Ward 19,4M1302,21,METRIC HOMES,Single,Cumberland,Construct a 2 storey detached dwelling,1,371897,2502,1402498,Construction,2014-05-05
