ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
706,BIRCHLAND CRES,K2S 0S8,Ward 6,4M-1447,59,***CONTRACTOR***,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,24800,667,1400878,Construction,2014-03-03
1687,MERIVALE RD,K2G 3K2,Ward 9,,pt 32,CLARIDGE CONDOS ( STIRLING PARK) INC,Apartment,Nepean,FOUNDATION ONLY - Construct a 1 storey parking garage for a 12 storey condominium - Tower B - (poured concrete for footing/foundation/shearwalls/ground floor slab only within grids 21 to 36),139,3099757,55611,1400879,Construction,2014-03-03
327,BALLINVILLE CIR,,Ward 22,4M-1480,23,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling,1,337413,2270,1400880,Construction,2014-03-03
360,ALBERT ST,K1R 7X7,Ward 14,3922,18-21,M & M INTERIOR CONTRACTING,Office,Old Ottawa,Tenant fit up on the 15th floor of an 18 storey office building (HRSDC),0,391000,6598,1400881,Construction,2014-03-03
3701,CARLING AVE,,Ward 7,,,CONTRACTOR UNKNOWN,Office,Nepean,Interior alterations to a 2 storey office building to create a Fitness Facility (bldg #34 - Communications Research Centre),0,350000,6459,1400882,Construction,2014-03-03
3822,ALBION RD,K1T 1A8,Ward 10,,8,EAL CONSTRUCTION LTD,Single,Gloucester,Construct a 2 storey addition (side) and a secondary dwelling unit (above garage) in a 1 1/2 storey detached dwelling,1,125242,1184,1400883,Construction,2014-03-04
517,KATNICK WAY,K2T 0E5,Ward 4,,191,RICHCRAFT HOMES LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 50-10 2007 A 3 car,1,536144,3607,1400884,Construction,2014-03-04
1125,COLONEL BY DR,K1S 5B6,Ward 17,,,BROMUN CONSTRUCTION LIMITED,Institutional,Old Ottawa,Interior alterations on the 1st floor of a 9 storey university building to alter lab benches and plumbing (Loeb Building),0,70000,882,1400885,Construction,2014-03-04
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,,37,TITAN NORTH AMERICA,Retail,Cumberland,"Interior alterations on the 1st floor of a 2 storey retail building (EB Games, Unit 1193)",0,65000,1580,1400886,Construction,2014-03-04
2589,"PAGE, CHEMIN",K1W 1E8,Ward 2,4M-834,11,"LANGLOIS, JEAN-YVES",Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,20549,553,1400887,Construction,2014-03-04
60,QUEEN ST,K1P 5Y7,Ward 14,3922,26 & 27,RON ENGINEERING & CONSTRUCTION (EASTERN) LTD,Office,Old Ottawa,Interior alterations on the 5th floor of a 16 storey office building,0,7000,100,1400889,Construction,2014-03-04
1600,STAR TOP RD,K1B 3W6,Ward 18,,25,RON ENGINEERING & CONSTRUCTION,Office,Old Ottawa,Tenant fit up on the 2nd floor of a 4 storey office building,0,752200,2000,1400890,Construction,2014-03-04
4100,STRANDHERD DR,K2J 0V2,Ward 3,,pt 15,CONTRACTOR UNKNOWN,Retail,Nepean,Construct a 1 storey office addtion on a 1 storey commercial plaza (complete the 2nd storey),0,2026985,15585,1400891,Construction,2014-03-04
1101,PRINCE OF WALES DR,K2C 3W7,Ward 16,32,2,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit up to the 1st floor of a 3 storey office building (Suite 110),0,20000,4600,1400892,Construction,2014-03-04
281,FLORA ST,K1R 5S1,Ward 14,30,6,INLINE GENERAL CONTRACTING,Semi - Detached,Old Ottawa,Exterior alterations to a 2 storey semi -detached dwelling (repair foundation wall),0,5000,350,1400893,Construction,2014-03-04
1540,SKEENA AVE,K2C 1T6,Ward 16,455,PT LOT 31,FALSETTO HOMES,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,6000,-1500,1400895,Demolition,2014-03-04
501,SMYTH RD,K1H 8L6,Ward 18,405,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 5th floor of an 11 storey hospital (Partitioning of a laboratory & changes to the mechanical & electrical systems - the Ottawa Hospital),0,30000,135,1400896,Construction,2014-03-04
177,HIGHBURY PARK DR,K2J 5Y1,Ward 3,4M-1046,,TARTAN HOMES CORPORATION,Semi - Detached,Nepean,"Construct a 2 Storey Semi - Detached with attached garages  Models: Red Oak 2012,Red Oak 2012",2,621314,4180,1400897,Construction,2014-03-04
179,HIGHBURY PARK DR,K2J 5Y1,Ward 3,4M-1046,,TARTAN HOMES CORPORATION,Semi - Detached,Nepean,"Construct a 2 Storey Semi - Detached with attached garages  Models: Red Oak 2012,Red Oak 2012",2,621314,4180,1400897,Construction,2014-03-04
357,TWINFLOWER WAY,K2J 5Z6,Ward 3,4M1500,39,RICHCRAFT HOMES LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 31-05-1 2011,1,265322,1785,1400898,Construction,2014-03-04
452,CHARING CROSS WAY,K2J 5X9,Ward 3,4M-1046,50,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Parkhill 2010 A 4 br,1,356022,2395,1400899,Construction,2014-03-04
2358,RIVER MIST RD,K2J 0E4,Ward 3,4M1471,8,TAMARACK DEVELOPMENTS CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage,1,529604,3563,1400900,Construction,2014-03-04
1378,TRIOLE ST,K1B 3M4,Ward 18,63,pt 28-31 44-47,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to a 2 storey office building (CUPE-SNFP),0,20000,0,1400901,Construction,2014-03-04
84,HINES RD,K2K 3G3,Ward 4,4M-,PT LOT 8,CONTRACTOR UNKNOWN,Office,Kanata,"Tenant fit-up on the 3rd floor of a 4 storey office building (Xilinx, Suite #300)",0,40000,7900,1400902,Construction,2014-03-04
650,KANATA AVE,K2T 1H6,Ward 4,4M-921,,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up to a 1 storey retail building ( Kanata Centrum - Bierhaus),0,187500,8191,1400903,Construction,2014-03-04
777,DUNLOE AVE,K1K 0K3,Ward 13,M89,395,VANDERMEER CONSTRUCTION INC.,Single,Old Ottawa,Construct a 2 storey addition to a detached dwelling (North-East corner),0,66591,448,1400904,Construction,2014-03-04
508,SILVER SAGE AVE,K2J 5Z5,Ward 3,4M1500,5,RICHCRAFT HOMES LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 31-08 Canmore 2011 B,1,327305,2202,1400905,Construction,2014-03-05
25,SHADY BRANCH TRL,K2S 1E1,Ward 6,M-303,117,GEMLIE POOLS,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1400906,Pool Enclosure,2014-03-05
39,MORTON DR,K2L 1W9,Ward 23,896 E,1149,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400907,Construction,2014-03-05
1808,GILBERT AVE,K2C 1A4,Ward 8,386705,789,***CONTRACTOR***,Single,Old Ottawa,"Interior alterations in the basement to add in-law suite, and main floor to remove a load bearing wall in a 1 storey detached dwelling",0,24866,1130,1400908,Construction,2014-03-05
34,COUNTRY LANE E,K2L 1J1,Ward 23,809,269,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400909,Construction,2014-03-05
2870,GIBFORD DR,,Ward 10,,pt 6,CONTRACTOR UNKNOWN,Retail,Gloucester,Construct a 1 storey restaurant (A&W),0,333895,1892,1400911,Construction,2014-03-05
10,LAKEVIEW TERR,K1S 3H4,Ward 17,91219,9,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 1st floor of a 2.5 storey detached dwelling,0,15000,180,1400912,Construction,2014-03-05
24,MONTEBELLO LANE,K2L 1X6,Ward 23,4M-,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400913,Construction,2014-03-05
19,CLAREY AVE,K1S 2R6,Ward 17,4M-92147,PT LOTS 37 & 38,ACADIA RENOVATIONS,Single,Old Ottawa,Interior alterations on the 2nd floor of a 3 storey rowhouse (Renovate office and bathroom),0,20000,200,1400914,Construction,2014-03-05
16,SARRAZIN WAY,K2J 3Z5,Ward 3,4M-713,37,***CONTRACTOR***,Single,Nepean,Interior alterations on the 1st floor of a 2 storey detached dwelling to remove load bearing wall in kitchen,0,6500,240,1400915,Construction,2014-03-05
1190,NEWMARKET ST,K1B 1A6,Ward 18,4M-,,DOUGLAS FIRE SAFETY SYSTEM,Institutional,Old Ottawa,Repairs to replace non-serviceable fire alarm panel in a one storey building.,0,4200,0,1400918,Construction,2014-03-05
708,WRANGLER CIR,K2S 0R2,Ward 6,4M-1372,,***CONTRACTOR***,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,35971,968,1400919,Construction,2014-03-05
14,AIRLIE PL,K2L 2R7,Ward 23,M 309,46,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400920,Construction,2014-03-05
23,GOWRIE DR,K2L 2T5,Ward 23,4M338,30,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400921,Construction,2014-03-05
4499,INNES RD,K4A 3J7,Ward 19,,,TTS CONSTRUCTION,Demolition,Cumberland,Demolish a 1 storey detached dwelling and a detached shed,-1,15000,-1512,1400922,Demolition,2014-03-05
20,WILTON CRES,K1S 2T5,Ward 17,41591,15-16,"BINETTE, PIERRE",Single,Old Ottawa,"Construct a 1 storey addition (side yard), two decks (side and rear yard), and interior/exterior alterations to a 2 storey detached dwelling",0,140864,1857,1400923,Construction,2014-03-05
117,ORIOLE AVE,K2L 1E6,Ward 23,900,1249,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400924,Construction,2014-03-05
11,SCHARF LANE,K2L 2K3,Ward 23,M- 222,1498,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building,0,0,0,1400925,Construction,2014-03-05
98,VILLAGE GR,K2L 1J9,Ward 23,809,289,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400926,Construction,2014-03-05
170,LAURIER AVE W,K1P 5V5,Ward 14,4556,50 & 51,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit up on the 3rd floor of a 14 storey commerical building. (3rd Floor, SI Systems)",0,175000,4246,1400927,Construction,2014-03-05
452,CAVESSON ST,K2V 0B8,Ward 6,,29,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Platina 2007 A,1,518456,3488,1400928,Construction,2014-03-05
441,CAVESSON ST,K2V 0B1,Ward 6,,36,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 C,1,341209,2295,1400929,Construction,2014-03-05
20,SEABROOKE DR,K2L 2H7,Ward 23,809,289,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400930,Construction,2014-03-05
27,MONTEBELLO LANE,K2L 1X5,Ward 23,896,1128,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400931,Construction,2014-03-05
272,VIA SAN MARINO ST,K2J 5X9,Ward 3,4M-1046,10,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Linden 2011 w loft,1,351384,2364,1400932,Construction,2014-03-05
27,SEABROOKE DR,K2L 2H8,Ward 23,M222,1472,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400933,Construction,2014-03-05
1183,BAYVIEW DR,K0A 3M0,Ward 5,501,38,PAUL DAVIS SYSTEMS OF OTTAWA,Single,West Carleton,Interior exterior repair to a 1 storey detached dwelling (fire damage),0,200000,2700,1400934,Construction,2014-03-06
3,PERKINS ST,K1R 7G4,Ward 14,7,4,***CONTRACTOR***,Single,Old Ottawa,Interior/Exterior alterations to all floors of a 3 storey detached dwelling,0,40000,2195,1400935,Construction,2014-03-06
141,GRAND MANAN CIR,,Ward 4,4M-1489,58,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 3200A The Windermere 2013 A,1,474310,3191,1400936,Construction,2014-03-06
100,BAYSHORE DR,K2B 8C1,Ward 7,,17,CONTRACTOR UNKNOWN,Retail,Nepean,"Interior alterations to expand exising tenant space (BomBay, Bayshore Shopping Center)",0,100000,4501,1400937,Construction,2014-03-06
100,TRAINYARDS DR,K1G 3S2,Ward 18,4M1283,,JAG BUILDING GROUP INC.,Retail,Old Ottawa,"Interior alterations to expand retail store (Bombay, Unit C32 & C31)",0,80000,4960,1400938,Construction,2014-03-06
50,RIDEAU ST,K1N 9J7,Ward 12,4M-3922,1-10,DAMA CONSTRUCTION,Retail,Old Ottawa,"Interior alterations to the basement of a 3 storey shopping mall (Rideau Centre, Harry Rosen)",0,100000,3500,1400939,Construction,2014-03-06
96,FIRST AVE,K1S 2G4,Ward 17,4M-35085,18,AMSTED CONSTRUCTION LTD,Single,Old Ottawa,Interior/Exterior alterations to a 2 storey detached dwelling,0,175000,900,1400940,Construction,2014-03-06
325,PERCHERON WAY,K2V 0A9,Ward 6,4M-1491,32,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Inverness II 2012 A4,1,295199,1986,1400941,Construction,2014-03-06
445,CAVESSON ST,K2V 0B8,Ward 6,4M-1503,38,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 35-4 2009 B 4 bdrm alt,1,366397,2465,1400942,Construction,2014-03-06
321,LINCOLN AVE,K1Z 6Y4,Ward 15,277,71,"TERRION, JENEPHERA",Apartment,Old Ottawa,Interior alterations in the basement to create an additional unit in a 2 storey 4 unit converted dwelling,1,20000,344,1400943,Construction,2014-03-06
158 A -608,MCARTHUR AVE,K1L 7E7,Ward 12,,,"CONDE, ANACLETO",Apartment,Vanier,Interior alterations to a dwelling in a 19 storey apartment building (Unit 608),0,29000,610,1400944,Construction,2014-03-06
2,HURON AVE N,K1Y 0V9,Ward 15,152206,540,"FAIRBROTHER, CHRIS",Demolition,Old Ottawa,Remove existing detached garage at rear of existing single family dwelling.,0,1000,-200,1400945,Demolition,2014-03-06
1670,HERON RD,K1V 0C2,Ward 18,4M-31,PT LOT 34 TO 35,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Interior alterations to a 1 storey retail building (Herongate Mall, Metro, Unit 34)",0,100000,1851,1400946,Construction,2014-03-06
41,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,CONTRACTOR UNKNOWN,Rowhouse,Cumberland,Construct 2 storey block of 3 rowhouse dwellings,3,617777,7101,1400948,Construction,2014-03-06
43,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,CONTRACTOR UNKNOWN,Rowhouse,Cumberland,Construct 2 storey block of 3 rowhouse dwellings,3,617777,7101,1400948,Construction,2014-03-06
45,AVEIA PRIV,K4A 0X1,Ward 1,4M-1467,,CONTRACTOR UNKNOWN,Rowhouse,Cumberland,Construct 2 storey block of 3 rowhouse dwellings,3,617777,7101,1400948,Construction,2014-03-06
135,RIVINGTON ST,,Ward 5,148,42-46,DEMARCO CONSTRUCTION,Semi - Detached,West Carleton,Construct a 1 storey semi-detached dwelling,2,521602,4351,1400949,Construction,2014-03-06
137,RIVINGTON ST,,Ward 5,148,42-46,DEMARCO CONSTRUCTION,Semi - Detached,West Carleton,Construct a 1 storey semi-detached dwelling,2,521602,4351,1400949,Construction,2014-03-06
110,PALFREY WAY,K2V 0A5,Ward 6,,1150,MONARCH CORPORATION,Single,Goulbourn,Construct a 1 Storey Single with attached garage  Model: Persano 2012 A,1,198434,1335,1400950,Construction,2014-03-06
10,NADOLNY SACHS PRIV,K2A 4G7,Ward 15,,30,BASSI CONSTRUCTION LTD,Office,Old Ottawa,"Tenant fit-up in a 3 storey mixed use building (Hillel Lodge, fundraising office)",0,10905,495,1400951,Construction,2014-03-06
105,STIRLING AVE,K1Y 1P9,Ward 15,43,37 and 36,"MACDONALD, BRYAN",Apartment,Old Ottawa,"Interior/exterior alterations to add fire rated exterior wall to the side of a 2 storey, 4 unit apartment building",0,12000,22,1400952,Construction,2014-03-06
107,STIRLING AVE,K1Y 1P9,Ward 15,43,37 and 36,"MACDONALD, BRYAN",Apartment,Old Ottawa,"Interior/exterior alterations to add fire rated exterior wall to the side of a 2 storey, 4 unit apartment building",0,12000,22,1400952,Construction,2014-03-06
1420,BLAIR PL,K1J 9L8,Ward 11,,pt 21,CONTRACTOR UNKNOWN,Office,Gloucester,"Tenant fit-up on the 8th floor of an 8 storey office building (MPAC, unit 800)",0,475833,10210,1400953,Construction,2014-03-06
6314,DEERMEADOW DR,K4P 1M9,Ward 20,4M-787,29,SHARKEY J.E.S. CARPENTRY INC.,Single,Osgoode,Construct a 3 season sunroom and install a wood burning appliance in a 1 storey dwelling,0,18000,361,1400954,Construction,2014-03-06
6954,MCKEOWN DR,K4P 1A2,Ward 20,4M-351,,STEAMATIC,Other,Osgoode,Interior/exterior alteration to repair 6 roof trusses in a 5-unit high hazard industrial building (Units 4 and 5),0,5000,0,1400955,Construction,2014-03-07
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,17,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant fit up on the 1st, 2nd and 3rd floors of a 3 storey shopping mall - Target",0,7100000,127587,1400956,Construction,2014-03-07
312,PERCHERON WAY,K2V 0A9,Ward 6,4M-1491,93,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Berkshire II 2011 A1,1,486796,3275,1400957,Construction,2014-03-07
794,BUNCHBERRY WAY,K1T 0K7,Ward 22,4M-1484,26,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 1 Storey Single with attached garage  Model: 4394 2007 A w/sunroom,1,247634,1666,1400958,Construction,2014-03-07
110,MATTINGLY WAY,K4M 0C6,Ward 22,4M1480,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Byron 2012 w loft,Strata 2012,Addison 2012,Byron 2012 w loft,Addison 2012",5,864079,7751,1400959,Construction,2014-03-07
112,MATTINGLY WAY,K4M 0C6,Ward 22,4M1480,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Byron 2012 w loft,Strata 2012,Addison 2012,Byron 2012 w loft,Addison 2012",5,864079,7751,1400959,Construction,2014-03-07
114,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Byron 2012 w loft,Strata 2012,Addison 2012,Byron 2012 w loft,Addison 2012",5,864079,7751,1400959,Construction,2014-03-07
116,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Byron 2012 w loft,Strata 2012,Addison 2012,Byron 2012 w loft,Addison 2012",5,864079,7751,1400959,Construction,2014-03-07
118,MATTINGLY WAY,K4M 0C5,Ward 22,4M1480,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Byron 2012 w loft,Strata 2012,Addison 2012,Byron 2012 w loft,Addison 2012",5,864079,7751,1400959,Construction,2014-03-07
70,SOUTHAM WAY,K2J 5Y4,Ward 22,4M1469,126,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 1 storey detached dwelling,1,215231,1448,1400961,Construction,2014-03-07
2121,CARLING AVE,K2A 1S3,Ward 7,316039,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Interior alterations to an existing retail suite (Unit36B, Ardene)",0,122730,12273,1400964,Construction,2014-03-07
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,RP50R-2862,37,TRANSAT DISTRIBUTION CANADA,Retail,Cumberland,Interior alterations on the first floor of a 2 storey building (Transat Travel - Place d'Orleans Unit 1240),0,50000,731,1400965,Construction,2014-03-07
2035,MER BLEUE RD,K4A 3T9,Ward 19,,1,CONTRACTOR UNKNOWN,Retail,Cumberland,Construct a 2 storey auto dealership (Toyota),0,3985275,44947,1400966,Construction,2014-03-07
1024,CLUBMOSS AVE,K4A 0T1,Ward 19,4M-1418,55,CONTRACTOR UNKNOWN,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,22296,600,1400967,Construction,2014-03-07
1650,COMSTOCK RD,K1B 1B2,Ward 18,,,ARENCON INC,Industrial,Old Ottawa,Install a rack and shelf storage system on the 2nd floor of a 3 storey storage building (Iron Mountain),0,274070,13455,1400968,Construction,2014-03-07
99,BANK ST,K1P 5A3,Ward 14,3922,9 to 13,"GIAMBERARDINO CONTRACTING INC.,",Office,Old Ottawa,Tenant fit up on the 9th floor of a 15 storey office building (CBC PENSION),0,15000,300,1400969,Construction,2014-03-07
1543,BOTSFORD ST,K1G 0P8,Ward 18,605,329,THE FIREPLACE CENTRE,Single,Old Ottawa,Install a wood burning fireplace in a 2 storey detached dwelling,0,5000,0,1400970,Construction,2014-03-07
90,BOREALIS CRES,K1K 4T6,Ward 13,4M-1120,196,JUST BASEMENTS,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,22296,600,1400971,Construction,2014-03-07
2430,BANK ST,K0A 2P0,Ward 10,,5,RUSSELL FOOD EQUIPMENT (OTTAWA) LTD,Retail,Old Ottawa,Tenant fit up in a 1 storey retail building (Unit 10 - Burito Gringo),0,50000,600,1400972,Construction,2014-03-07
435,KILSPINDIE RIDGE,,Ward 22,,102,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 storey detached dwelling,1,432096,2907,1400973,Construction,2014-03-07
