ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
1417,ALBORO CRES,K1J 8B8,Ward 11,854,315,***CONTRACTOR***,Single,Gloucester,Finish the basement in a 1 storey detached dwelling,0,21813,587,1400582,Construction,2014-02-10
1913,CEDARLAKES WAY,K4P 0E4,Ward 20,4M-1479,6,D.G. DEVELOPMENTS INC.,Single,Osgoode,Construct a 1 storey detached dwelling,1,460338,4252,1400583,Construction,2014-02-11
288,OLD QUARRY RD,K0A 3M0,Ward 5,548,3,***CONTRACTOR***,Single,West Carleton,Construct a 1 storey detached dwelling,1,319948,3120,1400584,Construction,2014-02-11
300,SLATER ST,K1P 6A6,Ward 14,3922,27-30,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on the 10th floor of a 20 storey office building (PWGSC),0,453000,13896,1400585,Construction,2014-02-11
365,WINSTON AVE,,Ward 15,4M-179,PT LOT 20,FALSETTO HOMES,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,407560,3567,1400586,Construction,2014-02-11
367,WINSTON AVE,,Ward 15,4M-179,PT LOT 20,FALSETTO HOMES,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,407560,3567,1400586,Construction,2014-02-11
369,WINSTON AVE,K2A 1Y7,Ward 15,179,20,FALSETTO HOMES,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-1200,1400587,Demolition,2014-02-11
80,HINES RD,K2K 2T8,Ward 4,,PT LOT 8,CONTRACTOR UNKNOWN,Office,Kanata,"Tenant fit-up in a 1 storey office building (Check Point Software, Unit 100)",0,468144,14531,1400589,Construction,2014-02-11
1343,MEADOWLANDS DR E,K2E 7E8,Ward 9,588810,,ALTI CONSTRUCTION LTD,Other,Nepean,Interior/exterior alterations relating to structural repairs on the 2nd and 3rd level of a 3 storey parking garage (Phase 3),0,664000,26911,1400590,Construction,2014-02-11
15,BERNIER TERR,K2L 2V1,Ward 23,4M-352,58,ODERKIRK RENOVATIONS INC,Single,Kanata,Interior alterations to remove a load bearing wall on the 1st floor of a 2 storey detached dwelling,0,13000,15,1400591,Construction,2014-02-11
400,EARL GREY DR,K2T 1B9,Ward 4,4M-941,,SKARLAN ENTERPRISES LTD.,Retail,Kanata,Interior alterations to remove demising wall to combine two units into 1 (B10-B11 - Sports 4),0,30000,548,1400592,Construction,2014-02-11
891,JINKINSON RD,,Ward 21,,14,R.W. TOMLINSON LIMITED,Industrial,Goulbourn,"Construct seven industrial buildings for concrete plant (maintenance building, pump house, weigh station, mechanical building and 3 AgBin sheds)",0,1476028,17365,1400593,Construction,2014-02-11
1902,ROBERTSON RD,K2H 5B8,Ward 8,379443,pt 35,MD HOME IMPROVEMENT,Retail,Nepean,"Interior alterations to the 1st floor of a 2 storey retail building (Paradise Spa & Tanning, Unit 106)",0,30000,851,1400594,Construction,2014-02-11
1033,MAITLAND AVE,K2C 2B8,Ward 8,312,35,OTTAWA GENERAL CONTRACTORS,Retail,Old Ottawa,Tenant fit up in a 1 storey retail building (Take-Out Restaurant),0,53167,101,1400595,Construction,2014-02-11
19,BENSON ST,K2E 5J6,Ward 9,289002,pt 150 151,***CONTRACTOR***,Single,Nepean,Exterior alterations to a 2 storey detached dwelling (front entrance canopy),0,5000,32,1400596,Construction,2014-02-11
3091,STRANDHERD DR,K2G 4R9,Ward 22,,pt 14,CONTRACTOR UNKNOWN,Office,Nepean,Tenant fit-up for a medical office which is part of the adjoining drug store tenancy.,0,80000,1823,1400597,Construction,2014-02-11
3091,STRANDHERD DR,K2G 4R9,Ward 22,,,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant fit up for a drug store that is 1 portion of a combined medical clinic/ drug store tenancy  (Guardian Pharmacy, unit 7)",0,228500,3219,1400598,Construction,2014-02-11
1000,WELLINGTON ST W,K1Y 2X9,Ward 15,111,PT LOTS A & B,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Construct a 6 storey mixed use building with underground parking,0,7025702,51718,1400599,Construction,2014-02-11
71,GLEN AVE,K1S 2Z8,Ward 17,115,12,***CONTRACTOR***,Single,Old Ottawa,Interior/exterior alterations to enlarge windows on the 1st and 2nd floor of a 2 storey detached dwelling,0,5000,22,1400600,Construction,2014-02-11
187,BILLINGS AVE,K1H 5K8,Ward 18,600,16,GEMSTONE DEVELOPMENTS,Single,Old Ottawa,Interior/exterior alterations to remove 2 storey additions at the side and rear of a 2 storey detached dwelling,0,7000,100,1400601,Construction,2014-02-11
12,HENFIELD AVE,K2J 1J8,Ward 3,M189,pt 19,"CAISSIE, RENE",Single,Nepean,Construct an addition and interior alterations to a 2 storey detached dwelling,0,14513,64,1400602,Construction,2014-02-11
535,BRETBY CRES,K2J 5P9,Ward 3,4M-1449,36,***CONTRACTOR***,Single,Nepean,Finish basement in a 2 storey detached dwelling,0,33444,900,1400603,Construction,2014-02-11
361,TWEEDSMUIR AVE,K1Z 5N3,Ward 15,263,11,"CASSIDY, SEAN",Single,Old Ottawa,Construct an addition and a front porch to a detached dwelling,0,43052,356,1400604,Construction,2014-02-12
1420,BLAIR PL,K1J 9L8,Ward 11,,,CONTRACTOR UNKNOWN,Office,Gloucester,Interior alterations on the 8th floor of a 8 storey office building,0,100000,12300,1400605,Construction,2014-02-12
451,SMYTH RD,K1H 8M5,Ward 18,405,pt 1,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Door and hardware installations on the 2nd, 3rd and 4th floors of a 5 storey university building (University of Ottawa)",0,100000,100,1400606,Construction,2014-02-12
6365,LARMOND AVE,K1C 2J9,Ward 2,4M-240,83,***CONTRACTOR***,Single,Gloucester,Install an enclosure for an above ground pool (rear yard),0,0,0,1400607,Pool Enclosure,2014-02-12
170,TUNNEY'S PASTURE DRWY,,Ward 15,396,34-36,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the ground floor of an 8 storey office building,0,38600,2368,1400608,Construction,2014-02-12
150,TUNNEY'S PASTURE DRWY,K1A 0T6,Ward 15,4M-396,PT LOT 34 35 36,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Interior alterations on the 2nd floor of a 4 storey office building (Statistics Canada, Wing 2700, construct kitchen)",0,41400,215,1400609,Construction,2014-02-12
84,YELLOWTAIL WALK,K2V 0B7,Ward 6,,51,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 35-4 2009 A 4 bdrm alt,1,363573,2446,1400610,Construction,2014-02-12
1602,TELESAT CRT,K1B 1B1,Ward 11,,pt 21,ARK CONSTRUCTION LTD.,Office,Gloucester,Interior/Exterior alterations to a 4 storey office building (Children's Aid Society of Ottawa),0,1499226,17007,1400611,Construction,2014-02-12
124,THIRD AVE,K1S 2K1,Ward 17,44183,pt 42,TONY D'ANGELO CONSTRUCTION LTD,Single,Old Ottawa,Construct a 2 storey addition at the rear of a 2 storey detached dwelling,0,35376,238,1400612,Construction,2014-02-12
607,CAPUCHON WAY,K4A 0W2,Ward 19,4M1459,41,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Griffin 2011 B,1,254917,1715,1400613,Construction,2014-02-12
450,CAVESSON ST,K2V 0B8,Ward 6,,30,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 509 Annapolis 2012 Elevation F,1,550116,3701,1400614,Construction,2014-02-12
603,CAPUCHON WAY,K4A 0W2,Ward 19,4M1459,43,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Griffin 2011 A,1,253431,1705,1400615,Construction,2014-02-12
605,CAPUCHON WAY,K4A 0W2,Ward 19,4M1459,42,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Hudson 2012 B,1,253133,1703,1400616,Construction,2014-02-12
729,GLADSTONE AVE,K1R 6X2,Ward 14,4M-3459,PT LOT 141,"MAY, ROSS",Mixed,Old Ottawa,Tenant fit up on the 1st floor of a 2 storey mixed use building (Seed to Sausage General Store),0,35000,595,1400617,Construction,2014-02-12
454,CAVESSON ST,K2V 0B8,Ward 6,,28,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Plantina 2012 E,1,518456,3488,1400618,Construction,2014-02-12
130,STANLEY AVE,K1M 1N9,Ward 13,17,7,***CONTRACTOR***,Single,Old Ottawa,"Construct a 2nd storey addition, finish the basement and alterations on the 1st floor to convert a 1 storey detached dwelling into a 2 storey semi detached dwelling",1,360797,4710,1400620,Construction,2014-02-12
132,STANLEY AVE,K1M 1N9,Ward 13,17,7,***CONTRACTOR***,Single,Old Ottawa,"Construct a 2nd storey addition, finish the basement and alterations on the 1st floor to convert a 1 storey detached dwelling into a 2 storey semi detached dwelling",1,360797,4710,1400620,Construction,2014-02-12
6305,HAZELDEAN RD,K2S 0T2,Ward 6,,,CONTRACTOR UNKNOWN,Retail,Goulbourn,Tenant fit-up on the first floor of a 1 storey retail building (A & W Restaurant - Bldg A1 only),0,200000,1805,1400621,Construction,2014-02-12
1980,BANK ST,K1V 0E8,Ward 16,,pt 1,WEISCOR CONSTRUCTION,Retail,Old Ottawa,Interior alterations to the office space within a Warehouse building (LCBO),0,112000,2583,1400622,Construction,2014-02-12
381,MARIA GORETTI CIR,K1L 6S3,Ward 12,631,22,***CONTRACTOR***,Single,Vanier,"Interior alterations to a 1 storey, 2 unit building",0,10000,200,1400623,Construction,2014-02-12
151,BREWER WAY,,Ward 17,4M-115,PT LOTS L M,ECOACE,Other,Old Ottawa,Construct a 1 storey greenhouse dome (Brewer Park),0,28733,515,1400625,Construction,2014-02-12
2297,RICHARDSON SIDE RD,K0A 1L0,Ward 5,4M-,6,TOP HAT HOME COMFORT SERVICES,Single,West Carleton,Install a pellet stove in 1 storey detached dwelling,0,2800,0,1400626,Construction,2014-02-12
520,BATHURST AVE,K1G 0X5,Ward 18,604,129,SIBERWOOD BUILDERS,Single,Old Ottawa,Interior alterations in a one-storey detached dwelling (bathroom alteration),0,10000,54,1400627,Construction,2014-02-12
2256,ORIENT PARK DR,K1B 4W2,Ward 2,90,,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Rowhouse,Gloucester,Exterior alterations to a 2 storey rowhouse unit (Foundation underpinning),0,4500,10,1400629,Construction,2014-02-13
983,LUCILLE WAY,K4A 4J2,Ward 19,4M-1091,,UNKNOWN,Detached Garage/Shed,Cumberland,Install a storage container (rear yard),0,3200,160,1400630,Construction,2014-02-13
101,WILLOW GLEN DR,K2M 1T8,Ward 23,4M-539,48,OAKWOOD BUILDERS,Single,Kanata,Interior alterations to the 2nd floor ensuite bathroom of a 2 storey detached dwelling,0,5000,50,1400631,Construction,2014-02-13
200,OWL DR,K1V 9P7,Ward 16,142,,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations to the kitchen and 2nd floor bathroom in a 2 storey detached dwelling,0,6000,165,1400632,Construction,2014-02-13
2047,NEEPAWA AVE,K2A 3L7,Ward 7,318916,228,OAKWOOD BUILDERS,Single,Old Ottawa,"Interior alterations to the laundry room, kitchen, master bedroom and bathroom in a 1 storey detached dwelling",0,11847,679,1400633,Construction,2014-02-13
144,OAKRIDGE BLVD,K2G 2T9,Ward 8,,pt 32,HARDING THE FIREPLACE,Single,Nepean,Install a wood burning fireplace insert on the 1st floor of a 1 storey detached dwelling,0,4900,0,1400634,Construction,2014-02-13
20  -806,DRIVEWAY (THE),K2P 1C8,Ward 14,4M-72,,***CONTRACTOR***,Apartment,Old Ottawa,PLUMBING ONLY - Install a washer and dryer in a 17 storey condominium building (Unit 806),0,300,50,1400635,Construction,2014-02-13
79,BENTLEY AVE,K2E 6T7,Ward 9,459792,pt 6,DEFRAN INC.,Office,Nepean,Interior alterations to a 1 storey office building (Canadian Border Services),0,261880,2000,1400636,Construction,2014-02-13
802,NESBITT PL,K2C 0K1,Ward 16,435,3,OTTAWA GENERAL CONTRACTORS,Single,Old Ottawa,Interior alterations in the basement of a 2 storey detached dwelling to add basement window and create office space,0,30687,870,1400637,Construction,2014-02-13
664,BATHURST AVE,K1G 0X8,Ward 18,605,297,YAKO RENO & ASS.,Single,Old Ottawa,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,10000,0,1400638,Construction,2014-02-13
825,STANSTEAD RD,K1V 6Y6,Ward 16,M108,39,***CONTRACTOR***,Single,Old Ottawa,Interior/ Exterior alterations on the 1st floor of a 2 storey detached dwelling (Convert portion of garage to sunroom),0,10000,80,1400639,Construction,2014-02-13
512,MCLEOD ST,K1R 5R1,Ward 14,4M-30,PT LOT 34,OTTAWA BUILDING AND FOUNDATION REPAIR,Single,Old Ottawa,Interior alterations to the basement of a 2 storey detached dwelling,0,50000,538,1400640,Construction,2014-02-13
509,BEVAN AVE,K1Z 5S6,Ward 15,448,19,ETW SOLUTIONS,Single,Old Ottawa,Interior alterations to repair a finished basement after mold remediation,0,20000,182,1400641,Construction,2014-02-13
54,RODEO DR,K2J 4Z5,Ward 3,4M-1079,,***CONTRACTOR***,Single,Nepean,"Finish the basement in a 2 storey detached dwelling (Gas fireplace, insulation of exterior walls, subfloor)",0,19199,517,1400643,Construction,2014-02-13
580,BOOTH ST,K1A 0E4,Ward 14,41,3 to 20,GANNON/BLACKBURN ELECTRIC INC.,Office,Old Ottawa,Interior alterations on the 1st floor of an 8 storey office building to install a fire alarm annunciator.,0,8500,0,1400646,Construction,2014-02-13
101,COLONEL BY DR,K1A 0K2,Ward 12,4M-3922,1 TO 4,BAXTEC MECHANICAL SERVICES,Office,Old Ottawa,"Interior alterations on the 16th floor of a 26 storey office building (DND, Computer Room: Air Conditioning replacement, Penthouse: Install chiller, Roof: Install condensing unit)",0,389250,100,1400652,Construction,2014-02-14
6,BAYSIDE PRIV,K1V 9R3,Ward 16,4M-138,,***CONTRACTOR***,Semi - Detached,Old Ottawa,Interior alterations on the 1st floor of a 2 storey semi-detached dwelling (Remove a wall),0,4000,135,1400653,Construction,2014-02-14
275,SLATER ST,K1P 5H9,Ward 14,3922,27 to 31,BRITT CONSTRUCTION,Office,Old Ottawa,Expansion of existing tenant on the 6th floor of a 15 storey office building into the adjoining suite. (Transport Canada),0,70000,4450,1400654,Construction,2014-02-14
100,BAYSHORE DR,K2B 8C1,Ward 7,,,MOSS SUND INC.,Retail,Nepean,Interior alterations to a 3 storey commercial building ( Bayshore - Body Shop- Unit A10),0,155000,1287,1400655,Construction,2014-02-14
327,DONALD B. MUNRO DR,K0A 1L0,Ward 5,148,pt lot 58,***CONTRACTOR***,Single,West Carleton,Finish the basement of a 2 storey detached dwelling,0,18580,500,1400656,Construction,2014-02-14
1015,BANK ST,K1S 3W7,Ward 17,4M-26085,PT LOTS 17-18,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit up in retail building B (Winners, Lansdowne Park)",0,386060,19303,1400657,Construction,2014-02-14
66,HEARST WAY,K2L 2P4,Ward 23,M-310,,ELITE GENERAL CONTRACTING,Institutional,Kanata,Tenant fit up in a 1 storey commercial building (Daycare/Play Centre),0,393249,19662,1400658,Construction,2014-02-14
154,QUEEN MARY ST,K1K 1X5,Ward 13,342,612,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1 storey detached garage,0,3500,-180,1400659,Demolition,2014-02-14
432,BRIAR AVE,K1H 5H6,Ward 18,4M-647,59,980717 ONT INC.,Single,Old Ottawa,Interior alterations on the 1st floor of a 1 storey split-level detached dwelling (Remove load-bearing wall),0,4000,5,1400660,Construction,2014-02-14
7925,JEANNE D'ARC BLVD N,K1C 2C7,Ward 1,4M204,157,***CONTRACTOR***,Semi - Detached,Gloucester,PLUMBING ONLY - Renovate kitchen to move sink and dishwasher,0,6000,0,1400661,Construction,2014-02-14
132,SAI CRES,K1G 5P1,Ward 10,4M-763,78,RENO RESCUE OTTAWA LTD.,Single,Old Ottawa,"Interior alterations on the 1st floor of a 2 storey detached dwelling (remove load bearing wall, revise windows, change stairs and renovate kitchen)",0,60000,500,1400662,Construction,2014-02-18
1043,RICK HANSEN CRES,K4P 1M4,Ward 20,4M-656,24,***CONTRACTOR***,Single,Osgoode,Construct an exterior entrance to the basement at the rear of a 1 storey detached dwelling,0,3000,0,1400663,Construction,2014-02-18
11,BEVERLEY AVE,K1Y 1M7,Ward 15,683,52,CONRAD CONSTRUCTION AND DESIGN INC,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling to remove a load bearing wall,0,6500,150,1400664,Construction,2014-02-18
16,CHELTONIA WAY,K2T 1G1,Ward 4,4M-1040,7,***CONTRACTOR***,Single,Kanata,PLUMBING ONLY - rough in three (3) fixtures in basement,0,0,0,1400665,Construction,2014-02-18
299,ROYAL AVE,K2A 1T6,Ward 15,M-28,307,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-822,1400666,Demolition,2014-02-18
203,OVERBERG WAY,K2S 0V7,Ward 21,,PT LOT 30,CLARIDGE HOMES (BRIDLEWOOD) INC,Office,Goulbourn,TEMPORARY PERMIT: Construct a 1 storey temporary sales office (Claridge Homes),0,195815,1171,1400667,Construction,2014-02-18
726,MONDEGO TERR,,Ward 3,4M1423,279,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Aspen 2010 B,1,441163,2968,1400668,Construction,2014-02-18
721,MONDEGO TERR,,Ward 3,4M1423,276,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Aspen 2010 B,1,441163,2968,1400669,Construction,2014-02-18
1490,RICHMOND RD,K2B 6S1,Ward 7,,21,CDI SPACES,Retail,Old Ottawa,Interior alterations to 1 storey commercial building (H&R Block),0,54000,1803,1400670,Construction,2014-02-18
566,PINAWA CIR,,Ward 3,,50321,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Canterbury 2010 C,1,401328,2700,1400671,Construction,2014-02-18
299 A,ROYAL AVE,K2A 1T6,Ward 15,m28,307,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,677947,5518,1400672,Construction,2014-02-18
299 B,ROYAL AVE,K2A 1T6,Ward 15,m28,307,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,677947,5518,1400672,Construction,2014-02-18
719,MONDEGO TERR,,Ward 3,,50275,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Canterbury 2010 B,1,401328,2700,1400673,Construction,2014-02-18
706,MONDEGO TERR,K2J 0M4,Ward 3,4M1423,50287,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Aspen 2010 B,1,441163,2968,1400674,Construction,2014-02-18
1929,OGILVIE RD,,Ward 13,,PT LOTS 21 & 22,LITTLE ACORN EARLY LEARNING CENTRE,Institutional,Gloucester,Tenant fit up on the 1st floor of a 1 storey building (Acorn Early Learning Centre),0,270391,7276,1400675,Construction,2014-02-18
2946,AHEARN AVE,K2B 7A4,Ward 7,458,9,***CONTRACTOR***,Duplex,Old Ottawa,Interior alterations to a 2 storey duplex (Unit 1),0,37000,581,1400676,Construction,2014-02-18
159,FORWARD AVE,K1Y 1K8,Ward 15,35,7 to 9,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations in the basement of a 2 storey family shelter to upgrade washrooms & shower facilities.,0,40000,200,1400677,Construction,2014-02-18
474,ELGIN ST,K2P 2J6,Ward 14,P30,1-5,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the basement (Level 0) floor of a 3 storey institutional building (womens washroom),0,130000,663,1400678,Construction,2014-02-18
1035,BANK ST,,Ward 17,26085,17-18,MINTO COMMUNITIES INC.,Apartment,Old Ottawa,Construct a 20 storey Condominium Building (Building K),155,33491319,223981,1400679,Construction,2014-02-18
101,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
103,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
105,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
107,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
109,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
111,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
113,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
115,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CORPORATION,Stacked Rowhouse,Gloucester,Construct a 3 storey 8 unit stacked dwelling,8,1175891,10548,1400680,Construction,2014-02-18
100,WILHELMINA PL,K4M 0B4,Ward 22,4M1480,30,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling,1,435069,2927,1400681,Construction,2014-02-18
711,MONDEGO TERR,,Ward 3,,50271,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Nantucket 2010 B,1,383193,2578,1400682,Construction,2014-02-18
1716,TACHE WAY,K4A 2T4,Ward 1,50M-149,154,"SIMARD, ALAIN",Single,Cumberland,Interior alterations to 1st floor of a 2 storey detached dwelling (remove load bearing wall between the kitchen & the living room),0,8000,0,1400683,Construction,2014-02-18
1133,CARP RD,K2S 1B9,Ward 6,,23,CONTRACTOR UNKNOWN,Retail,Goulbourn,Construct a 1 storey addition (front) and convert the building to a 36 seat restaurant (A2 occupancy),0,100000,230,1400684,Construction,2014-02-18
114,PALFREY WAY,K2V 0A5,Ward 6,,1152,MONARCH CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Campolina 2012 A,1,386909,2603,1400685,Construction,2014-02-18
1491,MORISSET AVE,K1Z 8H2,Ward 16,327,227 226 225,BASSI CONSTRUCTION LTD,Single,Old Ottawa,Repair/Renovation of a 2 storey semi detached dwelling (marijuana grow operation),0,500,215,1400686,Construction,2014-02-18
1298,KILBORN AVE,K1H 6L3,Ward 18,,19,MAURICE YELLE LTD,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,5000,-1292,1400687,Demolition,2014-02-19
67,MORTON DR,K2L 1W9,Ward 23,896,1142,MULTI-DRAIN INC,Duplex,Kanata,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1400688,Construction,2014-02-19
5420,CANOTEK RD,K1J 8X5,Ward 11,,14,PAUL DAOUST CONSTRUCTION & ASSOC. LTD.,Office,Gloucester,Interior alterations to extend a corridor to provide a back door to another tenant space,0,10031,32,1400689,Construction,2014-02-19
97,SEABROOKE DR,K2L 2H9,Ward 23,M-222,1480,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400690,Construction,2014-02-19
5,HALKIRK AVE,K2V 1B1,Ward 23,4M-956,3,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400691,Construction,2014-02-19
62,MORTON DR,K2L 1X1,Ward 23,896,1129,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400692,Construction,2014-02-19
6081,HAZELDEAN RD,K2S 1B9,Ward 6,,24,CONTRACTOR UNKNOWN,Retail,Goulbourn,Tenant fit up in a 1 storey commercial building (Kiwi Kraze),0,40000,1937,1400693,Construction,2014-02-19
6505,JEANNE D'ARC BLVD N,K1C 2R1,Ward 1,2017,1-15,CONTRACTOR UNKNOWN,Commercial,Gloucester,Interior alterations to a 1 storey retail building (Dollarama fit-up),0,80000,1937,1400694,Construction,2014-02-19
3722,INNES RD,K1W 0C8,Ward 2,,pt lot 3,FIRSTLINE CONSTRUCTION SERVICES,Commercial,Gloucester,"Tenant fit up in a 1 storey commercial building  (Saigon Pho, Unit 7)",0,90000,1785,1400695,Construction,2014-02-19
29,BARRA AVE,K2L 2R9,Ward 23,4M-,,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400696,Construction,2014-02-19
30,MORTON DR,K2L 1X1,Ward 23,896,1134,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400697,Construction,2014-02-19
182,KINCARDINE DR,K2V 1C5,Ward 23,4M-1081,,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400698,Construction,2014-02-19
101,ORIOLE AVE,K2L 1E6,Ward 23,809,471,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400699,Construction,2014-02-19
81,CASTLEFRANK RD,K2L 2E6,Ward 23,M-220,1277,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400700,Construction,2014-02-19
29,SEABROOKE DR,K2L 2H8,Ward 23,M-222,1471,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400701,Construction,2014-02-19
119,OAKBURN RD,K2L 1E5,Ward 23,900,1231,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY- Install a Protective Plumbing Device on the building drain,0,0,0,1400702,Construction,2014-02-19
187,SPRINGBEAUTY AVE,K2J 5T8,Ward 3,,pt 18,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Nepean,Construct a 2 storey detached dwelling,1,382228,2585,1400703,Construction,2014-02-19
117,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
119,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
121,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
123,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
