ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
100,MURRAY ST,K1N 0A1,Ward 12,42482,12 and 13,GIAMBERARDINO CONTRACTING INC.,Office,Old Ottawa,Interior alterations on the 2nd and 3rd floor of a 5 storey office building,0,500000,10376,1208352,Construction,2012-12-03
814,KILBIRNIE DR,K2J 5T9,Ward 3,4M-1423,50190,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Maple 2010 A Corner,1,223220,3046,1208353,Construction,2012-12-03
60,CAMBRIDGE ST N,K1R 7A5,Ward 14,3459,1-9,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 1st floor of a 7 storey institutional building (St. Vincent),0,50000,538,1208355,Construction,2012-12-03
547,ADAMSON CRES,K2S 0S7,Ward 6,4M-1447,113,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (Model:  Jackson),1,265000,2626,1208356,Construction,2012-12-03
527,ADAMSON CRES,K2S 0S7,Ward 6,4M-1447,103,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage Model:  The Rathwell,1,295000,2725,1208357,Construction,2012-12-03
3625,RIVERGATE WAY,K1V 2A4,Ward 16,M-213,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit up in a 1 storey building (The Greek Souflaki House, Unit 6)",0,25000,1140,1208358,Construction,2012-12-03
146,PENFIELD DR,K2K 1M6,Ward 4,847,815,MULTI-DRAIN INC,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1208359,Construction,2012-12-03
102,ABBEYHILL DR,K2L 1H2,Ward 23,773,228,CONTRACTOR UNKNOWN,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1208361,Construction,2012-12-03
61,LOCH ISLE RD,K2H 8G7,Ward 7,200,1 2,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,125000,600,1208362,Construction,2012-12-03
2525,CARLING AVE,K2B 7Z2,Ward 7,348,22 & 23,RIOCAN PROPERTY SERVICES,Retail,Old Ottawa,"Tenant fit-up on the 2nd floor of a 2 storey retail building (Lincoln Fields Shoe Repair, Unit 2)",0,25000,420,1208363,Construction,2012-12-03
2525,CARLING AVE,K2B 7Z2,Ward 7,348,PT LOT 22 & 23,RIOCAN REAL ESTATE INVESTMENT TRUST,Retail,Old Ottawa,Tenant fit up on the 2nd floor of a 2 storey retail building (Majestic Pizza),0,60000,513,1208364,Construction,2012-12-03
35,AVEIA PRIV,,Ward 1,4M-,28 & 29 OS,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a block of 3, 3 storey townhomes with attached garages (Block 3)",3,427898,5223,1208366,Construction,2012-12-03
37,AVEIA PRIV,,Ward 1,4M-,28 & 29 OS,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a block of 3, 3 storey townhomes with attached garages (Block 3)",3,427898,5223,1208366,Construction,2012-12-03
39,AVEIA PRIV,,Ward 1,4M-,28 & 29 OS,BOULET CONSTRUCTION / 4716855 CANADA INC.,Rowhouse,Cumberland,"Construct a block of 3, 3 storey townhomes with attached garages (Block 3)",3,427898,5223,1208366,Construction,2012-12-03
191,IRONSTONE CRT,K2S 0L4,Ward 21,4M-1358,10,INVERNESS HOMES INC.,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage,1,330847,4136,1208367,Construction,2012-12-03
25  -PH133,MCARTHUR AVE,K1L 6R3,Ward 12,49,49 50,BONA BUILDING & MANAGEMENT CO LTD,Office,Vanier,Interior alterations to remove all existing  non structural office and washroom partitions and ceilings to make areas ready for future occupant tenant fit up,0,110250,10342,1208368,Construction,2012-12-03
365,LAURIER AVE W,K1A 1L1,Ward 14,3922,27-30,CONTRACTOR UNKNOWN,Office,Old Ottawa,Installation of dry coolers on the roof of a 21 storey building,0,167000,1075,1208369,Construction,2012-12-03
320,QUEEN ST,K1A 1G1,Ward 14,3922,3-10,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to a 22 storey office building,0,528000,0,1208370,Construction,2012-12-03
153,TRAIL SIDE CIR,K4A 5B3,Ward 1,4M-1228,299,***CONTRACTOR***,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,10190,746,1208371,Construction,2012-12-03
39,ELMSLEY CRES,K2H 6T9,Ward 8,4M-425894,902,JUST BASEMENTS,Single,Nepean,Finish the basement of a 1 storey detached dwelling,0,35000,743,1208372,Construction,2012-12-03
105,LEES AVE,K1S 0C2,Ward 17,161,1,TOKAL HOMES LTD.,Apartment,Old Ottawa,Construct an accessory apartment in the basement of a duplex,1,30000,575,1208373,Construction,2012-12-04
507,GILMOUR ST,K1R 5L3,Ward 14,27904,27,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to add a bathroom in a 2 1/2 storey detached dwelling,0,5000,121,1208374,Construction,2012-12-04
1155  -1,LOLA ST,K1K 4C1,Ward 13,747,,LAPLANTE BUILDERS LTD.,Industrial,Old Ottawa,Interior alterations on the 1st floor of a 1 storey industrial building,0,100000,143,1208375,Construction,2012-12-04
312,MEADOWBREEZE DR,,Ward 23,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a bock of 6, 2 storey back-to-back rowhouses - Models Thorbury A, Berryhurst A, Mulberry A",6,611167,8302,1208376,Construction,2012-12-04
314,MEADOWBREEZE DR,,Ward 23,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a bock of 6, 2 storey back-to-back rowhouses - Models Thorbury A, Berryhurst A, Mulberry A",6,611167,8302,1208376,Construction,2012-12-04
316,MEADOWBREEZE DR,,Ward 23,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a bock of 6, 2 storey back-to-back rowhouses - Models Thorbury A, Berryhurst A, Mulberry A",6,611167,8302,1208376,Construction,2012-12-04
604,MEADOWCREEK CIR,,Ward 23,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a bock of 6, 2 storey back-to-back rowhouses - Models Thorbury A, Berryhurst A, Mulberry A",6,611167,8302,1208376,Construction,2012-12-04
606,MEADOWCREEK CIR,,Ward 23,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a bock of 6, 2 storey back-to-back rowhouses - Models Thorbury A, Berryhurst A, Mulberry A",6,611167,8302,1208376,Construction,2012-12-04
608,MEADOWCREEK CIR,,Ward 23,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a bock of 6, 2 storey back-to-back rowhouses - Models Thorbury A, Berryhurst A, Mulberry A",6,611167,8302,1208376,Construction,2012-12-04
10,STREAMBANK ST,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
12,STREAMBANK ST,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
14,STREAMBANK ST,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
16,STREAMBANK ST,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
18,STREAMBANK ST,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
20,STREAMBANK ST,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
599,MEADOWCREEK CIR,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
601,MEADOWCREEK CIR,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
603,MEADOWCREEK CIR,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
605,MEADOWCREEK CIR,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
607,MEADOWCREEK CIR,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
609,MEADOWCREEK CIR,,Ward 23,4M-,26,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Kanata,"Construct a block of 12, 2 storey back-to-back rowhouses - Models Thornbury A, Berryhurst A, Appleby A, Mulberry A",12,1169667,25852,1208377,Construction,2012-12-04
796,CLEARBROOK DR,K2J 0B9,Ward 22,,4,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Picadilly 2007 C,1,166660,2238,1208381,Construction,2012-12-04
187,PAR-LA-VILLE CIR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
189,PAR-LA-VILLE CIR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
191,PAR-LA-VILLE CIR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
193,PAR-LA-VILLE CIR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
195,PAR-LA-VILLE CIR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
197,PAR-LA-VILLE CIR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
311,MENORCA DR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
313,MENORCA DR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
315,MENORCA DR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
317,MENORCA DR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
319,MENORCA DR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
321,MENORCA DR,,Ward 6,,,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 12, 2 storey back-to-back rowhouses with attached garage - various models",12,1149000,15557,1208382,Construction,2012-12-04
177,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
179,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
181,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
183,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
185,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
301,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
303,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
305,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
307,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
309,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Thornbury End A, Sweetriver A, Berryhurst A2, Mulberry A)",10,1022333,13747,1208383,Construction,2012-12-04
138,RODNEY CRES,K1H 5J9,Ward 18,600,14,CONTRACTOR UNKNOWN,Single,Old Ottawa,Install a fireplace insert on the 1st floor of a 1.5 storey detached dwelling,0,6500,20,1208384,Construction,2012-12-04
239,PAR-LA-VILLE CIR,K2S 0M1,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
241,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
243,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
245,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
247,PAR-LA-VILLE CIR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
300,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
302,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
304,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
306,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
308,MENORCA DR,,Ward 6,,PT LOT 1,MATTAMY (FAIRWINDS NORTH) LIMITED,Rowhouse,West Carleton,"Construct a block of 10, 3 storey rowhouses with attached garages (Models: Mulberry B1, Appleby B1, Sweetriver B, Thornbury B1, Mulberry B)",10,1022333,13747,1208385,Construction,2012-12-04
2594,RIDEAU RD,K1X 1A1,Ward 20,,26,HARDING THE FIRE PLACE LTD.,Single,Gloucester,Install a pellet stove on the 1st floor of a detached dwelling,0,6000,0,1208386,Construction,2012-12-04
2120,BANK ST,,Ward 10,,3,CONTRACTOR UNKNOWN,Other,Old Ottawa,Construct a 1 storey modular building (Greenboro Transit AStation),0,40000,221,1208388,Construction,2012-12-04
2545,CARLING AVE,K2B 7H6,Ward 7,348,22 & 23,T. A. PEGG PLUMBING AND HEATING LIMITED,Retail,Old Ottawa,PLUMBING ONLY - Install a backflow preventer on the water supply line,0,0,0,1208389,Construction,2012-12-04
52,RIVERGREEN CRES,K2M 2W9,Ward 23,4M-1071,48,***CONTRACTOR***,Single,Kanata,Finish the basement of a 2 storey detached dwelling,0,14000,900,1208390,Construction,2012-12-04
2266,HARDING RD,K1G 3B8,Ward 18,756,,OTTAWA GENERAL CONTRACTORS,Single,Old Ottawa,Finish basement in a 2 storey detached dwelling,0,14322,912,1208391,Construction,2012-12-04
807,ROCKSON CRES,K2S 0S6,Ward 6,4M-1447,173,METRIC HOMES,Single,Goulbourn,Construct a 1 storey detached dwelling with attached garage,1,184350,3355,1208392,Construction,2012-12-04
7699,PARKWAY RD,K4P 1L1,Ward 20,,5,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct a gazebo in the rear yard of a 1 storey detached dwelling,0,7380,492,1208393,Construction,2012-12-04
19,FERNBROOK PL,K2M 2L8,Ward 23,4M-837,114,POOL BUILDERS OTTAWA,Single,Kanata,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1208394,Pool Enclosure,2012-12-04
74,AURIGA DR,K2E 7X7,Ward 9,,PT LOT 26,1763074 ONTARIO INC.,Retail,Nepean,"Interior alterations in a 1 storey building (Hyperion Technologies, Unit 3B)",0,15000,1125,1208395,Construction,2012-12-04
2,BALDING CRES,K2K 2L4,Ward 4,4M651,56,POOL BUILDERS OTTAWA,Single,Kanata,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1208396,Pool Enclosure,2012-12-04
3051,UPPER DWYER HILL RD,K0A 2H0,Ward 5,,3,POOL BUILDERS OTTAWA,Single,West Carleton,Enclosure of an inground pool in the rear of a detached dwelling,0,0,0,1208397,Pool Enclosure,2012-12-04
50,O'CONNOR ST,K1P 6L2,Ward 14,3922,9 10 TO 13,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the 13th floor of a 17 storey office building (Canada Deposit Insurance Corporation, Unit 1310)",0,348000,6459,1208398,Construction,2012-12-04
138,BATTERSEA CRES,K2T 0C5,Ward 4,4M1413,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 5, 3 storey rowhouses with attached garages",5,757150,9762,1208399,Construction,2012-12-04
140,BATTERSEA CRES,K2T 0C5,Ward 4,4M1413,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 5, 3 storey rowhouses with attached garages",5,757150,9762,1208399,Construction,2012-12-04
142,BATTERSEA CRES,K2T 0C5,Ward 4,4M1413,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 5, 3 storey rowhouses with attached garages",5,757150,9762,1208399,Construction,2012-12-04
144,BATTERSEA CRES,K2T 0C5,Ward 4,4M1413,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 5, 3 storey rowhouses with attached garages",5,757150,9762,1208399,Construction,2012-12-04
146,BATTERSEA CRES,K2T 0C5,Ward 4,4M1413,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 5, 3 storey rowhouses with attached garages",5,757150,9762,1208399,Construction,2012-12-04
130,BATTERSEA CRES,K2T 0C5,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a block of 4, 3 storey rowhouses with attached garages",4,604480,7793,1208400,Construction,2012-12-04
132,BATTERSEA CRES,K2T 0C5,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a block of 4, 3 storey rowhouses with attached garages",4,604480,7793,1208400,Construction,2012-12-04
134,BATTERSEA CRES,K2T 0C5,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a block of 4, 3 storey rowhouses with attached garages",4,604480,7793,1208400,Construction,2012-12-04
136,BATTERSEA CRES,K2T 0C5,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a block of 4, 3 storey rowhouses with attached garages",4,604480,7793,1208400,Construction,2012-12-04
1077,THOMAS A. DOLAN PKY,K0A 1T0,Ward 5,,PT LOT 1,MAPLE LEAF HOMES DESIGN AND CONSTRUCTION INC.,Single,West Carleton,Construct an addition at the side yard of a 2 storey detached dwelling,0,20000,878,1208401,Construction,2012-12-04
1633,QUEENSDALE AVE,K1T 1J4,Ward 10,326,541 - 543,CONTRACTOR UNKNOWN,Single,Gloucester,Finish the basement in a 1 storey detached dwelling,0,13110,874,1208402,Construction,2012-12-04
722,BOOTHFIELD ST,K1V 2M8,Ward 22,4M-1448,45,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage (Model Solana 08),1,217140,3572,1208403,Construction,2012-12-05
