ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
134,SCENIC LANE,K0A 3M0,Ward 5,688,8,***CONTRACTOR***,Single,West Carleton,Construct a 1 storey detached dwelling with attached garage,1,200000,1764,1206110,Construction,2012-09-04
98,MEADOWBREEZE DR,,Ward 23,4M-837,,OTTAWA COMMERCIAL CONTRACTORS LTD.,Other,Kanata,Construct a gazebo in park (Meadow Breeze Park),0,20000,398,1206111,Construction,2012-09-04
2890,MUNSTER RD,,Ward 21,,PT LOT 10,OTTAWA COMMERCIAL CONTRACTORS LTD.,Other,Goulbourn,Construct a gazebo in a park (Dogwood Park),0,20000,398,1206112,Construction,2012-09-04
199,BRIDGESTONE DR,K2M 0C5,Ward 23,4M-776,,OTTAWA COMMERCIAL CONTRACTORS LTD.,Other,Kanata,Construct a gazebo in a park (Bluegrass Park),0,20000,398,1206113,Construction,2012-09-04
10,LEONARD AVE,K1S 4T7,Ward 17,36,11,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Interior alterations to the basement in a 4 unit, 3 storey apartment building",0,80000,1615,1206114,Construction,2012-09-04
1058,TOMKINS FARM CRES,K4P 1M5,Ward 20,4M-655,12,"ROGERS, RICHARD",Single,Osgoode,Construct a deck at the rear of a 2 storey detached dwelling,0,25000,350,1206115,Construction,2012-09-04
140,LAURIER AVE W,K1P 5J4,Ward 14,4556,57 to 56,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to the basement of a 1 storey institutional building - [First Baptist Church],0,21000,214,1206116,Construction,2012-09-04
595,CLEARBROOK DR,K2J 5S2,Ward 22,4M1437,2,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 storey detached dwelling with attached garage Model Hudson D,1,124840,1631,1206117,Construction,2012-09-04
617,CLEARBROOK DR,K2J 5S2,Ward 22,4M-1437,9,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 storey detached dwelling with attached garage (Model: Hudson D),1,119170,1631,1206118,Construction,2012-09-04
717,WILLOWBURN ST,,Ward 22,,,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage; Model: Custom Oakridge B 2009,1,190390,2577,1206119,Construction,2012-09-04
402,QUEEN ST,K1R 5A7,Ward 14,3922,"18, 19, 20",CONTRACTOR UNKNOWN,Other,Old Ottawa,Exterior alterations to a 11 storey hotel (Radisson),0,932850,7535,1206120,Construction,2012-09-04
10,ROSLYN AVE,K1S 4W1,Ward 17,189366,12,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey rear addition on a 2 storey single family dwelling including  interior alterations,0,7373,98,1206121,Construction,2012-09-04
47,IONA ST,K1Y 3L6,Ward 15,M-48,2269,ROCKSOLID,Single,Old Ottawa,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1206122,Pool Enclosure,2012-09-04
377,THIRD AVE,K1S 2K4,Ward 17,180665,247,***CONTRACTOR***,Single,Old Ottawa,Repair and enlarge a deck at the rear of a 2 1/2 storey detached dwelling,0,2200,30,1206123,Construction,2012-09-04
2121,CARLING AVE,K2A 1S3,Ward 7,316039,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit-up in a 1 storey retail building (Maurices, Units 102 & 103)",0,200000,4758,1206124,Construction,2012-09-04
41,BARRIE AVE,K1Y 1W3,Ward 15,114306,"PT 206,209,210",CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a screened in porch at the rear of a 2 storey detached dwelling,0,8370,112,1206125,Construction,2012-09-04
340,LAURIER AVE W,K1A 0P9,Ward 14,2996,30 31 32,ALTI CONSTRUCTION LTD,Office,Old Ottawa,Exterior alterations to repair garage roof slab in a 20 storey office building,0,84900,0,1206126,Construction,2012-09-04
66,FAIR OAKS CRES,K2G 4W4,Ward 9,4M-487,PT LOT 22,***CONTRACTOR***,Single,Nepean,Construct a 1 storey addition at the rear of a 2 storey detached dwelling,0,7000,240,1206127,Construction,2012-09-04
145,BENTLEY AVE,K2E 6T7,Ward 9,459792,PT LOT 10,HUNTER'S PAINT & COLLISION CENTRE,Retail,Nepean,Tenant fit-up in a 1 storey retail building (Hunter's Paint & Collision Centre),0,6000,1798,1206128,Construction,2012-09-04
1001,DRIFTWOOD CRES,K1C 2N9,Ward 1,4M-215,167,***CONTRACTOR***,Single,Gloucester,Construct an addition at the side of a detached dwelling,0,15000,131,1206129,Construction,2012-09-04
27,BENTGRASS GR,K2J 4Y2,Ward 22,4M-1073,132,MERMAID POOLS (MERIVALE),Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1206130,Pool Enclosure,2012-09-04
968,ST. LAURENT BLVD,K1K 3B3,Ward 13,4M-,8,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Construct 2, 2 storey side additions and structural interior alterations to a 2 storey office building (shell only) including new roof system.",0,300000,3734,1206131,Construction,2012-09-04
2760,CEDARVIEW RD,K2J 4J2,Ward 3,4M-,,CDS BUILDING MOVERS,Institutional,Nepean,Install 3 portable classrooms at the rear of an institutional building (Cedarview Middle School),0,9000,32550,1206132,Construction,2012-09-05
149,BERRIGAN DR,K2J 5C6,Ward 3,4M-1046,,CDS BUILDING MOVERS,Institutional,Nepean,Install 10 portable classrooms in the rear yard of an institutional building (Longfields-Davidson Heights Secondary School),0,30000,10080,1206133,Construction,2012-09-05
99,BANK ST,K1P 1H4,Ward 14,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations of the entire 12th floor of a 16 storey commercial building (Ernst & Young),0,1380000,27599,1206134,Construction,2012-09-05
2475,ORIENT PARK DR,K1B 4N2,Ward 2,898,24-28,CWW,Rowhouse,Gloucester,PLUMBING PERMIT ONLY- Install a mainline backwater valve on the sewer sanitary of a rowhouse,0,0,0,1206135,Construction,2012-09-05
1869,BROMLEY RD,K2A 1B9,Ward 7,M-98,162,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct an accessory apartment in the basement of a 1 storey detached dwelling,1,11300,736,1206136,Construction,2012-09-05
149,PENFIELD DR,K2K 1M4,Ward 4,847,707,CCW,Semi - Detached,Kanata,Plumbing only - Install a mainline backwater valve on the sanitary sewer in a 2 storey semi-detached,0,0,0,1206137,Construction,2012-09-05
2460,LEITRIM RD,K1T 3V3,Ward 22,,16,***CONTRACTOR***,Detached Garage/Shed,Gloucester,Construct a detached garage at the side of a 1 storey detached dwelling,0,50000,1486,1206138,Construction,2012-09-05
1049,CASTLE HILL CRES,K2C 2A7,Ward 8,345925,366,CWW,Single,Old Ottawa,PLUMBING PERMIT ONLY-Install a mainline backwater valve on the sewer sanitary of a destached dwelling,0,0,0,1206139,Construction,2012-09-05
217,PENFIELD DR,K2K 1M8,Ward 4,,547,MULTI-DRAIN INC,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206141,Construction,2012-09-05
180,DEVONSHIRE PL,K1Z 7G5,Ward 15,152,16,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct 2 storey semi-detached dwelling,2,317850,5038,1206142,Construction,2012-09-05
182,DEVONSHIRE PL,K1Z 7G5,Ward 15,152,16,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct 2 storey semi-detached dwelling,2,317850,5038,1206142,Construction,2012-09-05
178,DEVONSHIRE PL,K1Z 7G5,Ward 15,152,16,MY HOME CONSTRUCTION,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,6000,-700,1206143,Demolition,2012-09-05
712,WILLOWBURN ST,,Ward 22,4M-1454,46,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Redwood 2009 w loft,1,180800,2440,1206144,Construction,2012-09-05
64,ROCHELLE DR,K0A 2Z0,Ward 21,4M1409,32,PROSPECT BUILDERS LTD.,Single,Goulbourn,Construct a 1 storey detached dwelling with attached garage,1,350000,1700,1206145,Construction,2012-09-05
500,EARL GREY DR,K2T 1B6,Ward 4,4M-941,,CONTRACTOR UNKNOWN,Retail,Kanata,Interior alterations in a 1 storey retail building (Walmart),0,200000,1346,1206146,Construction,2012-09-05
508,BATHURST AVE,K1G 0X5,Ward 18,604,126,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct an addition at the rear of a 1 storey detached dwelling,0,19197,256,1206147,Construction,2012-09-05
437,MANSFIELD AVE,K2A 2S6,Ward 15,M29,192,FENCE MASTERS,Single,Old Ottawa,Construct a deck at the front of a 2 storey detached dwelling,0,6000,40,1206148,Construction,2012-09-05
817,BORTHWICK AVE,K1K 2M5,Ward 13,343,195-196,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Finish basement in one unit of a 2 storey multiple attached dwelling.,0,9000,394,1206149,Construction,2012-09-05
266,SECOND AVE,K1S 2H9,Ward 17,102979,133,"WILLIS, ROGER",Single,Old Ottawa,Enclosure of an inground pool in the rear of a detached dwelling,0,0,0,1206150,Pool Enclosure,2012-09-05
1655,BEARBROOK RD,K1B 4N3,Ward 2,,,CONTRACTOR UNKNOWN,Institutional,Gloucester,Install 533 solar panels on the roof of a 2 storey institutional building (Louis Riel School),0,175000,0,1206151,Construction,2012-09-05
6,WREN RD,K1J 7H4,Ward 11,668,42,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations in a 1 storey detached dwelling,0,9000,400,1206153,Construction,2012-09-05
45,MARQUETTE AVE,K1L 5K3,Ward 12,M-25,227,EMPIRE DECKS AND FENCES,Apartment,Vanier,Construct a deck at the front of a 2 storey 4 unit apartment building,0,3500,142,1206154,Construction,2012-09-05
3410,RIVER RUN AVE,K2J 0R4,Ward 3,4M-1378,435,CONTRACTOR UNKNOWN,Single,Nepean,Construct a deck at the rear of a 2 storey detached dwelling,0,5000,310,1206155,Construction,2012-09-05
709,HAZELNUT CRES,K1T 0K1,Ward 22,,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T1 2007,T7 2012,T6 2007,T6 2007",4,501389,6580,1206156,Construction,2012-09-05
711,HAZELNUT CRES,K1T 0K1,Ward 22,,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T1 2007,T7 2012,T6 2007,T6 2007",4,501389,6580,1206156,Construction,2012-09-05
713,HAZELNUT CRES,K1T 0K1,Ward 22,,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T1 2007,T7 2012,T6 2007,T6 2007",4,501389,6580,1206156,Construction,2012-09-05
715,HAZELNUT CRES,K1T 0K1,Ward 22,,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T1 2007,T7 2012,T6 2007,T6 2007",4,501389,6580,1206156,Construction,2012-09-05
150,SPENCER ST,K1Y 2P9,Ward 15,M-52,733,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to install an ensuite bathroom in the master bedroom of a 2 storey detached dwelling,0,15000,237,1206157,Construction,2012-09-05
48,COURTNEY RD,K2L 1L8,Ward 23,839,582,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206158,Construction,2012-09-05
110,THYMES DR,K0A 2H0,Ward 5,4M-1125,6,***CONTRACTOR***,Detached Garage/Shed,West Carleton,Construct a shed in the rear yard of a 2 storey detached dwelling,0,8000,280,1206159,Construction,2012-09-05
159,MCELROY DR,K2L 1X7,Ward 23,896,1228,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206160,Construction,2012-09-05
142,ABBOTSFORD RD,K2L 1C7,Ward 23,809,42,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on a City Sewer in a detached dwelling,0,0,0,1206161,Construction,2012-09-05
58,LARKSPUR DR,K2H 6L1,Ward 8,403318,365,CONTRACTOR UNKNOWN,Office,Nepean,Tenant fit up in a 1 storey office building,0,25000,12000,1206162,Construction,2012-09-05
145,KINCARDINE DR,K2V 1A9,Ward 23,4M-1081,17,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206163,Construction,2012-09-05
99,SHELDRAKE DR,K2L 1T1,Ward 23,887,997,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY -Install a protective plumbing device on a City Sewer in a detached dwelling,0,0,0,1206164,Construction,2012-09-05
13,COURTNEY RD,K2L 1L9,Ward 23,839,550,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206165,Construction,2012-09-05
66 D,CHESTERTON DR,K2E 5S9,Ward 9,521472,,CONTRACTOR UNKNOWN,Semi - Detached,Nepean,Interior alterations on the 1st floor of a 2 storey semi detached dwelling (Fireplace insert),0,5000,10,1206166,Construction,2012-09-05
279,MCELROY DR,K2L 1Y3,Ward 23,896,1162,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on a City Sewer in a detached dwelling,0,0,0,1206167,Construction,2012-09-05
46,COURTNEY RD,K2L 1L8,Ward 23,839,583,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206168,Construction,2012-09-05
91,COUNTRY LANE W,K2L 1J4,Ward 23,809,323,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on City Sewers in a detached dwelling,0,0,0,1206169,Construction,2012-09-05
1249,RANDALL AVE,K1H 7P9,Ward 18,365,262,OAKWOOD BUILDERS,Single,Old Ottawa,Finish a basement in a 1 storey detached dwelling,0,15000,695,1206170,Construction,2012-09-05
110,IBER RD,K2S 1E9,Ward 6,4M-658,11,GR CONSTRUCTION,Industrial,Goulbourn,Interior alterations to a 1 storey institutional storage garage,0,4750000,60000,1206171,Construction,2012-09-05
359,FIFTH AVE,K1S 2N6,Ward 17,192696,365,***CONTRACTOR***,Duplex,Old Ottawa,Interior alterations to lower the concrete slab in the basement of an existing 2-storey duplex.  Temporary shoring and reinforcing of foundation wall c/w new perimeter weep tile drain.,0,15210,1014,1206172,Construction,2012-09-05
48,HARMER AVE N,K1Y 0T4,Ward 15,M-47,2887,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations to repair foundation of a 2 storey detached dwelling,0,55000,68,1206173,Construction,2012-09-06
50,LUMINESCENCE WAY,K4A 0V9,Ward 19,,69,MATTAMY DEVELOPMENT CORPORATION,Single,Cumberland,Construct a 2 storey detached dwelling with attached garage  Model: Oakriver 2011 E,1,157070,2101,1206174,Construction,2012-09-06
1980,BANK ST,K1V 0E8,Ward 16,4M-,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to the warehouse of a 2 storey retail building ( LCBO),0,600000,7104,1206175,Construction,2012-09-06
509,SANDGATE RDG,K2J 0L8,Ward 3,4M-1311,37,KEMPTVILLE POOL & SPA,Single,Nepean,Enclosure of an inground pool in the rear yard of a 2 storey detached dwelling,0,0,0,1206176,Pool Enclosure,2012-09-06
83,GOLFLINKS DR,K2J 5E9,Ward 22,4M-1074,,KEMPTVILLE POOL & SPA,Single,Nepean,Enclosure of an inground pool in the rear yard of a 2 storey detached dwelling,0,0,0,1206177,Pool Enclosure,2012-09-06
525,ADAMSON CRES,K2S 0S7,Ward 6,4M1447,102,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling (Model: The Burke),1,258000,2451,1206178,Construction,2012-09-06
535,ADAMSON CRES,K2S 0S7,Ward 6,4M1447,107,PATTEN HOMES 2000,Single,Goulbourn,"Construct a 2 storey detached dwelling with attached garage (Model: The Kemp B, custom)",1,256000,2451,1206179,Construction,2012-09-06
1058,TOMKINS FARM CRES,K4P 1M5,Ward 20,4M-655,12,CONTRACTOR UNKNOWN,Detached Garage/Shed,Osgoode,Construct a pool house at the rear of a 2 storey detached dwelling,0,25000,130,1206180,Construction,2012-09-06
508,ADAMSON CRES,K2S 0S7,Ward 6,4M1447,136,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (Model: The Burke),1,258000,2451,1206181,Construction,2012-09-06
552,SUMMERHILL ST,,Ward 22,,76,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Marseille 2007 ABC,1,199140,2702,1206182,Construction,2012-09-06
1226,COBDEN RD,K2C 2Z8,Ward 8,391688,56,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to the basement in a 1 storey detached dwelling,0,18000,1119,1206183,Construction,2012-09-06
6569,PRINCE OF WALES DR,,Ward 21,628,,"SADLER, ALLEN",Single,Rideau,Demolish existing cold room and install prefab concrete steps,0,11000,324,1206184,Construction,2012-09-06
1896,LOUISIANA AVE,K1H 6V1,Ward 18,799,74,***CONTRACTOR***,Single,Old Ottawa,Construct an addition at the front of a 1 storey detached dwelling,0,5000,186,1206185,Construction,2012-09-06
240,SPARKS ST,K1P 6C9,Ward 14,3922,1-5,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,"Tenant fit up in the basement of a 12 storey mixed use building (C Level, Hillary's Cleaners)",0,20770,248,1206186,Construction,2012-09-06
1979,FARISITA DR,,Ward 19,4M1393,1,"ROLLIN, ANDRE",Detached Garage/Shed,Cumberland,Construct a detached garage in the rear yard of a detached dwelling,0,15000,576,1206187,Construction,2012-09-06
17,DUNNET CRT,K2V 1B5,Ward 23,4M-956,21,MULTI DRAIN,Single,Kanata,PLUMBING ONLY  - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206188,Construction,2012-09-06
18,NAIRN ST,K2V 1B6,Ward 23,4M-1081,23,MULTI-DRAIN INC,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206189,Construction,2012-09-06
2675,QUEENSVIEW DR,K2B 8K2,Ward 7,372212,PT LOT 306,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations in the basement and 1st floor of a 2 storey office building (Youth Services Bureau),0,6000,366,1206190,Construction,2012-09-06
20,CONNISTON AVE,K2H 5H8,Ward 7,420102,154,CONTRACTOR UNKNOWN,Single,Nepean,Install a fireplace insert in a 1 storey detached dwelling,0,4900,2,1206192,Construction,2012-09-06
1537,MERIVALE RD,K2G 3J3,Ward 9,313132,,COMMERCIAL BUILDING & CONTRACTING LTD.,Retail,Nepean,Tenant fit-up in a 1 storey retail building (Menchie's Frozen Yogurt - Unit #3),0,100000,1285,1206193,Construction,2012-09-06
93,PROMENADE AVE,K2E 5Y1,Ward 9,294338,11,CONTRACTOR UNKNOWN,Single,Nepean,Plumbing Permit Only - Conversion from well to City water in a detached dwelling,0,0,0,1206194,Construction,2012-09-06
110,RAVENVIEW WAY,K2W 0E2,Ward 5,4M1392,11,DOYLE HOMES,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,323025,4013,1206195,Construction,2012-09-06
236,DAVE SMITH CRES,,Ward 22,,42,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Paris 2007 C 4 bed,1,192098,2601,1206196,Construction,2012-09-06
5787,CLAYTON RD,K4B 1J1,Ward 19,4M-,25,PURE ENERGIES,Single,Cumberland,Exterior alterations to install solar panels to a 2 storey detached dwelling,0,4275,352,1206197,Construction,2012-09-06
455,HARVEST VALLEY AVE,K4A 0L4,Ward 19,4M-1387,36,CONTRACTOR UNKNOWN,Single,Cumberland,Interior/exterior alterations to install solar panels on the roof of a detached dwelling,0,4500,370,1206198,Construction,2012-09-06
509,HARVEST VALLEY AVE,K4A 0S3,Ward 19,4M1387,135,PURE ENERGIES,Single,Cumberland,Exterior alterations to add solar panels to a single detached dwelling,0,3600,296,1206199,Construction,2012-09-06
1714,AINSLEY DR,K2C 0S9,Ward 8,372115,425,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations to repair foundation in a 1 storey detached dwelling,0,20000,40,1206200,Construction,2012-09-06
217,SHAMUS WAY,,Ward 5,4M1446,7,CONTRACTOR UNKNOWN,Single,West Carleton,Construct a 1 storey detached dwelling with attached garage,1,400000,3537,1206201,Construction,2012-09-06
4101,INNOVATION DR,,Ward 4,4M1075,,BONDFIELD CONSTRUCTION COMPANY LTD,Other,Kanata,"FINAL PHASE ONLY - Construct a 2 storey recreational building including interior, pool design, mechanical and electrical",0,0,6233,1206202,Construction,2012-09-06
160,KINCARDINE DR,K2V 1A9,Ward 23,4M-,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1206203,Construction,2012-09-06
300,CENTERRA CRT,K2J 5T9,Ward 3,4M-1423,50180,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Nantucket 2010 C,1,190460,2578,1206204,Construction,2012-09-06
5288,MCLEAN CRES,K4M 1G1,Ward 21,727,62,"RADBOURNE, MIKE",Single,Rideau,Plumbing Permit Only - Changeover from Septic System to City Sewers in a detached dwelling,0,0,0,1206205,Construction,2012-09-06
257,BRUYERE ST,K1N 5E5,Ward 12,1223,2-3,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,960,64,1206206,Construction,2012-09-06
214,DAVE SMITH CRES,,Ward 22,4M-,31,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Copenhagen 2007 B 3 bed,1,139290,1847,1206207,Construction,2012-09-07
149,ESTERBROOK DR,,Ward 2,,25,CLARIDGE HOMES (CARSON) INC.,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: Oslo 2007 B 3 Bedroom,1,149300,1990,1206208,Construction,2012-09-07
700,MANOR AVE,K1M 0E2,Ward 13,M-59,,HIGH ENERGY GAS & WOOD,Single,Rockcliffe Park,Install 2 fireplace inserts in a 2 storey detached dwelling,0,0,0,1206209,Construction,2012-09-07
641,BATHGATE DR,K1K 3Y3,Ward 13,M-122,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to repair the parking garage in a 26 storey apartment building,0,927715,30010,1206210,Construction,2012-09-07
223,BRADWELL WAY,K1T 4J5,Ward 22,4M-1273,90,"DROLET, PATRICK",Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1206211,Pool Enclosure,2012-09-07
1276,COUSINEAU ST,K1C 1A9,Ward 1,10,pts 5&6,NOVATECH DISASTER RESTORATION INC,Single,Gloucester,Interior alterations to repair fire damage to a 1 storey detached dwelling,0,237000,2000,1206213,Construction,2012-09-07
175,WALL RD,K4B 1J8,Ward 19,22,1,PISCINE LF POOL,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1206214,Pool Enclosure,2012-09-07
1040,RICK HANSEN CRES,K4P 1M4,Ward 20,4M-656,42,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 2nd storey addition with rooftop terrace at the rear of a 2 storey detached dwelling,0,100000,499,1206215,Construction,2012-09-07
13,SKEEL CRT,K0A 1B0,Ward 21,4M-360,PT LOT 2,SUNROOM LIVING,Single,Goulbourn,Construct a 1 storey 3 season sunroom at the rear of a 2 storey detached dwelling,0,20500,200,1206216,Construction,2012-09-07
2010,ROLLING BROOK DR,K1W 1C7,Ward 2,4M-816,9,CAMPBELL POOLS,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1206217,Pool Enclosure,2012-09-07
