ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
700,WILLOWBURN ST,,Ward 22,,,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage; Model: Custom 3604 2007 F extended dinette,1,161410,2163,1202514,Construction,2012-05-08
72,ASHPARK CRES,K1T 3N7,Ward 10,4M-686,,"ROCHELEAU, DENIS",Single,Old Ottawa,Interior alterations in the basement of a 2 storey detached dwelling,0,6000,112,1202515,Construction,2012-05-08
176,FELICITY CRES,K1W 0C2,Ward 2,4M1370,105,***CONTRACTOR***,Single,Gloucester,Construct a 1 storey addition at the rear of a 2 storey detached dwelling,0,16146,215,1202517,Construction,2012-05-09
1515,LOUGH DR,K4C 1A9,Ward 19,M33,19,CAMPBELL POOLS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202518,Pool Enclosure,2012-05-09
1815,MICKELBERRY CRES,,Ward 19,4M1355,92,CAMPBELL POOLS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202519,Pool Enclosure,2012-05-09
199,QUEEN ST,K1P 5C9,Ward 14,5001,D,CANADIAN ALLCON,Mixed,Old Ottawa,Interior alterations on the 1st floor of a 4 storey retail building (Goodlife Fitness),0,800000,28181,1202520,Construction,2012-05-09
139,ELM ST,K1R 6N4,Ward 14,13,40,***CONTRACTOR***,Single,Old Ottawa,"Construct a 2 storey addition at the side, replace the front porch and construct a new roof on a 2 storey single family dwelling.",0,91625,620,1202521,Construction,2012-05-09
1822,MICKELBERRY CRES,,Ward 19,4M-1382,12,KEMPTVILLE POOL & SPA,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202522,Pool Enclosure,2012-05-09
8,SAWGRASS CIRC,K0A 1B0,Ward 21,4M710,31,KEMPTVILLE POOL & SPA,Single,Goulbourn,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202523,Pool Enclosure,2012-05-09
360,MCLEOD ST,,Ward 14,4M-30,15,DORAN RESIDENTIAL CONTRACTORS LTD.,Mixed,Old Ottawa,PARTIAL PERMIT: Construct the foundation and  2 levels of underground parking for a 9 storey mixed use building.,141,2615740,110560,1202524,Construction,2012-05-09
3520,DOWNPATRICK RD,K1V 8T4,Ward 10,CC PLAN 42,U 69 - U 79,CDT INTERNATIONAL OF OTTAWA,Other,Gloucester,"Interior/exterior alterations to a block of 6, 2 storey condominium building to repair fire damage",0,180900,4500,1202525,Construction,2012-05-09
1910,BANK ST,K1V 7Z8,Ward 16,,A,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey retail building (Swiss Chalet Restaurant),0,25000,-8250,1202526,Demolition,2012-05-09
34,COUNTRY LANE E,K2L 1J1,Ward 23,809,269,***CONTRACTOR***,Single,Kanata,Construct a 1 storey addition at the rear of a 2 storey detached dwelling,0,16575,221,1202527,Construction,2012-05-09
208,BRONSON AVE,K1R 6H4,Ward 14,3459,37,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Exterior alterations to repair the foundation in an apartment building,0,5000,430,1202528,Construction,2012-05-09
20,DICKSON ST,K2H 7H5,Ward 8,447764,156,CWW,Single,Nepean,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1202529,Construction,2012-05-09
133,PENFIELD DR,K2K 1M4,Ward 4,847,PT 703,CWW,Semi - Detached,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a semi-detached dwelling,0,0,0,1202530,Construction,2012-05-09
123,POST RD,K2L 1L1,Ward 23,809,421,CWW,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1202531,Construction,2012-05-09
168,MCELROY DR,K2L 1X9,Ward 23,896,1185,CWW,Single,Kanata,PLUMBING ONLY- Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1202532,Construction,2012-05-09
152,PENFIELD DR,K2K 1M6,Ward 4,847,818,CWW,Single,Kanata,Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1202533,Construction,2012-05-09
698,PERCIFOR WAY,K1W 0E4,Ward 2,4M-1400,BLK G,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages - Models Lausanne (x3); Marseilles (x2); Genoa (1)",6,734025,9787,1202534,Construction,2012-05-09
700,PERCIFOR WAY,K1W 0E4,Ward 2,4M-1400,BLK G,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages - Models Lausanne (x3); Marseilles (x2); Genoa (1)",6,734025,9787,1202534,Construction,2012-05-09
702,PERCIFOR WAY,K1W 0E4,Ward 2,4M-1400,BLK G,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages - Models Lausanne (x3); Marseilles (x2); Genoa (1)",6,734025,9787,1202534,Construction,2012-05-09
704,PERCIFOR WAY,K1W 0E4,Ward 2,4M-1400,BLK G,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages - Models Lausanne (x3); Marseilles (x2); Genoa (1)",6,734025,9787,1202534,Construction,2012-05-09
706,PERCIFOR WAY,K1W 0E4,Ward 2,4M-1400,BLK G,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages - Models Lausanne (x3); Marseilles (x2); Genoa (1)",6,734025,9787,1202534,Construction,2012-05-09
708,PERCIFOR WAY,K1W 0E4,Ward 2,4M-1400,BLK G,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages - Models Lausanne (x3); Marseilles (x2); Genoa (1)",6,734025,9787,1202534,Construction,2012-05-09
33,RUSSELL AVE,K1N 7W9,Ward 12,14349,PT 7,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition with balcony on top at the rear and interior alterations on the 1st floor of a 3 storey detached dwelling,0,150000,537,1202535,Construction,2012-05-09
203,MCELROY DR,K2L 1Y2,Ward 23,896,1218,CCW,Single,Kanata,PLUMBING ONLY- Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1202536,Construction,2012-05-09
2750,IRIS ST,K2C 1E6,Ward 8,383390,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 1st floor of a 1 storey retail building (Asian Fusion),0,84800,204,1202537,Construction,2012-05-09
16,FLORETTE ST,K1J 7L4,Ward 11,562,31,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 2nd storey addition to a 1 1/2 storey detached dwelling,0,83333,1699,1202538,Construction,2012-05-09
170,MCELROY DR,K2L 1X9,Ward 23,4M-896,1185,CWW,Semi - Detached,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a semi-detached dwelling,0,0,0,1202539,Construction,2012-05-09
1079,CHATEAU CRES,K1C 2C9,Ward 1,M204,88,MERMAID POOLS - OGILVIE ROAD,Single,Gloucester,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202540,Pool Enclosure,2012-05-09
2164,MONSON CRES,K1J 6A8,Ward 11,824,505,***CONTRACTOR***,Single,Gloucester,Construct a deck at the rear of a detached dwelling,0,3500,320,1202542,Construction,2012-05-09
3381,CARLING AVE,K2H 7V5,Ward 7,4M-,,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 2 storey detached dwelling,1,450000,2497,1202543,Construction,2012-05-09
246,GRACEWOOD CRES,,Ward 22,,32,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage; Model: Custom Oakridge 2011 A,1,219230,2989,1202544,Construction,2012-05-09
5150,INNES RD,K4A 0G4,Ward 19,,,CONTRACTOR UNKNOWN,Retail,Cumberland,Tenant fit up in a 1 storey retail building ( LCBO),0,450000,10236,1202545,Construction,2012-05-09
2946,FAIRLEA CRES,K1V 8T7,Ward 10,630,,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations to finish the basement in a 2 storey rowhouse,0,5500,470,1202547,Construction,2012-05-09
143,POST RD,K2L 1L1,Ward 23,839,483,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on City Sewer in a detached dwelling,0,0,0,1202548,Construction,2012-05-09
161,BANNING RD,K2L 1C5,Ward 23,773,LT 26,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device in a City sewer in a detached dwelling,0,0,0,1202549,Construction,2012-05-09
66,LAURIE CRT,K2L 1S4,Ward 23,887,PT LOT 954,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT - Install a protective device on City Sewer in a detached dwelling,0,0,0,1202550,Construction,2012-05-09
3848,MARBLE CANYON,K1V 1P8,Ward 22,4M-1013,,HICKORY DICKORY DECKS,Single,Gloucester,Construct a deck at the rear of a detached dwelling,0,3000,88,1202551,Construction,2012-05-09
264,WALL RD,K4B 1H9,Ward 19,4M-1221,5,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Remove and replace a shed in the rear yard of a detached dwelling,0,8000,320,1202552,Construction,2012-05-09
588,DEVONWOOD CIRC,K1T 4E6,Ward 22,4M-1208,102,POOL BUILDERS OTTAWA,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202553,Pool Enclosure,2012-05-09
225,TRAILGATE ST,K1V 0Z9,Ward 22,4M-1349,48,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage; Model: Custom Glendale 2008 A,1,156650,2071,1202554,Construction,2012-05-10
1012,MERIVALE RD,K1Z 6A5,Ward 16,346N,1 to 4,FPL CONSTRUCTION SHEET METAL,Retail,Old Ottawa,Interior alterations on the 1st floor of a 2 storey retail building (1 for 1 Pizza),0,8000,108,1202555,Construction,2012-05-10
148,COYOTE CRES,K2S 2G5,Ward 6,4M-1259,113,***CONTRACTOR***,Single,Goulbourn,Construct a deck at the rear of a 2 storey detached dwelling,0,4000,192,1202556,Construction,2012-05-10
600,VALIN ST,K4A 3L9,Ward 19,50M202,1,MERMAID POOLS (MERIVALE),Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202557,Pool Enclosure,2012-05-10
6991,WYATT DR,K0A 2T0,Ward 21,4M-897,39,***CONTRACTOR***,Single,Rideau,Construct a deck at the rear of a 2 storey detached dwelling,0,4690,469,1202558,Construction,2012-05-10
6991,WYATT DR,K0A 2T0,Ward 21,4M-897,39,CLUB PISCINE,Single,Rideau,Enclosure of an above ground pool in the rear yard of a deached dwelling,0,0,0,1202559,Pool Enclosure,2012-05-10
86,MARICONA WAY,K2T 1H3,Ward 4,4M-790,,POOLARAMA SWIMMING POOLS,Single,Kanata,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202560,Pool Enclosure,2012-05-10
308,GRAMMOND CIRC,,Ward 19,,,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Cumberland,"Construct a 2 storey semi-detached with attached garages  Models: S-6 2007 End Unit,S-6 2007 End Unit",2,249820,3426,1202561,Construction,2012-05-10
310,GRAMMOND CIRC,,Ward 19,,,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Cumberland,"Construct a 2 storey semi-detached with attached garages  Models: S-6 2007 End Unit,S-6 2007 End Unit",2,249820,3426,1202561,Construction,2012-05-10
304,GRAMMOND CIRC,,Ward 19,,PT 2,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Cumberland,"Construct a 2 storey semi-detached with attached garages  Models: S-3 2007 opt 2nd flr,S-3 2007 opt 2nd flr",2,273150,3596,1202562,Construction,2012-05-10
306,GRAMMOND CIRC,,Ward 19,,PT 2,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Cumberland,"Construct a 2 storey semi-detached with attached garages  Models: S-3 2007 opt 2nd flr,S-3 2007 opt 2nd flr",2,273150,3596,1202562,Construction,2012-05-10
415,TILLSONBURG ST,K2T 0C3,Ward 4,4m-1413,60,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Griffin 2007 A 4 bdrm,1,158470,2121,1202564,Construction,2012-05-10
261,BUENA VISTA RD,K1M 0V9,Ward 13,M22,26 + 27,CONTRACTOR UNKNOWN,Other,Rockcliffe Park,TEMPORARY PERMIT: Erect a temporary tent for a special event (Annual Closing Ceremonies),0,3224,4000,1202565,Construction,2012-05-10
571,MANOR AVE,K1M 0J1,Ward 13,,,HERITAGE LANDSCAPE DESIGN LTD.,Single,Rockcliffe Park,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202566,Pool Enclosure,2012-05-10
50,AYLMER AVE,K1S 2X1,Ward 17,36,6 & 8,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to the basement of a 3 storey duplex,0,6500,77,1202567,Construction,2012-05-10
1105,SUNNYDALE ST,K4B 1N6,Ward 19,M-54,13,LEISURE TIME POOLS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202568,Pool Enclosure,2012-05-10
252,HOYLAKE CRES,K1E 2M8,Ward 1,M24,50,LEISURE TIME POOLS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202569,Pool Enclosure,2012-05-10
105,FOURTH AVE,K1S 2L1,Ward 17,35089,36,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Exterior alterations to repair existing porch on a 2 storey detached dwelling,0,20000,108,1202570,Construction,2012-05-10
117,BATTERSEA CRES,K2T 0C6,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T20-8 End,T20-4 A,T20-6 End,T20-3 A 2010,T20-3 A 2010,T20-4 A",6,664070,9201,1202571,Construction,2012-05-10
119,BATTERSEA CRES,K2T 0C6,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T20-8 End,T20-4 A,T20-6 End,T20-3 A 2010,T20-3 A 2010,T20-4 A",6,664070,9201,1202571,Construction,2012-05-10
121,BATTERSEA CRES,K2T 0C6,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T20-8 End,T20-4 A,T20-6 End,T20-3 A 2010,T20-3 A 2010,T20-4 A",6,664070,9201,1202571,Construction,2012-05-10
123,BATTERSEA CRES,K2T 0C6,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T20-8 End,T20-4 A,T20-6 End,T20-3 A 2010,T20-3 A 2010,T20-4 A",6,664070,9201,1202571,Construction,2012-05-10
125,BATTERSEA CRES,K2T 0C6,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T20-8 End,T20-4 A,T20-6 End,T20-3 A 2010,T20-3 A 2010,T20-4 A",6,664070,9201,1202571,Construction,2012-05-10
127,BATTERSEA CRES,K2T 0C6,Ward 4,4M-1413,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T20-8 End,T20-4 A,T20-6 End,T20-3 A 2010,T20-3 A 2010,T20-4 A",6,664070,9201,1202571,Construction,2012-05-10
189,CHEYENNE WAY,K2J 5S6,Ward 3,4M-1423,102,MCI POOLS,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202572,Pool Enclosure,2012-05-10
1884,SPRINGRIDGE DR,K4A 4P9,Ward 1,4M1180,318,MCI POOLS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202573,Pool Enclosure,2012-05-10
19,BRACEWOOD WAY,K2J 4Y3,Ward 22,4M-1073,165,MCI POOLS,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202574,Pool Enclosure,2012-05-10
2799,SWANSEA CRES,K1G 5X5,Ward 10,,2,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Interior alterations in a 1 storey institutional building (Swansea Municipal Garage),0,150000,3528,1202575,Construction,2012-05-10
51,BLUEGRASS DR,K2M 1G2,Ward 23,M 184,401,FENCE MASTERS,Single,Kanata,Remove and replace a deck in the rear yard of a 2 storey detached dwelling,0,4000,144,1202576,Construction,2012-05-10
20,WOODWIND CRES,K2S 1V1,Ward 6,4M-444,56,FENCE MASTERS,Single,Goulbourn,Construct a deck at the rear of a 1 storey detached dwelling,0,6000,256,1202577,Construction,2012-05-10
18,OAKHAM RDG,K2K 3B3,Ward 4,1024,118,***CONTRACTOR***,Single,Kanata,Enclosure of a semi-inground pool and hot tub in the rear of a detached dwelling,0,0,0,1202578,Pool Enclosure,2012-05-10
169,MORESBY DR,K2M 1Z9,Ward 23,4M-724,81,CLUB PISCINE,Single,Kanata,Enclosure of an above ground pool at the rear of a 2 storey detached dwelling,0,0,0,1202579,Pool Enclosure,2012-05-10
824,NESBITT PL,K2C 0K1,Ward 16,435,5-6,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations to a 2 storey detached dwelling,0,155000,1350,1202580,Construction,2012-05-10
111,EAGLE CREEK CRT,,Ward 5,4M-770,19,***CONTRACTOR***,Single,West Carleton,Construct a 1 storey detached dwelling with attached garage,1,211365,4291,1202581,Construction,2012-05-10
101,GRAY CRES,K2K 3J7,Ward 4,4M1130,,***CONTRACTOR***,Rowhouse,Kanata,Construct a deck at the rear of a 2 storey rowhouse,0,1000,72,1202582,Construction,2012-05-10
198,BARROW CRES,K2L 2C7,Ward 23,M211,56,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Single,Kanata,Interior/Exterior alterations to underpin the foundation in a 1 storey dwelling,0,27200,32,1202583,Construction,2012-05-10
244,HUNTSVILLE DR,K2T 0C3,Ward 4,4M-1413,70,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 B,1,170687,2295,1202584,Construction,2012-05-10
50,RIDEAU ST,K1N 9J7,Ward 12,,,MR. ROOTER PLUMBING,Retail,Old Ottawa,"PLUMBING ONLY - install a new grease trap  (Laura Secord, Unit 120)",0,0,0,1202585,Construction,2012-05-10
343,PARKIN CIRC,K1T 0C9,Ward 10,4M-1206,,VISIO ENERGY INC,Apartment,Gloucester,Install 46 solar panels on the roof of a 4 storey apartment building,0,90000,0,1202586,Construction,2012-05-10
128,MCCURDY DR,K2L 2Z6,Ward 23,4M-405,28,RIVERPARK CONSTRUCTION LTD.,Single,Kanata,Interior alterations to the main floor of a 2 storey detached dwelling,0,5000,194,1202587,Construction,2012-05-10
90,SCAMPTON DR,K2W 1E7,Ward 4,4M-1154,71,***CONTRACTOR***,Single,Kanata,Finish the basement in a detached dwelling,0,8000,800,1202588,Construction,2012-05-10
3885,OLD ALMONTE RD,,Ward 5,4M-490,8,"WEIMA, GORDON",Farm,West Carleton,Construct a horse stable farm building,0,0,0,1202589,Construction,2012-05-10
3885,OLD ALMONTE RD,,Ward 5,4M-490,8,"WEIMA, GORDON",Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,350000,4300,1202590,Construction,2012-05-10
64,ISABELLA ST,K1S 1V4,Ward 17,45073,,STUCOR CONSTRUCTION,Retail,Old Ottawa,Interior alterations to a 1 storey commercial building (Loblaws),0,400000,2745,1202591,Construction,2012-05-10
150,WELLINGTON ST,K1A 0A8,Ward 14,3922,,ELLISDON CORPORATION,Office,Old Ottawa,Interior alterations on the 5th floor to accommodate a board room and additional offices (National Press Building),0,122000,4306,1202593,Construction,2012-05-10
1658,ORFORD CRES,K4A 1V4,Ward 1,50M-97,139,GUY ROBERT LANDSCAPING,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202594,Pool Enclosure,2012-05-10
352,KINGBROOK DR,K2M 0G2,Ward 23,4M1315,,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block 6, 2 storey rowhouses with attached garages Models - Sausalito, Encino, DelMar II, Pacifica, Sunnyvale, Ventura",6,727395,11361,1202595,Construction,2012-05-10
354,KINGBROOK DR,K2M 0G2,Ward 23,4M1315,,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block 6, 2 storey rowhouses with attached garages Models - Sausalito, Encino, DelMar II, Pacifica, Sunnyvale, Ventura",6,727395,11361,1202595,Construction,2012-05-10
356,KINGBROOK DR,K2M 0G2,Ward 23,4M1315,,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block 6, 2 storey rowhouses with attached garages Models - Sausalito, Encino, DelMar II, Pacifica, Sunnyvale, Ventura",6,727395,11361,1202595,Construction,2012-05-10
358,KINGBROOK DR,K2M 0G2,Ward 23,4M1315,,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block 6, 2 storey rowhouses with attached garages Models - Sausalito, Encino, DelMar II, Pacifica, Sunnyvale, Ventura",6,727395,11361,1202595,Construction,2012-05-10
360,KINGBROOK DR,K2M 0G2,Ward 23,4M1315,,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block 6, 2 storey rowhouses with attached garages Models - Sausalito, Encino, DelMar II, Pacifica, Sunnyvale, Ventura",6,727395,11361,1202595,Construction,2012-05-10
362,KINGBROOK DR,K2M 0G2,Ward 23,4M1315,,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block 6, 2 storey rowhouses with attached garages Models - Sausalito, Encino, DelMar II, Pacifica, Sunnyvale, Ventura",6,727395,11361,1202595,Construction,2012-05-10
1135,BRIDGE ST,,Ward 21,488,5 & 6,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 2 storey office building,0,5000,-2228,1202596,Demolition,2012-05-10
21,KINMOUNT PRIV,K2T 1K2,Ward 4,4M-1040,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Other,Kanata,Construct a detached accessory builidng. Open sided gazebo.,0,15000,256,1202597,Construction,2012-05-10
1129,BRIDGE ST,,Ward 21,565,8-9,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 1 storey detached dwelling,-1,5000,-1712,1202598,Demolition,2012-05-10
1139,BRIDGE ST,,Ward 21,,,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 2 storey detached dwelling,-1,5000,-947,1202599,Demolition,2012-05-10
116,WHITETAIL DR,K0A 1L0,Ward 5,4M-813,4,***CONTRACTOR***,Single,West Carleton,Construct a deck around an existing above ground pool,1,3875,0,1202600,Construction,2012-05-10
1131,BRIDGE ST,,Ward 21,565,7,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 1 storey detached dwelling and detached garage,-1,5000,-850,1202601,Demolition,2012-05-10
4701,ALBION RD,K1X 1A4,Ward 20,,,***CONTRACTOR***,Single,Gloucester,Enclosure of an above ground pool and  hot tub in the rear yard of a detached dwelling,0,0,0,1202602,Pool Enclosure,2012-05-11
3525,CAMBRIAN RD,,Ward 3,4M-1378,,D & H SITE FURNISHINGS,Other,Nepean,Construct a free standing gazebo in a park,0,12500,400,1202603,Construction,2012-05-11
608,DU PLATEAU ST,K4A 4G2,Ward 19,4M-1088,36,"TREMBLAY, RENE",Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202604,Pool Enclosure,2012-05-11
126,WATERSHIELD RDG,K2J 5T8,Ward 3,4M1427,45,CONTRACTOR UNKNOWN,Semi - Detached,Nepean,Construct a 2 storey semi-detached dwelling with attached garages,2,196690,3708,1202605,Construction,2012-05-11
128,WATERSHIELD RDG,K2J 5T8,Ward 3,4M1427,45,CONTRACTOR UNKNOWN,Semi - Detached,Nepean,Construct a 2 storey semi-detached dwelling with attached garages,2,196690,3708,1202605,Construction,2012-05-11
411,ROOSEVELT AVE,K2A 3X9,Ward 15,204,12,CONTRACTOR UNKNOWN,Office,Old Ottawa,Exterior alterations to a 4 storey office building,0,1375000,5381,1202606,Construction,2012-05-11
16,BRIARCLIFFE DR,K1J 6E4,Ward 11,753,2,***CONTRACTOR***,Single,Gloucester,Interior alterations to the kitchen and powder room of a 2 storey detached dwelling,0,45000,500,1202607,Construction,2012-05-11
159,WINDING WAY,K2C 3H1,Ward 22,4M-1282,7,TECHNO METAL POST OTTAWA WEST,Single,Nepean,Construct a 2 storey deck with roof at the rear of a 2 storey detached dwelling,0,25000,210,1202608,Construction,2012-05-11
2302,TENTH LINE RD,,Ward 19,4M-,,CONTRACTOR UNKNOWN,Retail,Cumberland,Construct a 1storey commercial retail building (Ultramar),0,1193000,2153,1202609,Construction,2012-05-11
113,SPADINA AVE,K1Y 2B9,Ward 15,92 1/2,PT LOTS 27 & 28,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 3rd floor of a 3 storey detached dwelling,0,12000,240,1202610,Construction,2012-05-11
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,,37,CONTRACTOR UNKNOWN,Other,Cumberland,"Interior alterations in a 2 storey complex building (A&W Restaurant, Unit 2290)",0,30000,380,1202611,Construction,2012-05-11
100,MILLENNIUM BLVD,,Ward 19,4M-1171,,CUMBERLAND PANTHERS,Detached Garage/Shed,Cumberland,Construct a 1 storey storage building (Cumberland Panthers Football Club),0,9000,300,1202612,Construction,2012-05-11
1255,LEEDS AVE,K1B 3W2,Ward 18,,25,KCM CONTRACTING,Industrial,Old Ottawa,Interior alterations in a 1 storey warehouse (Boyd Moving & Storage),0,850000,40000,1202613,Construction,2012-05-11
325,UPCOUNTRY DR,K2S 2H6,Ward 6,4M1266,56,POOL BUILDERS OTTAWA,Single,Goulbourn,Enclosure of an inground pool in the rear of a detached dwelling,0,0,0,1202614,Pool Enclosure,2012-05-11
46,STILL WATER DR,K2H 5K2,Ward 7,442519,653,WIGWEY HOMES,Single,Nepean,Construct an addition at the rear of a 1 storey detached dwelling,0,28000,308,1202615,Construction,2012-05-11
14,FELDSPAR CRES,K2S 1Y2,Ward 6,4M-1084,118,POOL BUILDERS OTTAWA,Single,Goulbourn,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202616,Pool Enclosure,2012-05-11
499,TERRY FOX DR,K2T 1H7,Ward 4,4M789,,ROBERT CONSTRUCTION LTD.,Institutional,Kanata,Interior alterations in a 1 storey retail building (Bank of Montreal),0,10000,161,1202617,Construction,2012-05-11
2334,OGILVIE RD,K1J 7N6,Ward 11,806,8,MERMAID POOLS - OGILVIE ROAD,Single,Gloucester,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202618,Pool Enclosure,2012-05-11
996,KEVIN CRES,K4C 1C5,Ward 19,16,13,CONTRACTOR UNKNOWN,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202619,Pool Enclosure,2012-05-11
302,HARMER AVE S,K1Y 1G4,Ward 15,169018,246 & 247,CONTRACTOR UNKNOWN,Single,Old Ottawa,Finish the basement of a 2 storey detached dwelling,0,2000,300,1202620,Construction,2012-05-11
