ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
285,LORETTA AVE S,K1S 5A5,Ward 15,131037,53 to 59,DOMICILE DEVELOPMENTS INC.,Retail,Old Ottawa,TEMPORARY PERMIT ONLY - Relocate new sales trailer,0,61898,952,1200551,Construction,2012-02-02
1708,LIBERTY WAY,K4A 4Y7,Ward 19,4M-1217,11,***CONTRACTOR***,Single,Cumberland,Interior alterations to a 2 storey detached dwelling to remodel the bathroom in the basement,0,5000,45,1200552,Construction,2012-02-02
367,MACKAY ST,K1M 2C3,Ward 13,56,13,OTTAWA GENERAL CONTRACTORS,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,800,0,1200553,Construction,2012-02-02
42,JARLAN TER,K2L 3L5,Ward 23,4M-481,21,***CONTRACTOR***,Single,Kanata,Finish a bathroom in the basement of a 1 storey detached dwelling,0,8500,66,1200555,Construction,2012-02-02
1480,HUNT CLUB RD,K1T 1M6,Ward 10,141,5,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a 1 storey institutional building [Darwish Dental Centre],0,187430,2040,1200556,Construction,2012-02-02
167,HINTON AVE N,K1Y 0Z9,Ward 15,157,1377,"NAFZIGER, LARRY",Semi - Detached,Old Ottawa,"Interior and exterior alterations, remove a porch and replace with a deck at the rear of a 2 storey semi-detached dwelling",0,25000,215,1200557,Construction,2012-02-02
51,ROSS AVE,K1Y 0N4,Ward 15,M-52,790,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to all floors of a 2 storey detached dwelling,0,60000,1507,1200558,Construction,2012-02-03
120,GOLFLINKS DR,K2J 5N5,Ward 22,4M1233,66,"MALEY, JAMES",Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,25000,1000,1200560,Construction,2012-02-03
427,LAURIER AVE W,K1R 7Y2,Ward 14,3922,18,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the 4th floor of a 14 storey office building,0,55000,1551,1200561,Construction,2012-02-03
1825,MICKELBERRY CRES,,Ward 19,4M-1382,41,***CONTRACTOR***,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,12896,772,1200562,Construction,2012-02-03
605,INDUSTRIAL AVE,K1G 0Z1,Ward 18,560,22,CONTROLLEX REALTY,Demolition,Old Ottawa,Demolish a 2 storey office building,0,45000,-38750,1200563,Demolition,2012-02-03
115,SERAPHIN MARION PRIV,K1N 6N5,Ward 12,6,1-4,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 2nd floor of a 3 storey institutional building,0,70000,3767,1200564,Construction,2012-02-03
2094,DUNELM ST,K1G 2S3,Ward 18,728,541,R. VIAU DRAFTING & DESIGN LTD,Institutional,Old Ottawa,Interior alterations to a 1 storey institutional building,0,10000,120,1200566,Construction,2012-02-03
11,HOLLAND AVE,K1Y 4S1,Ward 15,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the 1st floor of a 4 storey office building - Professional Physiotherapy  Centre,0,10000,500,1200567,Construction,2012-02-03
8803,FRANKTOWN RD,K0A 1B0,Ward 21,,2,***CONTRACTOR***,Single,Goulbourn,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,4000,8,1200568,Construction,2012-02-03
40,CRYSTAL BEACH DR,K2H 5M8,Ward 7,420102,122,***CONTRACTOR***,Semi - Detached,Nepean,Finish the basement in a 1 storey semi-detached dwelling,0,12600,840,1200569,Construction,2012-02-03
1303,FELLOWS RD,K2C 2V8,Ward 8,402639,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the ground floor of a 2 storey institutional building (Terres-des-jeunes),0,675000,3767,1200570,Construction,2012-02-03
1149,WOODROFFE AVE,K2C 2S9,Ward 8,,8,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling,0,18000,44,1200571,Construction,2012-02-03
2302,9TH LINE RD,,Ward 20,,16,CONTRACTOR UNKNOWN,Farm,Osgoode,Construct a covered horse riding arena,0,80640,10080,1200572,Construction,2012-02-03
1350,OLD CARP RD,K2K 1X7,Ward 5,,11,CONTRACTOR UNKNOWN,Single,Kanata,Install a rooftop solar  panels  racking system on a 2 storey detached dwelling,0,1500,436,1200573,Construction,2012-02-03
50,O'CONNOR ST,K1A 0S6,Ward 14,3922,9-13,C. GIAMBERARDINO CONTRACTING INC.,Office,Old Ottawa,"Interior alterations on the 14th floor of a 18 storey office building (MacLaren Corlett LP, Suite 1424)",0,42000,1938,1200574,Construction,2012-02-03
499,TERRY FOX DR,K2T 1H7,Ward 4,4M789,,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up in a 1 storey commercial building (Rogers - Unit 65),0,486535,2590,1200575,Construction,2012-02-03
2190,CONLEY RD,K2S 1B8,Ward 21,,15,***CONTRACTOR***,Single,Goulbourn,Finish a basement in a 2 storey detached dwelling,0,6500,450,1200577,Construction,2012-02-03
6577,COLONY SQ,K1C 3E4,Ward 1,566,,***CONTRACTOR***,Single,Gloucester,Interior alterations to finish a bathroom in basement of a 2 storey rowhouse,0,5000,98,1200580,Construction,2012-02-03
204,AQUILO CRES,K2S 0L8,Ward 6,4M1364,,***CONTRACTOR***,Rowhouse,West Carleton,Finish the basement in a 2 storey rowhouse,0,3000,500,1200582,Construction,2012-02-06
780,ECHO DR,K1S 5R7,Ward 17,4M-,K,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations in a 3 storey office building (The Society of Obstetricians and Gynaecologists of Canada),0,90000,5705,1200583,Construction,2012-02-06
99,WEST RIDGE DR,K2S 1X9,Ward 6,4M1057,,***CONTRACTOR***,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,6000,571,1200584,Construction,2012-02-06
2297,ST. JOSEPH BLVD,K1C 1E7,Ward 1,,4,CONTRACTOR UNKNOWN,Retail,Gloucester,Interior/Exterior Alterations to a 1 storey retail building to relocate roof top unit and one new party wall,0,6675,2400,1200586,Construction,2012-02-06
9,DOMUS CRES,K2H 6A3,Ward 8,421389,27,"BECKINSALE, ROBERT",Single,Nepean,Interior alterations to the kitchen in a 1 storey detached dwelling,0,15000,248,1200588,Construction,2012-02-06
341,MOCKINGBIRD DR,K1E 2A6,Ward 1,50M-15,,GOSSELIN CONSTRUCTION,Rowhouse,Cumberland,Finish a basement in a 2 storey rowhouse,0,3705,247,1200589,Construction,2012-02-06
300,NESTLETON ST,K4A 0A4,Ward 19,4M-1279,186,SOLART GROUP,Single,Cumberland,Install solar panels on the roof of a detached dwelling,0,7000,0,1200590,Construction,2012-02-06
454,KING EDWARD AVE,K1N 7M8,Ward 12,6,,DOLYN DEVELOPMENTS INC.,Institutional,Old Ottawa,Interior alterations in the basement and on the main floor of an existing 1 storey institutional building (St. Alban's Anglican Church),0,1100000,5299,1200591,Construction,2012-02-06
1110,CARP RD,K2S 0T2,Ward 6,4M-,,CONTRACTOR UNKNOWN,Retail,Goulbourn,Interior alterations to a 1 storey retail building (Kungfu Bistro),0,60440,1722,1200592,Construction,2012-02-06
21,LAURIE CRT,K2L 1S2,Ward 23,887,PT LOT 944,MULTI-DRAIN INC,Single,Kanata,PLUMBING PERMIT ONLY-Install Protective Plumbing Device on City Sewer,0,80,0,1200593,Construction,2012-02-06
2860,AHEARN AVE,K2B 6Z9,Ward 7,209,,C & N ELECTRIC LTD.,Institutional,Old Ottawa,Interior alteration in a 1 storey institutional building,0,8000,212,1200595,Construction,2012-02-06
2074,STRATHMORE BLVD,K2A 1M3,Ward 7,344479,339,***CONTRACTOR***,Single,Old Ottawa,Interior alterations in a 1 storey detached dwelling,0,6000,60,1200596,Construction,2012-02-06
438,SULTAN ST,K4A 0K2,Ward 1,4M1336,,***CONTRACTOR***,Rowhouse,Cumberland,Interior alterations in a 2 storey rowhouse to infill a loft and create 2nd floor area,0,8268,110,1200597,Construction,2012-02-06
15,MILNE CRES,K2K 1H7,Ward 4,815,336,ANDREW STRONG GENERAL CONTRACTING,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,4375,132,1200598,Construction,2012-02-06
396,COOPER ST,K2P 2H7,Ward 14,1228,35 & 36,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to a 4 storey office building,0,180000,8400,1200599,Construction,2012-02-06
2211,THURSTON DR,K1G 6C9,Ward 10,,2,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to a 1 storey office building,0,85000,206,1200600,Construction,2012-02-06
435,KILMARNOCK WAY,K2J 0M5,Ward 3,4M-1311,211,KICKING HORSE DESIGN & BUILD,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,28500,947,1200601,Construction,2012-02-06
269,LAURIER AVE W,K1A 0P8,Ward 14,3922,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 16th floor of an 18 storey office building,0,425000,3638,1200602,Construction,2012-02-06
3257,CARP RD,K0A 1L0,Ward 5,4M-,,AM-TECH POWER SYSTEMS LTD.,Institutional,Goulbourn,Interior alterations to a 1 storey institutional building,0,350000,100,1200603,Construction,2012-02-06
501,SMYTH RD,K1H 8L6,Ward 18,405,1,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations to the 4th floor of a 7 storey institutional building (The Ottawa Hospital, 4 North Nursing Station Renovation)",0,300000,4306,1200604,Construction,2012-02-06
1053,CARLING AVE,K1Y 4E9,Ward 15,135079,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Remove and replace electrical equipment in an 8 storey institutional building (The Ottawa Hospital),0,103400,140,1200605,Construction,2012-02-06
488,NELSON ST,K1N 7S8,Ward 12,45224,,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Remove and replace foundation, construct a 3rd storey addition on top of and a 3 storey addition at the rear of existing detached dwelling to create a 3 unit dwelling.",2,450000,4680,1200606,Construction,2012-02-06
439,QUEEN ST,K1R 5A6,Ward 14,3922,20 TO 22,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior Alterations to a 2 storey institutional building - [Lauder Hall / Christ Church Cathedral],0,37000,5382,1200607,Construction,2012-02-06
2445,FALCON AVE,K1V 8C8,Ward 17,4M-559,41,***CONTRACTOR***,Apartment,Old Ottawa,Interior alterations to create a 3rd unit in the basement of a 2 storey duplex,1,25000,800,1200608,Construction,2012-02-06
2701,RIVERSIDE DR,K1A 0B2,Ward 16,31,4,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 3rd floor of a 3 storey office building,0,120750,2543,1200609,Construction,2012-02-06
1409,MAYVIEW AVE,K1Z 8H6,Ward 16,4M-295,95,***CONTRACTOR***,Apartment,Old Ottawa,Interior alterations to convert a duplex into a triplex,1,13076,871,1200610,Construction,2012-02-07
126,YORK ST,K1N 5T5,Ward 12,42482,21 to 23,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 5 storey office building,0,100000,4306,1200611,Construction,2012-02-07
128,YORK ST,K1N 5T5,Ward 12,42482,21 to 23,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 5 storey office building,0,100000,4306,1200611,Construction,2012-02-07
130,YORK ST,,Ward 12,42482,21 to 23,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 5 storey office building,0,100000,4306,1200611,Construction,2012-02-07
33,WARWICK PL,K1Y 1K1,Ward 15,222921,17,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Remediation of a marijuana grow-operation in a 2 storey semi-detached dwelling,0,5000,215,1200612,Construction,2012-02-07
889,HIAWATHA PARK RD,,Ward 1,,5,CONTRACTOR UNKNOWN,Institutional,Gloucester,"Construct 4 storey institutional building. (Bruyere Continuing Care, Residence Saint-Louis Seniors Village)",113,28073521,187901,1200613,Construction,2012-02-07
95,DENZIL DOYLE CRT,K2M 2G8,Ward 23,,31-32,RUTTER CONSTRUCTION LIMITED,Office,Kanata,Interior alterations on the ground floor of a 2 storey commercial building (Modern Niagara),0,100,581,1200614,Construction,2012-02-07
1385,WOODROFFE AVE,K2G 1V8,Ward 8,,34-35,ALGONQUIN COLLEGE,Institutional,Nepean,Interior alterations to the 1st floor of a 2 storey institutional building (Algonquin College),0,137000,11195,1200615,Construction,2012-02-07
1385,WOODROFFE AVE,K2G 1V8,Ward 8,,34-35,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations to the 1st floor of a 2 storey institutional building (Algonquin College),0,137000,11195,1200615,Construction,2012-02-07
51,BANEBERRY CRES,K2L 2Y3,Ward 23,4M-,,MULTI DRAIN,Rowhouse,Kanata,Install a Protective Plumbing device on a City Sewer in a 2 storey rowhouse,0,80,0,1200616,Construction,2012-02-07
32,BANEBERRY CRES,K2L 2Y4,Ward 23,4M-,,MULTI DRAIN,Rowhouse,Kanata,PLUMBING ONLY- Install a mainline backwater valve on the sanitary sewer in a rowhouse,0,80,0,1200617,Construction,2012-02-07
19,LAURIE CRT,K2L 1S2,Ward 23,887,PT LOT 944,MULTI DRAIN,Single,Kanata,Install a Protective Plumbing Device on a City Sewer in a 2 storey detached dwelling,0,80,0,1200618,Construction,2012-02-07
3710,RICHMOND RD,K2H 5B8,Ward 8,379443,35,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit-up on the 1st floor of a 2 storey commercial building (Thai Flame),0,70550,1507,1200619,Construction,2012-02-07
321,DONALD ST,K1K 1M4,Ward 13,640,16,CAESAR'S PLUMBING,Single,Old Ottawa,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1200620,Construction,2012-02-07
5050,INNOVATION DR,,Ward 4,4M1104,,ELLISDON CORPORATION,Office,Kanata,Construct a 5 storey office building (RIM),0,22316667,175744,1200621,Construction,2012-02-07
813,AZURE ST,K4A 0T7,Ward 19,4M-1421,7,CONTRACTOR UNKNOWN,Single,Cumberland,Interior alterations to install a fireplace and chimney on the 1st floor of a 2 storey detached dwelling,0,6500,38,1200622,Construction,2012-02-07
121,FOURTH AVE,K1S 2L3,Ward 17,44183,PT 45,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the 2nd and 3rd floor of a 3 storey semi-detached dwelling.,0,5000,700,1200623,Construction,2012-02-07
100,BAYSHORE DR,K2B 8C1,Ward 7,,17,CONTRACTOR UNKNOWN,Retail,Nepean,Interior alterations to divide one suite into two separate spaces on the 2nd floor of a 3 storey retail building - Unit DD2B,0,40000,2000,1200624,Construction,2012-02-08
1160,BEAVERWOOD RD,,Ward 21,,2,CONTRACTOR UNKNOWN,Retail,Rideau,Iterior alterations to a retail unit (Pet Value),0,90000,3100,1200625,Construction,2012-02-08
3470,SARSFIELD RD,K0A 3E0,Ward 19,,PT LOT 10,CLEROUX RENOVATION LTEE.,Institutional,Cumberland,Remove and replace steeple on Paroisse St. Hugues,0,180000,129,1200626,Construction,2012-02-08
25,SLACK RD,K2G 0B7,Ward 9,402435,4,CONTRACTOR UNKNOWN,Other,Nepean,Construct a 45 meter monopole communications tower.,0,150000,1615,1200627,Construction,2012-02-08
114,ROSSLAND AVE,K2G 2L1,Ward 8,375,,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations on the 1st floor of a 1 storey institutional building,0,100,20,1200628,Construction,2012-02-08
128,SMIRLE AVE,K1Y 0S3,Ward 15,,7-8,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to the 2nd floor of a 2 storey retail building (Bridgehead),0,65000,2153,1200629,Construction,2012-02-08
99,CASTLEFRANK RD,K2L 2X9,Ward 23,,,MULTI DRAIN,Rowhouse,Kanata,Install Protective Plumbing Device on City Sewer in a 2 storey rowhouse,0,80,0,1200630,Construction,2012-02-08
190,LISGAR ST,K2P 0C4,Ward 14,12281,52,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alteration on the 1st floor of a 3 storey office building,0,10000,1000,1200631,Construction,2012-02-08
512,TWEEDSMUIR AVE,K1Z 5N9,Ward 15,272,56,"PEETERS, RONALD",Single,Old Ottawa,Interior alterations to finish a basement in a 2 storey detached dwelling,0,18000,378,1200632,Construction,2012-02-08
541,CREEKVIEW WAY,K1T 0K6,Ward 22,4M-1426,64,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage (Beckwith B 2011 Reverse),1,189200,2560,1200634,Construction,2012-02-08
137,HIDDEN LAKE CRES,K0A 1L0,Ward 5,4M-1408,1,DOYLE HOMES,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,192825,2571,1200635,Construction,2012-02-08
162,DUNBARTON CRT,K1K 4L6,Ward 13,4M-683,,PTL RENO SERVICES,Rowhouse,Old Ottawa,Interior alterations on the ground floor of a 2 storey rowhouse,0,1500,30,1200636,Construction,2012-02-08
1600,MERIVALE RD,K2G 5J8,Ward 8,522,47,DAMA CONSTRUCTION,Retail,Nepean,Tenant fit up in a 2 storey commercial building (Unit 6 Sleep Country),0,150000,7046,1200637,Construction,2012-02-08
24,COLONNADE RD N,,Ward 9,,30,CONTRACTOR UNKNOWN,Demolition,Nepean,Demolish a 1 storey office building,0,1000,-962,1200638,Demolition,2012-02-08
282,BANK ST,K2P 1X6,Ward 14,12288,33-35,DAMA CONSTRUCTION,Retail,Old Ottawa,Fit up for Sleep Country in a 1 storey retail building,0,130000,5000,1200639,Construction,2012-02-08
107,THYMES DR,K0A 2H0,Ward 5,4M-1125,3,***CONTRACTOR***,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,450000,3500,1200640,Construction,2012-02-08
2327,BLACKSTONE CRES,K1B 4H3,Ward 18,M-119,41,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations to enclose the carport at the side of a 1 storey detached dwelling,0,17000,538,1200642,Construction,2012-02-09
131,MORTON DR,K2L 1X2,Ward 23,896,1113,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY:  Install a Protective Plumbing Device on City Sewers in a detached dwelling,0,0,0,1200643,Construction,2012-02-09
129,OAKBURN RD,K2L 1E5,Ward 23,900,1236,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on City Sewers in a detached dwelling,0,0,0,1200644,Construction,2012-02-09
133,MORTON DR,K2L 1X2,Ward 23,896,1114,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING PERMIT ONLY:  Install a Protective Plumbing Device on City Sewers in a detached dwelling,0,0,0,1200645,Construction,2012-02-09
4294,HAWTHORNE RD,,Ward 20,,18,ALPHA-BETA COMMUNICATIONS GROUP INC.,Other,Gloucester,Install a 34 meter communications tower (Hydro Ottawa),0,60000,172,1200646,Construction,2012-02-09
20,MCKITRICK DR,K2L 1T7,Ward 23,,,C & N ELECTRIC LTD.,Institutional,Kanata,Remove generator and install  a battery pack with inverter (St Martin de Porres),0,8000,0,1200647,Construction,2012-02-09
420,TWEEDSMUIR AVE,K1Z 5N5,Ward 15,272,,CLEAN WATER WORKS INC,Single,Old Ottawa,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1200648,Construction,2012-02-09
917,RICHMOND RD,K0A 1B0,Ward 7,,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to a 1 storey retail  building,0,75000,1291,1200649,Construction,2012-02-09
7092,GALLAGHER RD,K0A 2T0,Ward 21,,PT LOTS 10 & 11,***CONTRACTOR***,Single,Rideau,Install a woodstove in the living room of a detached dwelling,0,1200,0,1200650,Construction,2012-02-09
8,PEBBLE CREEK CRES,K2M 2L4,Ward 23,4M-,,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations to finish the basement in a 2 storey detached dwelling,0,3000,25,1200651,Construction,2012-02-09
2685,IRIS ST,K2C 3S4,Ward 8,383389,,AECON,Retail,Old Ottawa,Interior alterations to a 1 storey retail building ( Sears),0,90000,14000,1200652,Construction,2012-02-09
7,ELECTRIC ST,,Ward 13,56,31,6545009 CANADA INC.,Rowhouse,Old Ottawa,"Construct a block of 3, 3 storey rowhouses",3,500000,19376,1200653,Construction,2012-02-09
9,ELECTRIC ST,,Ward 13,56,31,6545009 CANADA INC.,Rowhouse,Old Ottawa,"Construct a block of 3, 3 storey rowhouses",3,500000,19376,1200653,Construction,2012-02-09
11,ELECTRIC ST,,Ward 13,56,31,6545009 CANADA INC.,Rowhouse,Old Ottawa,"Construct a block of 3, 3 storey rowhouses",3,500000,19376,1200653,Construction,2012-02-09
106,WILLOWLEA RD,K0A 1L0,Ward 21,M-300,,CADIEUX CONSTRUCTION INC.,Other,West Carleton,Construct a 1 storey storage building (Mevex Corporation),0,140000,5000,1200654,Construction,2012-02-09
296,CRICHTON ST,K1M 1W4,Ward 13,56,31,6545009 CANADA INC.,Demolition,Old Ottawa,Demolish a 2 storey triplex,-3,10000,-3500,1200655,Demolition,2012-02-09
1130,MORRISON DR,K2H 9N6,Ward 8,447761,,WESTRADE CONSTRUCTION LIMITED,Office,Old Ottawa,"Tenant fit up on the 3rd floor of a 3 storey office building (Teksystems, Suites 300,310)",0,75000,4011,1200656,Construction,2012-02-09
6155,RAVINE WAY,K1C 7E8,Ward 1,4M-749,29,OAKWOOD BUILDERS,Single,Gloucester,"Interior alterations to a 2 storey detached dwelling to renovate the kitchen, family room, office, bathroom and den",0,48000,1300,1200658,Construction,2012-02-09
1328,RIDEOUT CRES,K2C 2X8,Ward 8,380304,67,JOHN THE PLUMBER,Single,Old Ottawa,Plumbing Only - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1200659,Construction,2012-02-09
117,COUNTRY CARRIAGE WAY,K0A 1L0,Ward 5,4M-1194,33,***CONTRACTOR***,Single,West Carleton,Construct a 1 storey detached dwelling with attached garages,1,306000,2225,1200660,Construction,2012-02-09
7,VANIER RD,K2H 7P4,Ward 8,M-65,11,CONTRACTOR UNKNOWN,Single,Nepean,Remove a Mobile Home and Replace with a new Mobile Home,0,75000,750,1200661,Construction,2012-02-10
26,WARREN AVE,K1Y 0R8,Ward 15,M47,2837,CONTRACTOR UNKNOWN,Single,Old Ottawa,Remove and replace front porch on a 2 storey detached dwelling,0,15000,136,1200662,Construction,2012-02-10
